gid	sym
10	NAT2
100861540	CYP3A7-CYP3A51P
10720	UGT2B11
10941	UGT2A1
1139	CHRNA7
119391	GSTO2
124	ADH1A
125	ADH1B
126	ADH1C
127	ADH4
128	ADH5
130	ADH6
131	ADH7
1543	CYP1A1
1544	CYP1A2
1545	CYP1B1
1548	CYP2A6
1551	CYP3A7
1553	CYP2A13
1557	CYP2C19
1558	CYP2C8
1559	CYP2C9
1562	CYP2C18
1571	CYP2E1
1576	CYP3A4
1577	CYP3A5
1646	AKR1C2
2052	EPHX1
218	ALDH3A1
220	ALDH1A3
221	ALDH3B1
221357	GSTA5
222	ALDH3B2
27306	HPGDS
2938	GSTA1
2939	GSTA2
2940	GSTA3
2941	GSTA4
2944	GSTM1
2946	GSTM2
2947	GSTM3
2948	GSTM4
2949	GSTM5
2950	GSTP1
2952	GSTT1
2953	GSTT2
3290	HSD11B1
373156	GSTK1
405	ARNT
4257	MGST1
4258	MGST2
4259	MGST3
445329	SULT1A4
54490	UGT2B28
54575	UGT1A10
54576	UGT1A8
54577	UGT1A7
54578	UGT1A6
54579	UGT1A5
54600	UGT1A9
54657	UGT1A4
54658	UGT1A1
54659	UGT1A3
56267	KYAT3
5743	PTGS2
574537	UGT2A2
64816	CYP3A43
653689	GSTT2B
6799	SULT1A2
6817	SULT1A1
6818	SULT1A3
6822	SULT2A1
7363	UGT2B4
7364	UGT2B7
7365	UGT2B10
7366	UGT2B15
7367	UGT2B17
79799	UGT2A3
873	CBR1
883	KYAT1
9	NAT1
9446	GSTO1
