gid	sym
10018	BCL2L11
100302238	MIR103B1
100302282	MIR103B2
100500809	MIR23C
100532731	COMMD3-BMI1
100616173	MIR203B
1021	CDK6
10253	SPRY2
1026	CDKN1A
1027	CDKN1B
1029	CDKN2A
10297	APC2
10298	PAK4
10642	IGF2BP1
11186	RASSF1
113130	CDCA5
131405	TRIM71
1387	CREBBP
1398	CRK
1399	CRKL
1545	CYP1B1
1591	CYP24A1
1786	DNMT1
1788	DNMT3A
1789	DNMT3B
1869	E2F1
1870	E2F2
1871	E2F3
1944	EFNA3
1956	EGFR
2033	EP300
2064	ERBB2
2065	ERBB3
2146	EZH2
2261	FGFR3
23405	DICER1
23411	SIRT1
23414	ZFPM2
2475	MTOR
25	ABL1
27086	FOXP1
27165	GLS2
27250	PDCD4
2744	GLS
2885	GRB2
3065	HDAC1
3162	HMOX1
3190	HNRNPK
3236	HOXD10
324	APC
3265	HRAS
3371	TNC
3551	IKBKB
3667	IRS1
3678	ITGA5
3690	ITGB3
3845	KRAS
387	RHOA
3925	STMN1
399694	SHC4
406881	MIRLET7A1
406882	MIRLET7A2
406883	MIRLET7A3
406884	MIRLET7B
406885	MIRLET7C
406886	MIRLET7D
406887	MIRLET7E
406888	MIRLET7F1
406889	MIRLET7F2
406890	MIRLET7G
406891	MIRLET7I
406892	MIR100
406893	MIR101-1
406894	MIR101-2
406895	MIR103A1
406896	MIR103A2
406900	MIR106B
406901	MIR107
406902	MIR10A
406903	MIR10B
406904	MIR1-1
406905	MIR1-2
406906	MIR122
406907	MIR124-1
406908	MIR124-2
406909	MIR124-3
406910	MIR125A
406911	MIR125B1
406912	MIR125B2
406913	MIR126
406915	MIR128-1
406916	MIR128-2
406917	MIR129-1
406918	MIR129-2
406922	MIR133A1
406923	MIR133A2
406925	MIR135A1
406926	MIR135A2
406928	MIR137
406933	MIR141
406935	MIR143
406937	MIR145
406938	MIR146A
406942	MIR150
406943	MIR152
406947	MIR155
406948	MIR15A
406949	MIR15B
406950	MIR16-1
406951	MIR16-2
406952	MIR17
406953	MIR18A
406954	MIR181A2
406955	MIR181B1
406956	MIR181B2
406957	MIR181C
406959	MIR183
406967	MIR192
406969	MIR194-1
406970	MIR194-2
406971	MIR195
406976	MIR199A1
406977	MIR199A2
406978	MIR199B
406979	MIR19A
406980	MIR19B1
406981	MIR19B2
406982	MIR20A
406983	MIR200A
406984	MIR200B
406985	MIR200C
406986	MIR203A
406988	MIR205
406989	MIR206
406991	MIR21
406992	MIR210
406995	MIR181A1
406996	MIR214
406997	MIR215
407006	MIR221
407007	MIR222
407008	MIR223
407009	MIR224
407010	MIR23A
407011	MIR23B
407014	MIR25
407015	MIR26A1
407016	MIR26A2
407017	MIR26B
407018	MIR27A
407019	MIR27B
407020	MIR28
407021	MIR29A
407024	MIR29B1
407025	MIR29B2
407026	MIR29C
407029	MIR30A
407030	MIR30B
407031	MIR30C1
407032	MIR30C2
407033	MIR30D
407034	MIR30E
407035	MIR31
407036	MIR32
407040	MIR34A
407041	MIR34B
407042	MIR34C
407043	MIR7-1
407044	MIR7-2
407045	MIR7-3
407046	MIR9-1
407047	MIR9-2
407048	MIR92A1
407049	MIR92A2
407051	MIR9-3
407053	MIR96
407055	MIR99A
4082	MARCKS
4170	MCL1
4193	MDM2
4194	MDM4
4233	MET
4318	MMP9
4325	MMP16
4363	ABCC1
442890	MIR133B
442891	MIR135B
442898	MIR324
442900	MIR326
442902	MIR330
442903	MIR331
442904	MIR335
442909	MIR342
442910	MIR345
442918	MIR373
4609	MYC
472	ATM
4790	NFKB1
4851	NOTCH1
4853	NOTCH2
4854	NOTCH3
4855	NOTCH4
4893	NRAS
494324	MIR375
494335	MIR423
5154	PDGFA
5155	PDGFB
5156	PDGFRA
5159	PDGFRB
5243	ABCB1
5268	SERPINB5
5290	PIK3CA
5292	PIM1
5296	PIK3R2
5328	PLAU
5335	PLCG1
5336	PLCG2
54541	DDIT4
554213	MIR449A
5578	PRKCA
5579	PRKCB
5581	PRKCE
5582	PRKCG
5594	MAPK1
5598	MAPK7
5604	MAP2K1
5605	MAP2K2
5728	PTEN
574031	MIR363
5743	PTGS2
574411	MIR451A
574452	MIR494
574455	MIR193B
574457	MIR181D
574467	MIR520A
574476	MIR520C
574484	MIR520G
574493	MIR520H
57521	RPTOR
578	BAK1
5894	RAF1
595	CCND1
596	BCL2
5962	RDX
599	BCL2L2
6093	ROCK1
619552	MIR483
63923	TNN
6464	SHC1
648	BMI1
6541	SLC7A1
659	BMPR2
6624	FSCN1
6654	SOS1
6655	SOS2
6659	SOX4
672	BRCA1
6768	ST14
6774	STAT3
693187	MIR602
693200	MIR615
693210	MIR625
6935	ZEB1
7042	TGFB2
7057	THBS1
7078	TIMP3
7143	TNR
7148	TNXB
7157	TP53
7168	TPM1
7329	UBE2I
7422	VEGFA
7430	EZR
7431	VIM
7473	WNT3
7976	FZD3
8091	HMGA2
836	CASP3
8434	RECK
85414	SLC45A3
8626	TP63
8651	SOCS1
8660	IRS2
894	CCND2
89780	WNT3A
898	CCNE1
900	CCNG1
90427	BMF
9134	CCNE2
9252	RPS6KA5
9493	KIF23
960	CD44
9759	HDAC4
9839	ZEB2
993	CDC25A
994	CDC25B
995	CDC25C
