gid	sym
10000	AKT3
100506742	CASP12
1017	CDK2
1019	CDK4
1021	CDK6
1026	CDKN1A
1027	CDKN1B
10488	CREB3
10542	LAMTOR5
10971	YWHAQ
114609	TIRAP
1147	CHUK
1385	CREB1
1386	ATF2
1387	CREBBP
1388	ATF6B
148022	TICAM1
148327	CREB3L4
1642	DDB1
1643	DDB2
1654	DDX3X
1869	E2F1
1870	E2F2
1871	E2F3
1959	EGR2
1960	EGR3
2002	ELK1
2033	EP300
207	AKT1
208	AKT2
2185	PTK2B
2353	FOS
23533	PIK3R5
23586	DDX58
2885	GRB2
29110	TBK1
317	APAF1
3265	HRAS
332	BIRC5
3339	HSPG2
3439	IFNA1
3440	IFNA2
3441	IFNA4
3442	IFNA5
3443	IFNA6
3444	IFNA7
3445	IFNA8
3446	IFNA10
3447	IFNA13
3448	IFNA14
3449	IFNA16
3451	IFNA17
3452	IFNA21
3454	IFNAR1
3456	IFNB1
353376	TICAM2
355	FAS
3551	IKBKB
356	FASLG
3569	IL6
3576	CXCL8
3661	IRF3
3665	IRF7
3716	JAK1
3725	JUN
3845	KRAS
4088	SMAD3
4089	SMAD4
4214	MAP3K1
4318	MMP9
4609	MYC
4615	MYD88
468	ATF4
4772	NFATC1
4773	NFATC2
4775	NFATC3
4776	NFATC4
4790	NFKB1
4792	NFKBIA
4893	NRAS
5111	PCNA
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
537	ATP6AP1
54205	CYCS
5578	PRKCA
5579	PRKCB
5582	PRKCG
5594	MAPK1
5595	MAPK3
5599	MAPK8
5601	MAPK9
5602	MAPK10
5604	MAP2K1
5605	MAP2K2
572	BAD
5728	PTEN
57506	MAVS
581	BAX
5894	RAF1
5925	RB1
595	CCND1
596	BCL2
5970	RELA
64135	IFIH1
6416	MAP2K4
64764	CREB3L2
6714	SRC
6772	STAT1
6773	STAT2
6774	STAT3
6775	STAT4
6776	STAT5A
6777	STAT5B
6778	STAT6
7040	TGFB1
7042	TGFB2
7043	TGFB3
7046	TGFBR1
7097	TLR2
7098	TLR3
7099	TLR4
7124	TNF
7157	TP53
7419	VDAC3
7529	YWHAB
7534	YWHAZ
836	CASP3
841	CASP8
842	CASP9
843	CASP10
84699	CREB3L3
8503	PIK3R3
8517	IKBKG
8772	FADD
890	CCNA2
8900	CCNA1
898	CCNE1
90993	CREB3L1
9134	CCNE2
9586	CREB5
9641	IKBKE
