gid	sym
10000	AKT3
100271849	MEF2B
10105	PPIF
10242	KCNMB2
10335	MRVI1
10398	MYL9
10488	CREB3
10672	GNA13
107	ADCY1
108	ADCY2
109	ADCY3
111	ADCY5
112	ADCY6
113	ADCY7
114	ADCY8
115	ADCY9
1258	CNGB1
1259	CNGA1
134	ADORA1
1385	CREB1
1386	ATF2
1388	ATF6B
140	ADORA3
146	ADRA1D
147	ADRA1B
148	ADRA1A
148327	CREB3L4
150	ADRA2A
151	ADRA2B
152	ADRA2C
153	ADRB1
154	ADRB2
155	ADRB3
157855	KCNU1
163688	CALML6
185	AGTR1
1909	EDNRA
1910	EDNRB
196883	ADCY4
207	AKT1
208	AKT2
23236	PLCB1
23439	ATP1B4
23533	PIK3R5
2626	GATA4
27094	KCNMB3
27345	KCNMB4
2767	GNA11
2768	GNA12
2770	GNAI1
2771	GNAI2
2773	GNAI3
2776	GNAQ
291	SLC25A4
292	SLC25A5
293	SLC25A6
2969	GTF2I
2977	GUCY1A2
2982	GUCY1A3
2983	GUCY1B3
340156	MYLK4
3630	INS
3643	INSR
3667	IRS1
3708	ITPR1
3709	ITPR2
3710	ITPR3
3764	KCNJ8
3778	KCNMA1
3779	KCNMB1
387	RHOA
4205	MEF2A
4207	BORCS8-MEF2B
4208	MEF2C
4209	MEF2D
4625	MYH7
4638	MYLK
4659	PPP1R12A
468	ATF4
476	ATP1A1
477	ATP1A2
4772	NFATC1
4773	NFATC2
4775	NFATC3
4776	NFATC4
478	ATP1A3
480	ATP1A4
481	ATP1B1
482	ATP1B2
483	ATP1B3
4846	NOS3
486	FXYD2
487	ATP2A1
4879	NPPB
488	ATP2A2
4881	NPR1
4882	NPR2
489	ATP2A3
490	ATP2B1
491	ATP2B2
492	ATP2B3
493	ATP2B4
4985	OPRD1
5138	PDE2A
5139	PDE3A
5140	PDE3B
51806	CALML5
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5330	PLCB2
5331	PLCB3
5332	PLCB4
5350	PLN
5499	PPP1CA
5500	PPP1CB
5501	PPP1CC
5530	PPP3CA
5532	PPP3CB
5533	PPP3CC
5534	PPP3R1
5535	PPP3R2
5581	PRKCE
5592	PRKG1
5593	PRKG2
5594	MAPK1
5595	MAPK3
5604	MAP2K1
5605	MAP2K2
572	BAD
5894	RAF1
5997	RGS2
6093	ROCK1
624	BDKRB2
64764	CREB3L2
6543	SLC8A2
6546	SLC8A1
6547	SLC8A3
6722	SRF
7225	TRPC6
7408	VASP
7416	VDAC1
7417	VDAC2
7419	VDAC3
775	CACNA1C
776	CACNA1D
778	CACNA1F
779	CACNA1S
801	CALM1
805	CALM2
808	CALM3
810	CALML3
83447	SLC25A31
84699	CREB3L3
8471	IRS4
8503	PIK3R3
85366	MYLK2
8654	PDE5A
8660	IRS2
90993	CREB3L1
91807	MYLK3
9475	ROCK2
9569	GTF2IRD1
9586	CREB5
