gid	sym
100137049	PLA2G4B
101930123	LOC101930123
1026	CDKN1A
10368	CACNG3
10369	CACNG2
10398	MYL9
10645	CAMKK2
107	ADCY1
108	ADCY2
109	ADCY3
111	ADCY5
112	ADCY6
113	ADCY7
114	ADCY8
115	ADCY9
123745	PLA2G4E
140465	MYL6B
163688	CALML6
1827	RCAN1
1938	EEF2
1956	EGFR
196883	ADCY4
2002	ELK1
23236	PLCB1
2353	FOS
23533	PIK3R5
255189	PLA2G4F
27091	CACNG5
27092	CACNG4
2770	GNAI1
2771	GNAI2
2773	GNAI3
2775	GNAO1
2776	GNAQ
2778	GNAS
283748	PLA2G4D
2977	GUCY1A2
2982	GUCY1A3
2983	GUCY1B3
29904	EEF2K
3265	HRAS
340156	MYLK4
3708	ITPR1
3709	ITPR2
3710	ITPR3
3725	JUN
3759	KCNJ2
3760	KCNJ3
3761	KCNJ4
3762	KCNJ5
3763	KCNJ6
3765	KCNJ9
3768	KCNJ12
3770	KCNJ14
3845	KRAS
387	RHOA
4208	MEF2C
4637	MYL6
4638	MYLK
4659	PPP1R12A
4660	PPP1R12B
4772	NFATC1
4773	NFATC2
4775	NFATC3
4776	NFATC4
4846	NOS3
4881	NPR1
4882	NPR2
4893	NRAS
5020	OXT
5021	OXTR
51422	PRKAG2
51806	CALML5
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5321	PLA2G4A
5330	PLCB2
5331	PLCB3
5332	PLCB4
53632	PRKAG3
54776	PPP1R12C
5499	PPP1CA
5500	PPP1CB
5501	PPP1CC
5530	PPP3CA
5532	PPP3CB
5533	PPP3CC
5534	PPP3R1
5535	PPP3R2
5562	PRKAA1
5563	PRKAA2
5564	PRKAB1
5565	PRKAB2
5566	PRKACA
5567	PRKACB
5568	PRKACG
5571	PRKAG1
5578	PRKCA
5579	PRKCB
55799	CACNA2D3
5582	PRKCG
5594	MAPK1
5595	MAPK3
5598	MAPK7
5604	MAP2K1
5605	MAP2K2
5607	MAP2K5
57118	CAMK1D
57172	CAMK1G
5743	PTGS2
5894	RAF1
59283	CACNG8
59284	CACNG7
59285	CACNG6
595	CCND1
5997	RGS2
60	ACTB
6093	ROCK1
6261	RYR1
6262	RYR2
6263	RYR3
6714	SRC
71	ACTG1
7226	TRPM2
775	CACNA1C
776	CACNA1D
778	CACNA1F
779	CACNA1S
781	CACNA2D1
782	CACNB1
783	CACNB2
784	CACNB3
785	CACNB4
786	CACNG1
801	CALM1
805	CALM2
808	CALM3
810	CALML3
814	CAMK4
815	CAMK2A
816	CAMK2B
817	CAMK2D
818	CAMK2G
84254	CAMKK1
8503	PIK3R3
8536	CAMK1
85366	MYLK2
8605	PLA2G4C
8681	JMJD7-PLA2G4B
91807	MYLK3
9254	CACNA2D2
93589	CACNA2D4
9475	ROCK2
952	CD38
