gid	sym
1000	CDH2
1001	CDH3
100132463	CLDN24
1002	CDH4
1003	CDH5
100506658	OCLN
1013	CDH15
105369261	LOC105369261
10666	CD226
10686	CLDN16
1272	CNTN1
1364	CLDN4
1365	CLDN3
1366	CLDN7
137075	CLDN23
1462	VCAN
1493	CTLA4
149461	CLDN19
201633	TIGIT
214	ALCAM
22829	NLGN4Y
22854	NTNG1
22871	NLGN1
23114	NFASC
23308	ICOSLG
23562	CLDN14
23705	CADM1
24146	CLDN15
257194	NEGR1
25945	NECTIN3
26047	CNTNAP2
26285	CLDN17
2734	GLG1
29126	CD274
29851	ICOS
3105	HLA-A
3106	HLA-B
3107	HLA-C
3108	HLA-DMA
3109	HLA-DMB
3111	HLA-DOA
3112	HLA-DOB
3113	HLA-DPA1
3115	HLA-DPB1
3117	HLA-DQA1
3118	HLA-DQA2
3119	HLA-DQB1
3122	HLA-DRA
3123	HLA-DRB1
3125	HLA-DRB3
3126	HLA-DRB4
3127	HLA-DRB5
3133	HLA-E
3134	HLA-F
3135	HLA-G
3383	ICAM1
3384	ICAM2
3385	ICAM3
3655	ITGA6
3676	ITGA4
3680	ITGA9
3683	ITGAL
3684	ITGAM
3685	ITGAV
3688	ITGB1
3689	ITGB2
3695	ITGB7
3696	ITGB8
3897	L1CAM
4099	MAG
4267	CD99
4359	MPZ
4684	NCAM1
4685	NCAM2
4756	NEO1
4897	NRCAM
49861	CLDN20
5010	CLDN11
50848	F11R
51208	CLDN18
5133	PDCD1
5175	PECAM1
53842	CLDN22
54413	NLGN3
57502	NLGN4X
57555	NLGN2
57689	LRRC4C
57863	CADM3
5788	PTPRC
5792	PTPRF
5797	PTPRM
5817	PVR
5818	NECTIN1
5819	NECTIN2
58494	JAM2
6382	SDC1
6383	SDC2
6385	SDC4
6401	SELE
6402	SELL
6403	SELP
6404	SELPLG
64101	LRRC4
644672	CLDN25
6614	SIGLEC1
6693	SPN
6900	CNTN2
7122	CLDN5
7412	VCAM1
79679	VTCN1
80380	PDCD1LG2
80381	CD276
8174	MADCAM1
83700	JAM3
84628	NTNG2
8506	CNTNAP1
8516	ITGA8
9019	MPZL1
9071	CLDN10
9073	CLDN8
9074	CLDN6
9075	CLDN2
9076	CLDN1
9080	CLDN9
90952	ESAM
914	CD2
920	CD4
923	CD6
925	CD8A
926	CD8B
933	CD22
9369	NRXN3
9378	NRXN1
9379	NRXN2
940	CD28
94030	LRRC4B
941	CD80
942	CD86
947	CD34
958	CD40
959	CD40LG
965	CD58
9672	SDC3
999	CDH1
