gid	sym
10021	HCN4
112	ADCY6
1131	CHRM3
114	ADCY8
170572	HTR3C
196883	ADCY4
200909	HTR3D
22953	P2RX2
2550	GABBR1
255022	CALHM1
2554	GABRA1
2555	GABRA2
2556	GABRA3
2557	GABRA4
2558	GABRA5
2559	GABRA6
259285	TAS2R39
259286	TAS2R40
259287	TAS2R41
259289	TAS2R43
259290	TAS2R31
259291	TAS2R45
259292	TAS2R46
259293	TAS2R30
259294	TAS2R19
259295	TAS2R20
259296	TAS2R50
2784	GNB3
285242	HTR3E
2911	GRM1
2914	GRM4
29850	TRPM5
3350	HTR1A
3351	HTR1B
3352	HTR1D
3354	HTR1E
3355	HTR1F
3359	HTR3A
338398	TAS2R60
342372	PKD1L3
346562	GNAT3
353164	TAS2R42
3710	ITPR3
40	ASIC2
5024	P2RX3
5028	P2RY1
5030	P2RY4
50831	TAS2R3
50832	TAS2R4
50833	TAS2R16
50834	TAS2R1
50835	TAS2R9
50836	TAS2R8
50837	TAS2R7
50838	TAS2R13
50839	TAS2R10
50840	TAS2R14
5136	PDE1A
5137	PDE1C
5153	PDE1B
51764	GNG13
5330	PLCB2
54429	TAS2R5
5566	PRKACA
5567	PRKACB
5568	PRKACG
5726	TAS2R38
6326	SCN2A
6328	SCN3A
6335	SCN9A
6337	SCNN1A
6338	SCNN1B
6340	SCNN1G
773	CACNA1A
775	CACNA1C
80834	TAS1R2
80835	TAS1R1
83756	TAS1R3
8645	KCNK5
9033	PKD2L1
9177	HTR3B
954	ENTPD2
9568	GABBR2
