gid	sym
10000	AKT3
100132074	FOXO6
10018	BCL2L11
100533105	C8orf44-SGK3
10110	SGK2
1017	CDK2
1026	CDKN1A
1027	CDKN1B
102800317	LOC400927-CSNK1E
1030	CDKN2B
1032	CDKN2D
10365	KLF2
10733	PLK4
10769	PLK2
10912	GADD45G
11337	GABARAP
11345	GABARAPL2
1147	CHUK
114907	FBXO32
116986	AGAP2
1263	PLK3
1387	CREBBP
1432	MAPK14
1454	CSNK1E
1647	GADD45A
1901	S1PR1
1950	EGF
1956	EGFR
2033	EP300
207	AKT1
208	AKT2
2290	FOXG1
2308	FOXO1
2309	FOXO3
23411	SIRT1
23533	PIK3R5
23678	SGK3
23710	GABARAPL1
2538	G6PC
26260	FBXO25
2885	GRB2
2911	GRM1
3265	HRAS
3276	PRMT1
3479	IGF1
3480	IGF1R
3551	IKBKB
356	FASLG
3569	IL6
3575	IL7R
3586	IL10
3630	INS
3643	INSR
3667	IRS1
369	ARAF
3845	KRAS
4087	SMAD2
4088	SMAD3
4089	SMAD4
4193	MDM2
4303	FOXO4
4616	GADD45B
472	ATM
4893	NRAS
5105	PCK1
5106	PCK2
51422	PRKAG2
5170	PDPK1
51701	NLK
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5347	PLK1
53632	PRKAG3
5562	PRKAA1
5563	PRKAA2
5564	PRKAB1
5565	PRKAB2
5571	PRKAG1
5594	MAPK1
5595	MAPK3
5599	MAPK8
5600	MAPK11
5601	MAPK9
5602	MAPK10
5603	MAPK13
5604	MAP2K1
5605	MAP2K2
5728	PTEN
57818	G6PC2
5894	RAF1
5896	RAG1
5897	RAG2
5934	RBL2
595	CCND1
604	BCL6
6300	MAPK12
6446	SGK1
6502	SKP2
6517	SLC2A4
664	BNIP3
6648	SOD2
6654	SOS1
6655	SOS2
673	BRAF
6774	STAT3
6789	STK4
6794	STK11
7040	TGFB1
7042	TGFB2
7043	TGFB3
7046	TGFBR1
7048	TGFBR2
7874	USP7
80854	SETD7
847	CAT
8471	IRS4
8503	PIK3R3
85417	CCNB3
8660	IRS2
8698	S1PR4
8743	TNFSF10
891	CCNB1
894	CCND2
901	CCNG2
9133	CCNB2
9140	ATG12
92579	G6PC3
9454	HOMER3
9455	HOMER2
9456	HOMER1
