gid	sym
10000	AKT3
100137049	PLA2G4B
10163	WASF2
10434	LYPLA1
10810	WASF3
1119	CHKA
1120	CHKB
123745	PLA2G4E
126969	SLC44A3
139189	DGKK
1606	DGKA
1607	DGKB
1608	DGKG
160851	DGKH
1609	DGKQ
1950	EGF
1956	EGFR
1978	EIF4EBP1
204962	SLC44A5
207	AKT1
208	AKT2
23396	PIP5K1C
23446	SLC44A1
2353	FOS
23533	PIK3R5
2475	MTOR
255189	PLA2G4F
283748	PLA2G4D
2885	GRB2
3091	HIF1A
3265	HRAS
3725	JUN
3845	KRAS
4893	NRAS
5130	PCYT1A
5154	PDGFA
5155	PDGFB
5156	PDGFRA
5159	PDGFRB
5170	PDPK1
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5321	PLA2G4A
5335	PLCG1
5337	PLD1
5338	PLD2
5578	PRKCA
5579	PRKCB
5582	PRKCG
5594	MAPK1
5595	MAPK3
5599	MAPK8
5601	MAPK9
5602	MAPK10
56034	PDGFC
5604	MAP2K1
5605	MAP2K2
56261	GPCPD1
56994	CHPT1
57153	SLC44A2
5879	RAC1
5880	RAC2
5881	RAC3
5894	RAF1
5900	RALGDS
6009	RHEB
60482	SLC5A7
6198	RPS6KB1
6199	RPS6KB2
6580	SLC22A1
6581	SLC22A3
6582	SLC22A2
6583	SLC22A4
6584	SLC22A5
6654	SOS1
6655	SOS2
6667	SP1
7248	TSC1
7249	TSC2
7454	WAS
80310	PDGFD
80736	SLC44A4
8394	PIP5K1A
8395	PIP5K1B
8503	PIK3R3
8525	DGKZ
8526	DGKE
8527	DGKD
8605	PLA2G4C
8611	PLPP1
8612	PLPP2
8613	PLPP3
8681	JMJD7-PLA2G4B
8936	WASF1
8976	WASL
9162	DGKI
9468	PCYT1B
