gid	sym
10000	AKT3
1017	CDK2
1019	CDK4
1021	CDK6
1027	CDKN1B
1030	CDKN2B
10319	LAMC3
112401	BIRC8
1147	CHUK
1163	CKS1B
1164	CKS2
1282	COL4A1
1284	COL4A2
1285	COL4A3
1286	COL4A4
1287	COL4A5
1288	COL4A6
1869	E2F1
1870	E2F2
1871	E2F3
207	AKT1
208	AKT2
2272	FHIT
22798	LAMB4
2335	FN1
23533	PIK3R5
284217	LAMA1
317	APAF1
329	BIRC2
330	BIRC3
331	XIAP
3551	IKBKB
3655	ITGA6
3673	ITGA2
3674	ITGA2B
3675	ITGA3
3685	ITGAV
3688	ITGB1
3908	LAMA2
3909	LAMA3
3910	LAMA4
3911	LAMA5
3912	LAMB1
3913	LAMB2
3914	LAMB3
3915	LAMC1
3918	LAMC2
4149	MAX
4609	MYC
4790	NFKB1
4792	NFKBIA
4843	NOS2
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
54205	CYCS
5728	PTEN
5743	PTGS2
5747	PTK2
5915	RARB
5925	RB1
595	CCND1
596	BCL2
5970	RELA
598	BCL2L1
6256	RXRA
6257	RXRB
6258	RXRG
6502	SKP2
7157	TP53
7185	TRAF1
7186	TRAF2
7187	TRAF3
7188	TRAF5
7189	TRAF6
79444	BIRC7
842	CASP9
8503	PIK3R3
8517	IKBKG
898	CCNE1
9063	PIAS2
9134	CCNE2
9618	TRAF4
