gid	sym
10000	AKT3
10332	CLEC4M
10379	IRF9
10892	MALT1
114548	NLRP3
1147	CHUK
1263	PLK3
1432	MAPK14
1540	CYLD
163688	CALML6
1959	EGR2
1960	EGR3
207	AKT1
208	AKT2
2207	FCER1G
22800	RRAS2
22808	MRAS
23365	ARHGEF12
26253	CLEC4E
29108	PYCARD
30835	CD209
3265	HRAS
338339	CLEC4D
3551	IKBKB
3553	IL1B
3558	IL2
3569	IL6
3586	IL10
3592	IL12A
3593	IL12B
3659	IRF1
3708	ITPR1
3709	ITPR2
3710	ITPR3
3725	JUN
3845	KRAS
387	RHOA
4046	LSP1
4193	MDM2
4772	NFATC1
4773	NFATC2
4775	NFATC3
4776	NFATC4
4790	NFKB1
4791	NFKB2
4792	NFKBIA
4893	NRAS
5058	PAK1
51266	CLEC1B
51561	IL23A
51806	CALML5
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5295	PIK3R1
5296	PIK3R2
53342	IL17D
5336	PLCG2
5530	PPP3CA
5532	PPP3CB
5533	PPP3CC
5534	PPP3R1
5535	PPP3R2
5580	PRKCD
5594	MAPK1
5595	MAPK3
5599	MAPK8
5600	MAPK11
5601	MAPK9
5602	MAPK10
5603	MAPK13
5743	PTGS2
5781	PTPN11
5894	RAF1
5970	RELA
5971	RELB
602	BCL3
6237	RRAS
6300	MAPK12
6361	CCL17
6367	CCL22
64170	CARD9
64581	CLEC7A
6714	SRC
6772	STAT1
6773	STAT2
6850	SYK
7124	TNF
801	CALM1
805	CALM2
808	CALM3
810	CALML3
834	CASP1
841	CASP8
8503	PIK3R3
8517	IKBKG
868	CBLB
8844	KSR1
8915	BCL10
9020	MAP3K14
91860	CALML4
9261	MAPKAPK2
93978	CLEC6A
9641	IKBKE
