gid	sym
1017	CDK2
1019	CDK4
1021	CDK6
1022	CDK7
1026	CDKN1A
1027	CDKN1B
10274	STAG1
1028	CDKN1C
1029	CDKN2A
1030	CDKN2B
1031	CDKN2C
1032	CDKN2D
10393	ANAPC10
10459	MAD2L2
10735	STAG2
10744	PTTG2
10912	GADD45G
10926	DBF4
10971	YWHAQ
1111	CHEK1
11200	CHEK2
1387	CREBBP
1647	GADD45A
1869	E2F1
1870	E2F2
1871	E2F3
1874	E2F4
1875	E2F5
2033	EP300
23594	ORC6
23595	ORC3
246184	CDC26
25	ABL1
25847	ANAPC13
27127	SMC1B
2810	SFN
2932	GSK3B
29882	ANAPC2
29945	ANAPC4
3065	HDAC1
3066	HDAC2
4085	MAD2L1
4087	SMAD2
4088	SMAD3
4089	SMAD4
4171	MCM2
4172	MCM3
4173	MCM4
4174	MCM5
4175	MCM6
4176	MCM7
4193	MDM2
4609	MYC
4616	GADD45B
472	ATM
494551	WEE2
4998	ORC1
4999	ORC2
5000	ORC4
5001	ORC5
5111	PCNA
51343	FZR1
51433	ANAPC5
51434	ANAPC7
51529	ANAPC11
5347	PLK1
545	ATR
5591	PRKDC
5885	RAD21
5925	RB1
5933	RBL1
5934	RBL2
595	CCND1
64682	ANAPC1
6500	SKP1
6502	SKP2
699	BUB1
701	BUB1B
7027	TFDP1
7029	TFDP2
7040	TGFB1
7042	TGFB2
7043	TGFB3
7157	TP53
7272	TTK
7465	WEE1
7529	YWHAB
7531	YWHAE
7532	YWHAG
7533	YWHAH
7534	YWHAZ
7709	ZBTB17
8243	SMC1A
8317	CDC7
8318	CDC45
8379	MAD1L1
8454	CUL1
85417	CCNB3
8555	CDC14B
8556	CDC14A
8697	CDC23
8881	CDC16
890	CCNA2
8900	CCNA1
891	CCNB1
894	CCND2
896	CCND3
898	CCNE1
902	CCNH
9088	PKMYT1
9126	SMC3
9133	CCNB2
9134	CCNE2
9184	BUB3
9232	PTTG1
9700	ESPL1
983	CDK1
990	CDC6
991	CDC20
993	CDC25A
994	CDC25B
995	CDC25C
996	CDC27
9978	RBX1
