gid	sym
10000	AKT3
102725035	LOC102725035
10288	LILRB2
10326	SIRPB1
10379	IRF9
10454	TAB1
10859	LILRB1
10990	LILRB5
11006	LILRB4
11024	LILRA1
11025	LILRB3
11026	LILRA3
11027	LILRA2
1147	CHUK
126014	OSCAR
1385	CREB1
140885	SIRPA
1432	MAPK14
1435	CSF1
1436	CSF1R
1513	CTSK
1535	CYBA
1536	CYBB
1540	CYLD
207	AKT1
208	AKT2
2209	FCGR1A
2212	FCGR2A
2213	FCGR2B
2214	FCGR3A
2215	FCGR3B
2274	FHL2
23118	TAB2
2353	FOS
23533	PIK3R5
2354	FOSB
23547	LILRA4
2355	FOSL2
2534	FYN
27035	NOX1
2885	GRB2
29760	BLNK
3454	IFNAR1
3455	IFNAR2
3456	IFNB1
3458	IFNG
3459	IFNGR1
3460	IFNGR2
353514	LILRA5
3551	IKBKB
3552	IL1A
3553	IL1B
3554	IL1R1
3690	ITGB3
3716	JAK1
3725	JUN
3726	JUNB
3727	JUND
3932	LCK
3937	LCP2
4286	MITF
4688	NCF2
4689	NCF4
4772	NFATC1
4773	NFATC2
4790	NFKB1
4791	NFKB2
4792	NFKBIA
4982	TNFRSF11B
50508	NOX3
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5336	PLCG2
54	ACP5
54209	TREM2
5468	PPARG
5530	PPP3CA
5532	PPP3CB
5533	PPP3CC
5534	PPP3R1
5535	PPP3R2
55423	SIRPG
5594	MAPK1
5595	MAPK3
5599	MAPK8
5600	MAPK11
5601	MAPK9
5602	MAPK10
5603	MAPK13
5604	MAP2K1
5608	MAP2K6
5609	MAP2K7
5879	RAC1
5970	RELA
5971	RELB
6300	MAPK12
653361	NCF1
6688	SPI1
6772	STAT1
6773	STAT2
6850	SYK
6885	MAP3K7
695	BTK
7006	TEC
7040	TGFB1
7042	TGFB2
7046	TGFBR1
7048	TGFBR2
7124	TNF
7132	TNFRSF1A
7186	TRAF2
7189	TRAF6
7297	TYK2
7305	TYROBP
79168	LILRA6
799	CALCR
8061	FOSL1
814	CAMK4
8503	PIK3R3
8517	IKBKG
8600	TNFSF11
8651	SOCS1
8792	TNFRSF11A
8878	SQSTM1
9020	MAP3K14
9021	SOCS3
9103	FCGR2C
9846	GAB2
