gid	sym
10000	AKT3
1019	CDK4
1021	CDK6
1029	CDKN2A
10928	RALBP1
1147	CHUK
1869	E2F1
1870	E2F2
1871	E2F3
1950	EGF
1956	EGFR
2064	ERBB2
207	AKT1
208	AKT2
23533	PIK3R5
3551	IKBKB
369	ARAF
3716	JAK1
3845	KRAS
4087	SMAD2
4088	SMAD3
4089	SMAD4
4790	NFKB1
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5337	PLD1
5594	MAPK1
5595	MAPK3
5599	MAPK8
5601	MAPK9
5602	MAPK10
5604	MAP2K1
572	BAD
5879	RAC1
5880	RAC2
5881	RAC3
5888	RAD51
5894	RAF1
5898	RALA
5899	RALB
5900	RALGDS
5925	RB1
595	CCND1
5970	RELA
598	BCL2L1
673	BRAF
675	BRCA2
6772	STAT1
6774	STAT3
7039	TGFA
7040	TGFB1
7042	TGFB2
7043	TGFB3
7046	TGFBR1
7048	TGFBR2
7157	TP53
7422	VEGFA
842	CASP9
8503	PIK3R3
8517	IKBKG
9459	ARHGEF6
998	CDC42
