gid	sym
10053	AP1M2
10239	AP3S2
10312	TCIRG1
10577	NPC2
10717	AP4B1
1075	CTSC
10947	AP3M2
11154	AP4S1
1174	AP1S1
1176	AP3S1
1200	TPP1
1201	CLN3
1203	CLN5
1211	CLTA
1212	CLTB
1213	CLTC
130340	AP1S3
138050	HGSNAT
1497	CTNS
1508	CTSB
1509	CTSD
1510	CTSE
1511	CTSG
1512	CTSH
1513	CTSK
1514	CTSL
1515	CTSV
1519	CTSO
1520	CTSS
1521	CTSW
1522	CTSZ
162	AP1B1
164	AP1G1
175	AGA
1777	DNASE2
20	ABCA2
22901	ARSG
23062	GGA2
23163	GGA3
23431	AP4E1
23457	ABCB9
23545	ATP6V0A2
23659	PLA2G15
245972	ATP6V0D2
2517	FUCA1
2548	GAA
256471	MFSD8
2581	GALC
2588	GALNS
26088	GGA1
2629	GBA
26503	SLC17A5
26985	AP3M1
27074	LAMP3
2717	GLA
2720	GLB1
2760	GM2A
2799	GNS
285362	SUMF1
2990	GUSB
3073	HEXA
3074	HEXB
3373	HYAL1
3423	IDS
3425	IDUA
3482	IGF2R
3916	LAMP1
3920	LAMP2
3988	LIPA
4074	M6PR
410	ARSA
411	ARSB
4125	MAN2B1
4126	MANBA
427	ASAH1
4668	NAGA
4669	NAGLU
4758	NEU1
4864	NPC1
4891	SLC11A2
50617	ATP6V0A4
51172	NAGPA
51606	ATP6V1H
527	ATP6V0C
53	ACP2
533	ATP6V0B
535	ATP6V0A1
537	ATP6AP1
54	ACP5
5476	CTSA
55353	LAPTM4B
5538	PPT1
5641	LGMN
5660	PSAP
57192	MCOLN1
58511	DNASE2B
6272	SORT1
6448	SGSH
6556	SLC11A1
6609	SMPD1
768239	PSAPL1
7805	LAPTM5
79158	GNPTAB
8120	AP3B2
8218	CLTCL1
84572	GNPTG
8546	AP3B1
8722	CTSF
8763	CD164
8905	AP1S2
8906	AP1G2
8907	AP1M1
8943	AP3D1
9114	ATP6V0D1
9179	AP4M1
9374	PPT2
9476	NAPSA
950	SCARB2
9516	LITAF
9583	ENTPD4
967	CD63
968	CD68
9741	LAPTM4A
