gid	sym
10092	ARPC5
10093	ARPC4
10094	ARPC3
10095	ARPC1B
10109	ARPC2
10152	ABI2
10163	WASF2
10297	APC2
10298	PAK4
103910	MYL12B
10398	MYL9
10451	VAV3
10458	BAIAP2
10552	ARPC1A
10627	MYL12A
10672	GNA13
1072	CFL1
1073	CFL2
10787	NCKAP1
10788	IQGAP2
1128	CHRM1
1129	CHRM2
1131	CHRM3
1132	CHRM4
1133	CHRM5
128239	IQGAP3
1398	CRK
1399	CRKL
1729	DIAPH1
1730	DIAPH2
1793	DOCK1
1950	EGF
1956	EGFR
200576	PIKFYVE
2147	F2
2149	F2R
2245	FGD1
2246	FGF1
2247	FGF2
2248	FGF3
2249	FGF4
2250	FGF5
2251	FGF6
2252	FGF7
2253	FGF8
2254	FGF9
2255	FGF10
2256	FGF11
2257	FGF12
2258	FGF13
2259	FGF14
2260	FGFR1
2261	FGFR3
2263	FGFR2
2264	FGFR4
22800	RRAS2
22801	ITGA11
22808	MRAS
23191	CYFIP1
2335	FN1
23365	ARHGEF12
23396	PIP5K1C
23533	PIK3R5
26281	FGF20
26291	FGF21
26999	CYFIP2
27006	FGF22
2768	GNA12
28964	GIT1
2909	ARHGAP35
2934	GSN
29895	MYLPF
3071	NCKAP1L
324	APC
3265	HRAS
340156	MYLK4
345456	PFN3
3630	INS
3645	INSRR
3655	ITGA6
3672	ITGA1
3673	ITGA2
3674	ITGA2B
3675	ITGA3
3676	ITGA4
3678	ITGA5
3679	ITGA7
3680	ITGA9
3681	ITGAD
3682	ITGAE
3683	ITGAL
3684	ITGAM
3685	ITGAV
3687	ITGAX
3688	ITGB1
3689	ITGB2
369	ARAF
3690	ITGB3
3691	ITGB4
3693	ITGB5
3694	ITGB6
3695	ITGB7
3696	ITGB8
375189	PFN4
3845	KRAS
387	RHOA
3984	LIMK1
3985	LIMK2
4342	MOS
4478	MSN
4627	MYH9
4628	MYH10
4633	MYL2
4636	MYL5
4638	MYLK
4659	PPP1R12A
4660	PPP1R12B
4893	NRAS
5058	PAK1
5062	PAK2
5063	PAK3
50649	ARHGEF4
5154	PDGFA
5155	PDGFB
5156	PDGFRA
5159	PDGFRB
5216	PFN1
5217	PFN2
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5305	PIP4K2A
54434	SSH1
54776	PPP1R12C
54961	SSH3
5499	PPP1CA
5500	PPP1CB
5501	PPP1CC
55740	ENAH
55845	BRK1
5594	MAPK1
5595	MAPK3
55970	GNG12
56034	PDGFC
5604	MAP2K1
5605	MAP2K2
56924	PAK6
57144	PAK7
5747	PTK2
5829	PXN
58498	MYL7
5879	RAC1
5880	RAC2
5881	RAC3
5894	RAF1
5962	RDX
60	ACTB
6093	ROCK1
623	BDKRB1
6237	RRAS
624	BDKRB2
6548	SLC9A1
6654	SOS1
6655	SOS2
6714	SRC
673	BRAF
7074	TIAM1
71	ACTG1
7114	TMSB4X
7409	VAV1
7410	VAV2
7414	VCL
7430	EZR
7454	WAS
79784	MYH14
79837	PIP4K2C
80310	PDGFD
8074	FGF23
81	ACTN4
81624	DIAPH3
81873	ARPC5L
8394	PIP5K1A
8395	PIP5K1B
8396	PIP4K2B
8503	PIK3R3
8515	ITGA10
8516	ITGA8
85366	MYLK2
85464	SSH2
85477	SCIN
87	ACTN1
88	ACTN2
8817	FGF18
8822	FGF17
8823	FGF16
8826	IQGAP1
8874	ARHGEF7
89	ACTN3
8936	WASF1
8976	WASL
89846	FGD3
9087	TMSB4Y
9138	ARHGEF1
91807	MYLK3
929	CD14
93408	MYL10
9459	ARHGEF6
9475	ROCK2
9564	BCAR1
9965	FGF19
998	CDC42
