gid	sym
10000	AKT3
10235	RASGRP2
10411	RAPGEF3
10636	RGS14
107	ADCY1
108	ADCY2
109	ADCY3
11069	RAPGEF4
111	ADCY5
112	ADCY6
113	ADCY7
114	ADCY8
115	ADCY9
1268	CNR1
135	ADORA2A
136	ADORA2B
1398	CRK
1399	CRKL
1432	MAPK14
1435	CSF1
1436	CSF1R
1499	CTNNB1
1500	CTNND1
163688	CALML6
1813	DRD2
1902	LPAR1
1942	EFNA1
1943	EFNA2
1944	EFNA3
1945	EFNA4
1946	EFNA5
1950	EGF
1956	EGFR
196883	ADCY4
1969	EPHA2
207	AKT1
208	AKT2
2149	F2R
2246	FGF1
2247	FGF2
2248	FGF3
2249	FGF4
2250	FGF5
2251	FGF6
2252	FGF7
2253	FGF8
2254	FGF9
2255	FGF10
2256	FGF11
2257	FGF12
2258	FGF13
2259	FGF14
2260	FGFR1
2261	FGFR3
2263	FGFR2
2264	FGFR4
2277	FIGF
22808	MRAS
23094	SIPA1L3
2321	FLT1
23236	PLCB1
2324	FLT4
23533	PIK3R5
23566	LPAR3
2357	FPR1
23683	PRKD3
2533	FYB
25780	RASGRP3
25865	PRKD2
26037	SIPA1L1
260425	MAGI3
26281	FGF20
26291	FGF21
27006	FGF22
27040	LAT
2770	GNAI1
2771	GNAI2
2773	GNAI3
2775	GNAO1
2776	GNAQ
2778	GNAS
284	ANGPT1
2846	LPAR4
285	ANGPT2
2889	RAPGEF1
2902	GRIN1
2903	GRIN2A
2904	GRIN2B
3082	HGF
3265	HRAS
3397	ID1
345456	PFN3
3479	IGF1
3480	IGF1R
3630	INS
3643	INSR
3674	ITGA2B
3683	ITGAL
3684	ITGAM
3688	ITGB1
3689	ITGB2
3690	ITGB3
375189	PFN4
3791	KDR
3815	KIT
3845	KRAS
387	RHOA
3937	LCP2
4233	MET
4254	KITLG
4301	MLLT4
4803	NGF
4804	NGFR
4893	NRAS
5028	P2RY1
50855	PARD6A
51196	PLCE1
51378	ANGPT4
5154	PDGFA
5155	PDGFB
5156	PDGFRA
5159	PDGFRB
51735	RAPGEF6
51806	CALML5
5216	PFN1
5217	PFN2
5228	PGF
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5330	PLCB2
5331	PLCB3
5332	PLCB4
5335	PLCG1
54518	APBB1IP
5578	PRKCA
5579	PRKCB
5582	PRKCG
5584	PRKCI
5587	PRKD1
5590	PRKCZ
5594	MAPK1
5595	MAPK3
5600	MAPK11
5603	MAPK13
56034	PDGFC
5604	MAP2K1
5605	MAP2K2
5606	MAP2K3
5608	MAP2K6
56288	PARD3
57121	LPAR5
57568	SIPA1L2
5879	RAC1
5880	RAC2
5881	RAC3
5894	RAF1
5898	RALA
5899	RALB
5900	RALGDS
5906	RAP1A
5908	RAP1B
5909	RAP1GAP
60	ACTB
6237	RRAS
6300	MAPK12
64411	ARAP3
6494	SIPA1
6714	SRC
673	BRAF
7010	TEK
7057	THBS1
7074	TIAM1
7094	TLN1
71	ACTG1
7408	VASP
7410	VAV2
7422	VEGFA
7423	VEGFB
7424	VEGFC
801	CALM1
80310	PDGFD
805	CALM2
8074	FGF23
808	CALM3
810	CALML3
83593	RASSF5
83660	TLN2
84552	PARD6G
84612	PARD6B
8503	PIK3R3
8631	SKAP1
8817	FGF18
8822	FGF17
8823	FGF16
889	KRIT1
9002	F2RL3
9170	LPAR2
9223	MAGI1
9564	BCAR1
9693	RAPGEF2
9732	DOCK4
9771	RAPGEF5
9855	FARP2
9863	MAGI2
9965	FGF19
998	CDC42
999	CDH1
