gid	sym
10000	AKT3
10488	CREB3
10681	GNB5
107	ADCY1
108	ADCY2
109	ADCY3
1103	CHAT
111	ADCY5
112	ADCY6
1128	CHRM1
1129	CHRM2
113	ADCY7
1131	CHRM3
1132	CHRM4
1133	CHRM5
1136	CHRNA3
1137	CHRNA4
1139	CHRNA7
114	ADCY8
1141	CHRNB2
1143	CHRNB4
115	ADCY9
1385	CREB1
148327	CREB3L4
196883	ADCY4
207	AKT1
208	AKT2
23236	PLCB1
2353	FOS
23533	PIK3R5
2534	FYN
2767	GNA11
2770	GNAI1
2771	GNAI2
2773	GNAI3
2775	GNAO1
2776	GNAQ
2782	GNB1
2783	GNB2
2784	GNB3
2785	GNG3
2786	GNG4
2787	GNG5
2788	GNG7
2790	GNG10
2791	GNG11
2792	GNGT1
2793	GNGT2
3265	HRAS
3708	ITPR1
3709	ITPR2
3710	ITPR3
3717	JAK2
3759	KCNJ2
3760	KCNJ3
3761	KCNJ4
3763	KCNJ6
3768	KCNJ12
3770	KCNJ14
3784	KCNQ1
3785	KCNQ2
3786	KCNQ3
3845	KRAS
43	ACHE
468	ATF4
4893	NRAS
51764	GNG13
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5330	PLCB2
5331	PLCB3
5332	PLCB4
54331	GNG2
5566	PRKACA
5567	PRKACB
5568	PRKACG
5578	PRKCA
5579	PRKCB
5582	PRKCG
5594	MAPK1
5595	MAPK3
55970	GNG12
5604	MAP2K1
56479	KCNQ5
59345	GNB4
596	BCL2
60482	SLC5A7
64764	CREB3L2
6572	SLC18A3
773	CACNA1A
774	CACNA1B
775	CACNA1C
776	CACNA1D
778	CACNA1F
779	CACNA1S
814	CAMK4
815	CAMK2A
816	CAMK2B
817	CAMK2D
818	CAMK2G
84699	CREB3L3
8503	PIK3R3
8973	CHRNA6
90993	CREB3L1
9132	KCNQ4
94235	GNG8
9586	CREB5
