gid	sym
10015	PDCD6IP
100287171	WASH1
100526767	RNF103-CHMP3
10092	ARPC5
10093	ARPC4
10094	ARPC3
10095	ARPC1B
10109	ARPC2
10193	RNF41
10254	STAM2
10552	ARPC1A
10564	ARFGEF2
10565	ARFGEF1
10617	STAMBP
10890	RAB10
10938	EHD1
11021	RAB35
11031	RAB31
11059	WWP1
11267	SNF8
112936	VPS26B
11311	VPS45
116983	ACAP3
116984	ARAP2
116985	ARAP1
116986	AGAP2
116987	AGAP1
116988	AGAP3
1173	AP2M1
1175	AP2S1
118813	ZFYVE27
1211	CLTA
1212	CLTB
1213	CLTC
1234	CCR5
128866	CHMP4B
131890	GRK7
137492	VPS37A
138429	PIP5KL1
1436	CSF1R
147179	WIPF2
153	ADRB1
154	ADRB2
155	ADRB3
155382	VPS37D
156	GRK2
157	GRK3
160	AP2A1
1601	DAB2
161	AP2A2
163	AP2B1
1759	DNM1
1785	DNM2
1950	EGF
1956	EGFR
2060	EPS15
2065	ERBB3
2066	ERBB4
2149	F2R
2261	FGFR3
2263	FGFR2
2264	FGFR4
22841	RAB11FIP2
22905	EPN2
23096	IQSEC2
23111	SPG20
2321	FLT1
23325	KIAA1033
23327	NEDD4L
23362	PSD3
23396	PIP5K1C
2348	FOLR1
2350	FOLR2
2352	FOLR3
23527	ACAP2
23550	PSD4
23624	CBLC
253725	FAM21C
254122	SNX32
25978	CHMP2B
26052	DNM3
26056	RAB11FIP5
26119	LDLRAP1
26286	ARFGAP3
27128	CYTH4
27131	SNX5
27183	VPS4A
27243	CHMP2A
273	AMPH
274	BIN1
2868	GRK4
2869	GRK5
2870	GRK6
28964	GIT1
29082	CHMP4A
29924	EPN1
29934	SNX12
30011	SH3KBP1
30844	EHD4
30845	EHD3
30846	EHD2
3105	HLA-A
3106	HLA-B
3107	HLA-C
3133	HLA-E
3134	HLA-F
3135	HLA-G
3265	HRAS
3303	HSPA1A
3304	HSPA1B
3305	HSPA1L
3306	HSPA2
3310	HSPA6
3312	HSPA8
3480	IGF1R
3482	IGF2R
3559	IL2RA
3560	IL2RB
3561	IL2RG
3577	CXCR1
3579	CXCR2
375	ARF1
377	ARF3
3791	KDR
3798	KIF5A
3799	KIF5B
3800	KIF5C
381	ARF5
3815	KIT
382	ARF6
387	RHOA
387680	FAM21A
390243	IZUMO1R
3949	LDLR
408	ARRB1
4087	SMAD2
4088	SMAD3
409	ARRB2
4193	MDM2
4218	RAB8A
4233	MET
440073	IQSEC3
4734	NEDD4
4914	NTRK1
50807	ASAP1
50855	PARD6A
51019	CCDC53
51028	VPS36
51100	SH3GLB1
51160	VPS28
51324	SPG21
51510	CHMP5
51534	VTA1
5156	PDGFRA
51652	CHMP3
51699	VPS29
5337	PLD1
5338	PLD2
5371	PML
55040	EPN3
55048	VPS37C
55616	ASAP3
55737	VPS35
55738	ARFGAP1
5584	PRKCI
5590	PRKCZ
56288	PARD3
5662	PSD
56904	SH3GLB2
57132	CHMP1B
57154	SMURF1
57403	RAB22A
58513	EPS15L1
58533	SNX6
5867	RAB4A
5868	RAB5A
5869	RAB5B
5878	RAB5C
5979	RET
6011	GRK1
60682	SMAP1
64145	RBSN
64411	ARAP3
644150	WIPF3
6455	SH3GL1
6456	SH3GL2
6457	SH3GL3
64744	SMAP2
64750	SMURF2
6642	SNX1
6643	SNX2
6714	SRC
7037	TFRC
7040	TGFB1
7042	TGFB2
7043	TGFB3
7046	TGFBR1
7048	TGFBR2
7189	TRAF6
7251	TSG101
7454	WAS
7456	WIPF1
7852	CXCR4
7879	RAB7A
79643	CHMP6
79720	VPS37B
80223	RAB11FIP1
80230	RUFY1
8027	STAM
81873	ARPC5L
8218	CLTCL1
829	CAPZA1
830	CAPZA2
832	CAPZB
83737	ITCH
8394	PIP5K1A
8395	PIP5K1B
8411	EEA1
84249	PSD2
84313	VPS25
84364	ARFGAP2
84440	RAB11FIP4
84552	PARD6G
84612	PARD6B
857	CAV1
858	CAV2
859	CAV3
867	CBL
868	CBLB
8723	SNX4
8724	SNX3
8729	GBF1
8766	RAB11A
8853	ASAP2
8976	WASL
89853	MVB12B
9101	USP8
9135	RABEP1
9146	HGS
91782	CHMP7
9230	RAB11B
92421	CHMP4C
9265	CYTH3
9266	CYTH2
9267	CYTH1
93343	MVB12A
93661	CAPZA3
9372	ZFYVE9
9525	VPS4B
9559	VPS26A
9727	RAB11FIP3
9744	ACAP1
9765	ZFYVE16
9798	IST1
9815	GIT2
9829	DNAJC6
9897	KIAA0196
9922	IQSEC1
998	CDC42
