shape	coords	gid	sym.path.compounds.map
circle	712 576 4	NA	C11596
circle	379 1094 4	NA	C20898
circle	461 743 4	NA	C16059
circle	461 770 4	NA	C16054
circle	461 796 4	NA	C18313
rect	517 155 563 172	11537	Cfd
rect	433 168 479 185	12266	C3
rect	433 151 479 168	14962	Cfb
rect	814 409 860 426	15139	Hc
rect	416 302 462 319	317677	C1s2
rect	416 302 462 319	50908	C1s1
rect	416 285 462 302	50909	C1ra
rect	370 294 416 311	12259	C1qa
rect	370 294 416 311	12260	C1qb
rect	370 294 416 311	12262	C1qc
rect	517 270 563 287	12268	C4b
rect	517 253 563 270	12263	C2
rect	353 236 399 253	17194	Mbl1
rect	353 236 399 253	17195	Mbl2
rect	415 236 461 253	17174	Masp1
rect	415 236 461 253	17175	Masp2
rect	814 641 860 658	12273	C5ar1
rect	760 641 806 658	14293	Fpr1
rect	504 334 550 351	18815	Plg
rect	616 524 662 541	102642252	LOC102642252
rect	616 524 662 541	105243590	LOC105243590
rect	302 334 348 351	102642252	LOC102642252
rect	302 334 348 351	105243590	LOC105243590
rect	641 367 687 384	12630	Cfi
rect	616 502 662 519	99571	Fgg
rect	605 641 651 658	14129	Fcgr1
rect	605 641 651 658	14130	Fcgr2b
rect	605 641 651 658	14131	Fcgr3
rect	605 641 651 658	246256	Fcgr4
rect	207 1016 253 1033	13510	Dsg1a
rect	207 1016 253 1033	211924	Dsg1c
rect	207 1016 253 1033	225256	Dsg1b
rect	458 1003 504 1020	100504404	H2-Ea-ps
rect	458 1003 504 1020	14960	H2-Aa
rect	458 1003 504 1020	14961	H2-Ab1
rect	458 1003 504 1020	14969	H2-Eb1
rect	458 1003 504 1020	14998	H2-DMa
rect	458 1003 504 1020	14999	H2-DMb1
rect	458 1003 504 1020	15000	H2-DMb2
rect	458 1003 504 1020	15001	H2-Oa
rect	458 1003 504 1020	15002	H2-Ob
rect	473 102 519 119	12628	Cfh
rect	865 641 911 658	12267	C3ar1
rect	162 206 208 223	16661	Krt10
rect	162 228 208 245	99571	Fgg
rect	459 1060 505 1077	102642252	LOC102642252
rect	459 1060 505 1077	105243590	LOC105243590
rect	1024 748 1070 765	15894	Icam1
rect	902 756 948 773	16414	Itgb2
rect	902 756 948 773	16415	Itgb2l
rect	1024 791 1070 808	20344	Selp
rect	902 791 948 808	20345	Selplg
rect	902 739 948 756	16408	Itgal
rect	902 739 948 756	16409	Itgam
rect	459 1085 505 1102	19204	Ptafr
rect	638 1085 684 1102	16153	Il10
rect	709 641 755 658	14289	Fpr2
rect	709 641 755 658	14294	Fpr3
rect	40 45 340 70	NA	mmu05150
rect	240 96 366 130	NA	mmu04610
rect	589 955 715 989	NA	mmu04660
rect	589 1027 715 1061	NA	mmu04662
