shape	coords	gid	sym.path.compounds.map
circle	125 637 4	NA	C00082
circle	197 637 4	NA	C00355
circle	266 637 4	NA	C03758
circle	405 593 4	NA	C03758
circle	384 531 4	NA	C01161
circle	428 530 4	NA	C00027
circle	125 272 4	NA	C00082
circle	197 272 4	NA	C00355
circle	266 272 4	NA	C03758
circle	408 234 4	NA	C03758
circle	387 185 4	NA	C01161
circle	427 186 4	NA	C00027
circle	567 571 4	NA	C03758
circle	526 328 4	NA	C03758
circle	569 260 4	NA	C03758
circle	526 638 4	NA	C03758
circle	865 628 4	NA	C00575
circle	125 993 4	NA	C00082
circle	197 993 4	NA	C00355
circle	266 993 4	NA	C03758
circle	405 949 4	NA	C03758
circle	385 886 4	NA	C01161
circle	427 885 4	NA	C00027
circle	526 1065 4	NA	C03758
circle	567 995 4	NA	C03758
circle	884 1069 4	NA	C00575
circle	275 770 4	NA	C00469
circle	594 533 4	NA	C00076
circle	594 487 4	NA	C00469
circle	842 979 4	NA	C00469
circle	700 957 4	NA	C00076
circle	594 703 4	NA	C00212
circle	591 728 4	NA	C00469
circle	595 913 4	NA	C00469
circle	255 1133 4	NA	C00469
circle	597 558 4	NA	C00025
circle	599 983 4	NA	C00025
rect	320 302 366 319	110877	Slc18a1
rect	320 302 366 319	214084	Slc18a2
rect	313 666 359 683	110877	Slc18a1
rect	313 666 359 683	214084	Slc18a2
rect	622 321 668 338	13488	Drd1
rect	504 251 550 268	13162	Slc6a3
rect	622 524 668 541	14810	Grin1
rect	622 524 668 541	14811	Grin2a
rect	622 524 668 541	14812	Grin2b
rect	622 524 668 541	14813	Grin2c
rect	622 524 668 541	14814	Grin2d
rect	622 524 668 541	170483	Grin3b
rect	622 524 668 541	242443	Grin3a
rect	622 618 668 635	13488	Drd1
rect	411 556 457 573	109731	Maob
rect	411 556 457 573	17161	Maoa
rect	504 562 550 579	13162	Slc6a3
rect	134 612 180 629	21823	Th
rect	203 612 249 629	13195	Ddc
rect	134 250 180 267	21823	Th
rect	203 250 249 267	13195	Ddc
rect	411 211 457 228	109731	Maob
rect	411 211 457 228	17161	Maoa
rect	724 980 770 997	19045	Ppp1ca
rect	724 980 770 997	19046	Ppp1cb
rect	724 980 770 997	19047	Ppp1cc
rect	724 980 770 997	434233	Gm5601
