shape	coords	gid	sym.path.compounds.map
circle	133 210 4	NA	C05663
circle	228 132 4	NA	C05639
circle	228 210 4	NA	C05652
circle	323 132 4	NA	C05638
circle	323 210 4	NA	C05651
circle	419 210 4	NA	C05648
circle	133 345 4	NA	C02172
circle	228 345 4	NA	C02298
circle	323 345 4	NA	C05658
circle	846 672 4	NA	C02775
circle	133 470 4	NA	C05655
circle	228 470 4	NA	C05654
circle	228 525 4	NA	C05656
circle	133 525 4	NA	C05641
circle	133 641 4	NA	C01111
circle	228 641 4	NA	C01249
circle	62 922 4	NA	C00024
circle	323 641 4	NA	C01717
circle	419 641 4	NA	C01252
circle	518 641 4	NA	C00328
circle	518 575 4	NA	C02700
circle	419 345 4	NA	C00463
circle	419 408 4	NA	C03574
circle	419 276 4	NA	C03230
circle	875 525 4	NA	C02693
circle	518 111 4	NA	C05646
circle	518 210 4	NA	C00643
circle	518 345 4	NA	C00078
circle	156 922 4	NA	C00332
circle	250 922 4	NA	C01144
circle	344 922 4	NA	C00877
circle	438 922 4	NA	C00527
circle	537 922 4	NA	C00322
circle	674 922 4	NA	C02220
circle	674 866 4	NA	C03824
circle	775 810 4	NA	C03722
circle	674 810 4	NA	C04409
circle	674 739 4	NA	C00632
circle	323 739 4	NA	C02470
circle	419 739 4	NA	C05645
circle	419 810 4	NA	C05637
circle	518 810 4	NA	C05636
circle	518 739 4	NA	C03227
circle	892 739 4	NA	C02161
circle	776 739 4	NA	C01987
circle	846 705 4	NA	C05640
circle	632 210 4	NA	C00780
circle	629 81 4	NA	C05634
circle	757 81 4	NA	C05635
circle	757 132 4	NA	C05659
circle	757 158 4	NA	C05647
circle	757 210 4	NA	C00978
circle	874 210 4	NA	C01598
circle	990 210 4	NA	C05643
circle	990 184 4	NA	C05642
circle	698 242 4	NA	C05644
circle	997 242 4	NA	C02043
circle	966 470 4	NA	C00954
circle	961 275 4	NA	C00637
circle	631 346 4	NA	C00398
circle	874 81 4	NA	C05660
circle	874 111 4	NA	C05832
circle	1073 275 4	NA	C00955
circle	1051 512 4	NA	C05834
circle	1016 569 4	NA	C05835
circle	776 768 4	NA	C05831
circle	228 739 4	NA	C05830
circle	674 641 4	NA	C00108
circle	875 469 4	NA	C02938
circle	675 575 4	NA	C05653
circle	757 183 4	NA	C06212
circle	541 312 4	NA	C06213
circle	775 922 4	NA	C03453
circle	756 346 4	NA	C17203
circle	875 347 4	NA	C02937
circle	756 407 4	NA	C16518
circle	587 407 4	NA	C16516
circle	756 470 4	NA	C05837
circle	894 569 4	NA	C00463
circle	587 470 4	NA	C16517
circle	821 275 4	NA	C00331
