shape	coords	gid	sym.path.compounds.map
circle	197 402 4	NA	C00076
circle	418 410 4	NA	C00076
circle	193 519 4	NA	C00076
circle	280 529 4	NA	C01330
circle	385 108 4	NA	C01330
circle	533 495 4	NA	C00076
circle	598 113 4	NA	C00238
circle	587 212 4	NA	C01330
circle	535 210 4	NA	C00080
circle	545 113 4	NA	C01330
circle	683 275 4	NA	C00575
circle	297 402 4	NA	C00076
circle	677 60 4	NA	C00547
circle	685 97 4	NA	C00788
circle	721 72 4	NA	C07056
circle	871 591 4	NA	C00165
circle	949 625 4	NA	C01245
circle	870 622 4	NA	C00076
circle	1144 566 4	NA	C00547
circle	1144 590 4	NA	C00788
circle	1144 525 4	NA	C02135
circle	326 111 4	NA	C01330
circle	431 218 4	NA	C00076
circle	486 218 4	NA	C00238
circle	374 218 4	NA	C00076
rect	215 397 261 414	12288	Cacna1c
rect	215 397 261 414	12289	Cacna1d
rect	215 397 261 414	12292	Cacna1s
rect	215 397 261 414	12293	Cacna2d1
rect	215 397 261 414	12294	Cacna2d3
rect	215 397 261 414	12295	Cacnb1
rect	215 397 261 414	12296	Cacnb2
rect	215 397 261 414	12297	Cacnb3
rect	215 397 261 414	12298	Cacnb4
rect	215 397 261 414	12299	Cacng1
rect	215 397 261 414	12300	Cacng2
rect	215 397 261 414	140723	Cacng5
rect	215 397 261 414	319734	Cacna2d4
rect	215 397 261 414	54376	Cacng3
rect	215 397 261 414	54377	Cacng4
rect	215 397 261 414	54378	Cacng6
rect	215 397 261 414	54652	Cacna1f
rect	215 397 261 414	56808	Cacna2d2
rect	215 397 261 414	81904	Cacng7
rect	215 397 261 414	81905	Cacng8
rect	341 397 387 414	20191	Ryr2
rect	357 151 403 168	20541	Slc8a1
rect	212 516 258 533	20541	Slc8a1
rect	597 428 643 445	11938	Atp2a2
rect	504 524 550 541	21924	Tnnc1
rect	530 561 576 578	21956	Tnnt2
rect	453 560 499 577	21954	Tnni3
rect	497 623 543 640	11464	Actc1
rect	520 606 566 623	22003	Tpm1
rect	520 606 566 623	22004	Tpm2
rect	520 606 566 623	326618	Tpm4
rect	520 606 566 623	59069	Tpm3
rect	497 677 543 694	140781	Myh7
rect	497 677 543 694	17888	Myh6
rect	497 677 543 694	17896	Myl4
rect	497 677 543 694	17897	Myl3
rect	497 677 543 694	17906	Myl2
rect	570 151 616 168	11928	Atp1a1
rect	570 151 616 168	11931	Atp1b1
rect	570 151 616 168	11932	Atp1b2
rect	570 151 616 168	11933	Atp1b3
rect	570 151 616 168	11936	Fxyd2
rect	570 151 616 168	232975	Atp1a3
rect	570 151 616 168	27222	Atp1a4
rect	570 151 616 168	67821	Atp1b4
rect	570 151 616 168	98660	Atp1a2
rect	517 151 563 168	20544	Slc9a1
rect	630 151 676 168	11554	Adrb1
rect	739 151 785 168	11555	Adrb2
rect	646 190 692 207	14683	Gnas
rect	709 190 755 207	14683	Gnas
rect	772 190 818 207	14677	Gnai1
rect	772 190 818 207	14678	Gnai2
rect	772 190 818 207	14679	Gnai3
rect	679 228 725 245	104110	Adcy4
rect	679 228 725 245	104111	Adcy3
rect	679 228 725 245	11512	Adcy6
rect	679 228 725 245	11513	Adcy7
rect	679 228 725 245	11514	Adcy8
rect	679 228 725 245	11515	Adcy9
rect	679 228 725 245	210044	Adcy2
rect	679 228 725 245	224129	Adcy5
rect	679 228 725 245	432530	Adcy1
rect	620 298 666 315	18747	Prkaca
rect	620 298 666 315	18749	Prkacb
rect	812 250 858 267	18706	Pik3ca
rect	812 250 858 267	18707	Pik3cd
rect	812 250 858 267	18708	Pik3r1
rect	812 250 858 267	18709	Pik3r2
rect	812 250 858 267	18710	Pik3r3
rect	812 250 858 267	30955	Pik3cg
rect	812 250 858 267	320207	Pik3r5
rect	812 250 858 267	74769	Pik3cb
rect	894 250 940 267	11651	Akt1
rect	894 250 940 267	11652	Akt2
rect	894 250 940 267	23797	Akt3
rect	753 250 799 267	26413	Mapk1
rect	753 250 799 267	26417	Mapk3
rect	775 413 821 430	102641666	LOC102641666
rect	775 413 821 430	11909	Atf2
