shape	coords	gid	sym.path.compounds.map
circle	420 477 4	NA	C00165
circle	515 480 4	NA	C01245
circle	422 563 4	NA	C00704
circle	114 708 4	NA	C00031
circle	319 711 4	NA	C00022
circle	319 865 4	NA	C00186
circle	502 713 4	NA	C00024
circle	745 712 4	NA	C00002
circle	746 483 4	NA	C00076
circle	628 788 4	NA	C00007
circle	107 154 4	NA	C00338
circle	635 395 4	NA	C00533
circle	719 394 4	NA	C00007
circle	750 386 4	NA	C14818
circle	783 374 4	NA	C00072
circle	807 356 4	NA	C00026
rect	723 256 769 273	71745	Cul2
rect	723 239 769 256	100043674	Gm9840
rect	723 239 769 256	56438	Rbx1
rect	677 273 723 290	67673	Tceb2
rect	677 256 723 273	102642819	LOC102642819
rect	677 256 723 273	67923	Tceb1
rect	1076 354 1122 371	22339	Vegfa
rect	665 342 711 359	112405	Egln1
rect	665 342 711 359	112406	Egln2
rect	665 342 711 359	112407	Egln3
rect	677 239 723 256	22346	Vhl
rect	924 408 970 425	11863	Arnt
rect	936 476 982 493	12914	Crebbp
rect	936 476 982 493	328572	Ep300
rect	527 370 573 387	15251	Hif1a
rect	1076 606 1122 623	20525	Slc2a1
rect	64 263 110 280	13645	Egf
rect	64 263 110 280	16000	Igf1
rect	64 263 110 280	16333	Ins1
rect	64 263 110 280	16334	Ins2
rect	146 263 192 280	13649	Egfr
rect	146 263 192 280	13866	Erbb2
rect	146 263 192 280	16001	Igf1r
rect	146 263 192 280	16337	Insr
rect	237 301 283 318	18706	Pik3ca
rect	237 301 283 318	18707	Pik3cd
rect	237 301 283 318	18708	Pik3r1
rect	237 301 283 318	18709	Pik3r2
rect	237 301 283 318	18710	Pik3r3
rect	237 301 283 318	30955	Pik3cg
rect	237 301 283 318	320207	Pik3r5
rect	237 301 283 318	74769	Pik3cb
rect	237 344 283 361	11651	Akt1
rect	237 344 283 361	11652	Akt2
rect	237 344 283 361	23797	Akt3
rect	310 344 356 361	56717	Mtor
rect	313 554 359 571	13058	Cybb
rect	313 554 359 571	224480	Nox3
rect	313 554 359 571	237038	Nox1
rect	398 517 444 534	18803	Plcg1
rect	398 517 444 534	234779	Plcg2
rect	398 424 444 441	18750	Prkca
rect	398 424 444 441	18751	Prkcb
rect	398 424 444 441	18752	Prkcg
rect	148 701 194 718	20525	Slc2a1
rect	1076 800 1122 817	16828	Ldha
rect	1076 643 1122 660	228026	Pdk1
rect	330 799 376 816	16828	Ldha
rect	424 686 470 703	18597	Pdha1
rect	424 686 470 703	18598	Pdha2
rect	424 686 470 703	68263	Pdhb
rect	424 644 470 661	228026	Pdk1
rect	788 474 834 491	108058	Camk2d
rect	788 474 834 491	12322	Camk2a
rect	788 474 834 491	12323	Camk2b
rect	788 474 834 491	12325	Camk2g
rect	1076 679 1122 696	15275	Hk1
rect	1076 679 1122 696	15277	Hk2
