shape	coords	gid	sym.path.compounds.map
circle	811 613 4	NA	D00346
circle	295 272 4	NA	C04646
circle	83 547 4	NA	D01223
circle	983 671 4	NA	C07446
circle	181 187 4	NA	C16614
circle	295 187 4	NA	C16615
circle	502 184 4	NA	C16620
circle	502 271 4	NA	C16619
circle	502 348 4	NA	D08603
circle	408 271 4	NA	C16618
circle	181 271 4	NA	D04931
circle	94 271 4	NA	D00238
circle	128 331 4	NA	C16621
circle	181 361 4	NA	C16613
circle	295 432 4	NA	C16617
circle	295 351 4	NA	C16616
circle	881 577 4	NA	C16624
circle	881 542 4	NA	C16625
circle	905 613 4	NA	C07585
circle	1010 613 4	NA	C07447
circle	1091 671 4	NA	C16623
circle	1107 613 4	NA	C16622
circle	811 716 4	NA	C05361
circle	277 626 4	NA	D00584
circle	277 547 4	NA	D01244
circle	377 626 4	NA	C16630
circle	476 626 4	NA	C16631
circle	576 626 4	NA	C16632
circle	508 710 4	NA	C16634
circle	408 710 4	NA	C16633
circle	406 764 4	NA	D04197
circle	508 764 4	NA	C04242
circle	178 626 4	NA	D01309
circle	83 626 4	NA	C16635
circle	810 189 4	NA	D08086
circle	800 306 4	NA	C16542
circle	818 306 4	NA	C16543
circle	974 190 4	NA	C11173
circle	974 304 4	NA	C11376
rect	158 224 204 241	22017	Tpmt
rect	271 224 317 241	22017	Tpmt
rect	479 223 525 240	22017	Tpmt
rect	215 179 261 196	15452	Hprt
rect	214 262 260 279	15452	Hprt
rect	479 304 525 321	15452	Hprt
rect	426 263 472 280	229363	Gmps
rect	308 344 354 361	16434	Itpa
rect	158 313 204 330	22436	Xdh
rect	831 606 877 623	17960	Nat1
rect	831 606 877 623	17961	Nat2
rect	831 606 877 623	17962	Nat3
rect	1026 606 1072 623	17960	Nat1
rect	1026 606 1072 623	17961	Nat2
rect	1026 606 1072 623	17962	Nat3
rect	308 701 354 718	22271	Upp1
rect	308 701 354 718	76654	Upp2
rect	308 754 354 771	72962	Tymp
rect	298 619 344 636	99586	Dpyd
rect	399 618 445 635	64705	Dpys
rect	498 618 544 635	103149	Upb1
rect	372 658 418 675	22247	Umps
rect	431 701 477 718	22245	Uck1
rect	431 701 477 718	68556	Uckl1
rect	431 701 477 718	80914	Uck2
rect	431 755 477 772	21877	Tk1
rect	431 755 477 772	57813	Tk2
rect	331 263 377 280	23917	Impdh1
rect	331 263 377 280	23918	Impdh2
rect	204 619 250 636	72962	Tymp
rect	107 617 153 634	72269	Cda
rect	60 574 106 591	102022	Ces2a
rect	60 574 106 591	104158	Ces1d
rect	60 574 106 591	13884	Ces1c
rect	60 574 106 591	13897	Ces1e
rect	60 574 106 591	234669	Ces2b
rect	60 574 106 591	234671	Ces2c
rect	60 574 106 591	234673	Ces2e
rect	60 574 106 591	436059	Ces2h
rect	60 574 106 591	72361	Ces2g
rect	949 229 995 246	100559	Ugt2b38
rect	949 229 995 246	100727	Ugt2b34
rect	949 229 995 246	112417	Ugt2b37
rect	949 229 995 246	22236	Ugt1a2
rect	949 229 995 246	22238	Ugt2b5
rect	949 229 995 246	231396	Ugt2b36
rect	949 229 995 246	243085	Ugt2b35
rect	949 229 995 246	394430	Ugt1a10
rect	949 229 995 246	394432	Ugt1a7c
rect	949 229 995 246	394433	Ugt1a5
rect	949 229 995 246	394434	Ugt1a9
rect	949 229 995 246	394435	Ugt1a6b
rect	949 229 995 246	394436	Ugt1a1
rect	949 229 995 246	552899	Ugt2a2
rect	949 229 995 246	71773	Ugt2b1
rect	949 229 995 246	72094	Ugt2a3
rect	949 229 995 246	94215	Ugt2a1
rect	949 229 995 246	94284	Ugt1a6a
rect	1003 229 1049 246	110006	Gusb
rect	884 229 930 246	102022	Ces2a
rect	884 229 930 246	104158	Ces1d
rect	884 229 930 246	13884	Ces1c
rect	884 229 930 246	13897	Ces1e
rect	884 229 930 246	234669	Ces2b
rect	884 229 930 246	234671	Ces2c
rect	884 229 930 246	234673	Ces2e
rect	884 229 930 246	436059	Ces2h
rect	884 229 930 246	72361	Ces2g
rect	847 181 893 198	102022	Ces2a
rect	847 181 893 198	104158	Ces1d
rect	847 181 893 198	13884	Ces1c
rect	847 181 893 198	13897	Ces1e
rect	847 181 893 198	234669	Ces2b
rect	847 181 893 198	234671	Ces2c
rect	847 181 893 198	234673	Ces2e
rect	847 181 893 198	436059	Ces2h
rect	847 181 893 198	72361	Ces2g
rect	40 45 329 70	NA	mmu00983
