shape	coords	gid	sym.path.compounds.map
circle	143 301 4	NA	C02990
circle	399 774 4	NA	C00638
circle	399 824 4	NA	C05280
circle	399 849 4	NA	C03561
circle	898 538 4	NA	C01144
circle	898 453 4	NA	C00877
circle	898 622 4	NA	C00332
circle	898 362 4	NA	C00136
circle	430 802 4	NA	C00229
circle	772 622 4	NA	C05269
circle	772 453 4	NA	C05271
circle	772 693 4	NA	C00010
circle	772 538 4	NA	C05268
circle	772 362 4	NA	C05270
circle	536 774 4	NA	C20683
circle	536 824 4	NA	C05279
circle	536 849 4	NA	C01144
circle	646 693 4	NA	C00010
circle	646 622 4	NA	C05267
circle	646 538 4	NA	C05266
circle	646 453 4	NA	C05276
circle	646 362 4	NA	C01944
circle	271 914 4	NA	C01371
circle	292 947 4	NA	C00340
circle	520 453 4	NA	C05275
circle	520 362 4	NA	C05274
circle	520 538 4	NA	C05264
circle	520 693 4	NA	C00010
circle	520 622 4	NA	C05265
circle	378 947 4	NA	C00435
circle	401 914 4	NA	C00226
circle	394 538 4	NA	C05262
circle	394 362 4	NA	C01832
circle	394 693 4	NA	C00010
circle	394 622 4	NA	C05263
circle	394 453 4	NA	C03221
circle	506 914 4	NA	C00071
circle	268 693 4	NA	C00010
circle	268 538 4	NA	C05260
circle	268 362 4	NA	C02593
circle	268 622 4	NA	C05261
circle	268 453 4	NA	C05273
circle	610 914 4	NA	C00162
circle	978 387 4	NA	C00527
circle	143 693 4	NA	C00010
circle	143 622 4	NA	C05259
circle	143 538 4	NA	C05258
circle	143 453 4	NA	C05272
circle	143 240 4	NA	C00154
circle	143 178 4	NA	C00249
circle	707 946 4	NA	C05102
circle	707 914 4	NA	C03547
circle	252 177 4	NA	C00517
circle	361 177 4	NA	C00823
circle	898 780 4	NA	C00024
circle	978 322 4	NA	C00489
circle	143 362 4	NA	C00154
rect	749 414 795 431	66885	Acadsb
rect	900 389 946 406	66885	Acadsb
rect	850 408 896 425	11409	Acads
rect	875 569 921 586	15107	Hadh
rect	875 569 921 586	74147	Ehhadh
rect	875 486 921 503	74147	Ehhadh
rect	875 486 921 503	93747	Echs1
rect	875 486 921 503	97212	Hadha
rect	900 408 946 425	11364	Acadm
rect	447 816 493 833	13177	Eci1
rect	447 816 493 833	23986	Eci2
rect	447 816 493 833	74147	Ehhadh
rect	785 639 831 656	110446	Acat1
rect	785 639 831 656	110460	Acat2
rect	785 660 831 677	113868	Acaa1a
rect	785 660 831 677	231086	Hadhb
rect	785 660 831 677	235674	Acaa1b
rect	785 660 831 677	52538	Acaa2
rect	724 571 770 588	15107	Hadh
rect	724 571 770 588	74147	Ehhadh
rect	724 487 770 504	74147	Ehhadh
rect	724 487 770 504	93747	Echs1
rect	724 487 770 504	97212	Hadha
rect	724 376 770 393	11409	Acads
rect	724 395 770 412	11364	Acadm
rect	774 571 820 588	97212	Hadha
rect	774 395 820 412	11363	Acadl
rect	660 650 706 667	113868	Acaa1a
rect	660 650 706 667	231086	Hadhb
rect	660 650 706 667	235674	Acaa1b
rect	660 650 706 667	52538	Acaa2
rect	598 572 644 589	15107	Hadh
rect	598 572 644 589	74147	Ehhadh
rect	598 488 644 505	74147	Ehhadh
rect	598 488 644 505	93747	Echs1
rect	598 488 644 505	97212	Hadha
rect	598 408 644 425	11364	Acadm
rect	648 572 694 589	97212	Hadha
rect	648 408 694 425	11363	Acadl
rect	533 650 579 667	113868	Acaa1a
rect	533 650 579 667	231086	Hadhb
rect	533 650 579 667	235674	Acaa1b
rect	533 650 579 667	52538	Acaa2
rect	472 572 518 589	15107	Hadh
rect	472 572 518 589	74147	Ehhadh
rect	472 488 518 505	74147	Ehhadh
rect	472 488 518 505	93747	Echs1
rect	472 488 518 505	97212	Hadha
rect	472 409 518 426	11364	Acadm
rect	522 409 568 426	11363	Acadl
rect	522 572 568 589	97212	Hadha
rect	406 649 452 666	113868	Acaa1a
