shape	coords	gid	sym.path.compounds.map
circle	345 460 4	NA	C11355
circle	345 522 4	NA	C00251
circle	138 272 4	NA	C00044
circle	499 136 4	NA	C04895
circle	383 181 4	NA	C03684
circle	206 258 4	NA	C00266
circle	383 241 4	NA	C04244
circle	383 310 4	NA	C00272
circle	383 374 4	NA	C00268
circle	501 234 4	NA	C04874
circle	580 276 4	NA	C00266
circle	501 303 4	NA	C01300
circle	501 380 4	NA	C04807
circle	497 473 4	NA	C00921
circle	345 397 4	NA	C00568
circle	497 552 4	NA	C00415
circle	405 552 4	NA	C00504
circle	497 639 4	NA	C00101
circle	497 725 4	NA	C09332
circle	497 812 4	NA	C03541
circle	267 428 4	NA	C05927
circle	580 236 4	NA	C05926
circle	554 187 4	NA	C05925
circle	138 408 4	NA	C05924
circle	138 136 4	NA	C05923
circle	138 204 4	NA	C05922
circle	267 516 4	NA	C01217
circle	267 136 4	NA	C06148
circle	267 211 4	NA	C06149
circle	138 340 4	NA	C18239
circle	670 176 4	NA	C20239
circle	670 246 4	NA	C20248
circle	670 316 4	NA	C15996
circle	670 386 4	NA	C16675
circle	267 595 4	NA	C18802
circle	306 239 4	NA	C02587
rect	335 199 381 216	20751	Spr
rect	474 762 520 779	14287	Fpgs
rect	474 676 520 693	14287	Fpgs
rect	474 589 520 606	13361	Dhfr
rect	428 544 474 561	13361	Dhfr
rect	361 334 407 351	102643271	LOC102643271
rect	361 334 407 351	110391	Qdpr
rect	361 265 407 282	20751	Spr
rect	364 128 410 145	14528	Gch1
rect	185 128 231 145	14528	Gch1
rect	115 166 161 183	14528	Gch1
rect	115 235 161 252	14528	Gch1
rect	428 631 474 648	13361	Dhfr
rect	449 497 495 514	14287	Fpgs
rect	532 712 578 729	14590	Ggh
rect	478 187 524 204	11647	Alpl
rect	478 187 524 204	11648	Akp3
rect	478 187 524 204	11650	Alppl2
rect	478 187 524 204	76768	Alpi
rect	421 172 467 189	19286	Pts
rect	116 294 162 311	56738	Mocs1
rect	116 362 162 379	17434	Mocs2
rect	592 128 638 145	19286	Pts
rect	40 45 227 70	NA	mmu00790
rect	598 535 696 569	NA	mmu00670
rect	300 563 393 597	NA	mmu00400
rect	26 255 101 289	NA	mmu00230
rect	105 499 190 533	NA	map00680
