shape	coords	gid	sym.path.compounds.map
circle	634 783 4	NA	C04549
circle	428 783 4	NA	C04549
circle	1089 351 4	NA	C05981
circle	612 595 4	NA	C04549
circle	1088 195 4	NA	C05981
circle	851 783 4	NA	C11556
circle	989 205 4	NA	C04637
circle	1088 329 4	NA	C04637
circle	449 194 4	NA	C04637
circle	134 508 4	NA	C00035
circle	134 627 4	NA	C00044
rect	438 744 484 761	20844	Stam
rect	438 744 484 761	56324	Stam2
rect	438 761 484 778	15239	Hgs
rect	983 819 1029 836	70527	Stambp
rect	983 797 1029 814	84092	Usp8
rect	261 135 307 152	13645	Egf
rect	247 172 293 189	103967	Dnm3
rect	247 172 293 189	13429	Dnm1
rect	247 172 293 189	13430	Dnm2
rect	356 262 402 279	107568	Wwp1
rect	356 262 402 279	12402	Cbl
rect	356 262 402 279	16396	Itch
rect	356 262 402 279	17246	Mdm2
rect	356 262 402 279	17999	Nedd4
rect	356 262 402 279	208650	Cblb
rect	356 262 402 279	22034	Traf6
rect	356 262 402 279	66313	Smurf2
rect	356 262 402 279	67588	Rnf41
rect	356 262 402 279	75788	Smurf1
rect	356 262 402 279	80794	Cblc
rect	356 262 402 279	83814	Nedd4l
rect	510 172 556 189	16835	Ldlr
rect	269 260 315 277	12757	Clta
rect	269 260 315 277	67300	Cltc
rect	269 260 315 277	74325	Cltb
rect	269 277 315 294	11771	Ap2a1
rect	269 277 315 294	11772	Ap2a2
rect	269 277 315 294	11773	Ap2m1
rect	269 277 315 294	232910	Ap2s1
rect	269 277 315 294	71770	Ap2b1
rect	524 744 570 761	72543	Mvb12b
rect	524 744 570 761	73711	Mvb12a
rect	570 761 616 778	107305	Vps37c
rect	570 761 616 778	194309	Vps37d
rect	570 761 616 778	330192	Vps37b
rect	570 761 616 778	52348	Vps37a
rect	570 744 616 761	66914	Vps28
rect	362 458 408 475	15481	Hspa8
rect	362 458 408 475	15482	Hspa1l
rect	362 458 408 475	15511	Hspa1b
rect	362 458 408 475	15512	Hspa2
rect	362 458 408 475	193740	Hspa1a
rect	362 475 408 492	72685	Dnajc6
rect	642 744 688 761	70160	Vps36
rect	524 761 570 778	22088	Tsg101
rect	688 751 734 768	28084	Vps25
rect	642 761 688 778	27681	Snf8
rect	734 762 780 779	208092	Chmp6
rect	826 762 872 779	66700	Chmp3
rect	780 762 826 779	66371	Chmp4c
rect	780 762 826 779	75608	Chmp4b
rect	825 713 871 730	234852	Chmp1a
rect	825 713 871 730	67028	2610002M06Rik
