shape	coords	gid	sym.path.compounds.map
circle	146 958 4	NA	C00033
circle	601 195 4	NA	C00031
circle	483 143 4	NA	C00103
circle	483 664 4	NA	C00631
circle	181 228 4	NA	C00267
circle	181 301 4	NA	C00221
circle	332 448 4	NA	C00111
circle	332 301 4	NA	C01172
circle	483 230 4	NA	C00668
circle	483 303 4	NA	C05345
circle	483 736 4	NA	C00074
circle	483 592 4	NA	C00197
circle	483 520 4	NA	C00236
circle	627 868 4	NA	C00186
circle	314 911 4	NA	C15972
circle	550 958 4	NA	C00469
circle	483 868 4	NA	C00022
circle	378 868 4	NA	C05125
circle	146 868 4	NA	C00024
circle	378 958 4	NA	C00084
circle	265 868 4	NA	C16255
circle	212 911 4	NA	C15973
circle	483 373 4	NA	C05378
circle	132 359 4	NA	C06186
circle	239 359 4	NA	C06187
circle	239 385 4	NA	C06188
circle	132 385 4	NA	C01451
circle	146 736 4	NA	C00036
circle	568 556 4	NA	C01159
circle	483 448 4	NA	C00118
circle	378 825 4	NA	C00068
rect	460 398 506 415	11674	Aldoa
rect	460 398 506 415	11676	Aldoc
rect	460 398 506 415	230163	Aldob
rect	460 398 506 415	353204	Aldoart1
rect	261 939 307 956	110695	Aldh7a1
rect	261 939 307 956	11669	Aldh2
rect	261 939 307 956	11671	Aldh3a2
rect	261 939 307 956	56752	Aldh9a1
rect	261 939 307 956	72535	Aldh1b1
rect	236 960 282 977	11670	Aldh3a1
rect	236 960 282 977	56847	Aldh1a3
rect	236 960 282 977	621603	Aldh3b2
rect	236 960 282 977	67689	Aldh3b1
rect	236 960 282 977	73458	Aldh3b3
rect	464 939 510 956	58810	Akr1a1
rect	416 932 462 949	11522	Adh1
rect	416 932 462 949	11529	Adh7
rect	416 932 462 949	11532	Adh5
rect	416 932 462 949	26876	Adh4
rect	408 849 454 866	18597	Pdha1
rect	408 849 454 866	18598	Pdha2
rect	408 849 454 866	68263	Pdhb
rect	296 861 342 878	18597	Pdha1
rect	296 861 342 878	18598	Pdha2
rect	296 861 342 878	68263	Pdhb
rect	187 861 233 878	235339	Dlat
rect	535 860 581 877	106557	Ldhal6b
rect	535 860 581 877	16828	Ldha
rect	535 860 581 877	16832	Ldhb
rect	535 860 581 877	16833	Ldhc
rect	460 762 506 779	18746	Pkm
rect	460 762 506 779	18770	Pklr
rect	460 692 506 709	13806	Eno1
rect	460 692 506 709	13807	Eno2
rect	460 692 506 709	13808	Eno3
rect	460 692 506 709	433182	Eno1b
rect	435 621 481 638	12183	Bpgm
rect	435 621 481 638	18648	Pgam1
rect	435 621 481 638	56012	Pgam2
rect	435 475 481 492	100042025	Gapdh-ps15
rect	435 475 481 492	14433	Gapdh
rect	435 475 481 492	14447	Gapdhs
rect	363 440 409 457	21991	Tpi1
rect	435 327 481 344	18641	Pfkl
rect	435 327 481 344	18642	Pfkm
rect	435 327 481 344	56421	Pfkp
rect	385 327 431 344	14120	Fbp2
rect	385 327 431 344	14121	Fbp1
rect	460 256 506 273	14751	Gpi1
rect	460 169 506 186	66681	Pgm1
rect	460 169 506 186	72157	Pgm2
rect	362 293 408 310	14751	Gpi1
rect	210 282 256 299	15275	Hk1
rect	210 282 256 299	15277	Hk2
rect	210 282 256 299	212032	Hk3
rect	210 282 256 299	216019	Hkdc1
rect	210 303 256 320	103988	Gck
rect	334 255 380 272	14751	Gpi1
rect	158 255 204 272	319625	Galm
rect	210 230 256 247	103988	Gck
rect	210 209 256 226	15275	Hk1
rect	210 209 256 226	15277	Hk2
rect	210 209 256 226	212032	Hk3
rect	210 209 256 226	216019	Hkdc1
rect	293 184 339 201	14377	G6pc
rect	293 184 339 201	14378	G6pc2
rect	293 184 339 201	68401	G6pc3
rect	239 904 285 921	13382	Dld
rect	460 548 506 565	18655	Pgk1
rect	460 548 506 565	18663	Pgk2
rect	216 717 262 734	18534	Pck1
rect	216 717 262 734	74551	Pck2
rect	508 584 554 601	12183	Bpgm
rect	508 512 554 529	12183	Bpgm
rect	73 907 119 924	60525	Acss2
rect	73 907 119 924	68738	Acss1
rect	258 230 304 247	72141	Adpgk
rect	258 303 304 320	72141	Adpgk
rect	548 621 594 638	17330	Minpp1
rect	625 220 687 457	NA	mmu00030
rect	429 59 539 93	NA	mmu00500
rect	345 746 423 780	NA	mmu00620
rect	40 723 87 877	NA	mmu00020
rect	40 45 283 70	NA	mmu00010
rect	565 912 692 937	NA	mmu00640
rect	177 579 330 613	NA	map00710
