shape	coords	gid	sym.path.compounds.map
circle	241 773 4	NA	C00076
circle	908 969 4	NA	C00076
circle	224 880 4	NA	C00238
circle	370 1021 4	NA	C01330
circle	350 947 4	NA	C00080
circle	219 938 4	NA	C01330
circle	515 339 4	NA	C00575
circle	691 963 4	NA	C00076
circle	997 108 4	NA	C00165
circle	997 142 4	NA	C01245
circle	586 1112 4	NA	C01330
circle	358 821 4	NA	C00076
circle	359 1119 4	NA	C00238
circle	328 648 4	NA	C00076
circle	65 368 4	NA	C03758
circle	133 205 4	NA	C01312
circle	200 334 4	NA	C00780
circle	52 427 4	NA	C01996
circle	97 427 4	NA	C00334
circle	64 334 4	NA	C00788
circle	136 368 4	NA	C00212
circle	512 510 4	NA	C00020
circle	339 215 4	NA	C00288
circle	339 246 4	NA	C00076
circle	997 80 4	NA	C00416
circle	160 427 4	NA	C16010
circle	73 460 4	NA	C15949
circle	164 460 4	NA	C16022
circle	44 490 4	NA	C00186
circle	136 334 4	NA	C00547
circle	178 241 4	NA	C16048
circle	39 273 4	NA	C15906
circle	179 205 4	NA	C16088
circle	85 241 4	NA	C18182
circle	132 241 4	NA	C02017
circle	700 1111 4	NA	C00076
circle	701 1131 4	NA	C01330
circle	516 1021 4	NA	C00698
circle	223 581 4	NA	C01330
circle	224 599 4	NA	C00238
circle	45 241 4	NA	C16119
circle	79 273 4	NA	C20792
circle	173 273 4	NA	C16003
circle	94 490 4	NA	C01089
circle	164 490 4	NA	C20793
circle	94 520 4	NA	C00042
circle	190 368 4	NA	C00584
circle	95 548 4	NA	C00746
rect	255 764 301 781	12288	Cacna1c
rect	255 764 301 781	12289	Cacna1d
rect	255 764 301 781	12292	Cacna1s
rect	255 764 301 781	54652	Cacna1f
rect	721 956 767 973	20191	Ryr2
rect	885 915 931 932	11938	Atp2a2
rect	787 810 833 827	21954	Tnni3
rect	341 1062 387 1079	11928	Atp1a1
rect	341 1062 387 1079	11931	Atp1b1
rect	341 1062 387 1079	11932	Atp1b2
rect	341 1062 387 1079	11933	Atp1b3
rect	341 1062 387 1079	11936	Fxyd2
rect	341 1062 387 1079	232975	Atp1a3
rect	341 1062 387 1079	27222	Atp1a4
rect	341 1062 387 1079	67821	Atp1b4
rect	341 1062 387 1079	98660	Atp1a2
rect	255 934 301 951	20544	Slc9a1
