shape	coords	gid	sym.path.compounds.map
circle	352 171 4	NA	C00187
circle	352 324 4	NA	C03594
circle	514 259 4	NA	C15610
circle	298 259 4	NA	C15519
circle	177 259 4	NA	C13550
circle	352 391 4	NA	C05455
circle	514 391 4	NA	C17336
circle	637 259 4	NA	C17333
circle	637 324 4	NA	C17335
circle	637 391 4	NA	C17337
circle	177 391 4	NA	C17331
circle	298 391 4	NA	C17332
circle	517 476 4	NA	C17339
circle	202 559 4	NA	C05451
circle	517 559 4	NA	C05453
circle	517 614 4	NA	C05454
circle	202 1059 4	NA	C05449
circle	517 834 4	NA	C15613
circle	517 1124 4	NA	C01794
circle	202 1124 4	NA	C05337
circle	514 324 4	NA	C06341
circle	517 669 4	NA	C05446
circle	517 724 4	NA	C01301
circle	517 779 4	NA	C04722
circle	517 889 4	NA	C17343
circle	517 944 4	NA	C05460
circle	517 1059 4	NA	C05467
circle	202 614 4	NA	C05452
circle	202 669 4	NA	C05444
circle	202 724 4	NA	C05445
circle	202 779 4	NA	C04554
circle	202 834 4	NA	C17345
circle	202 889 4	NA	C17346
circle	202 944 4	NA	C05447
circle	324 1193 4	NA	C00037
circle	121 1193 4	NA	C05465
circle	69 1193 4	NA	C00245
circle	202 1259 4	NA	C02528
circle	280 1193 4	NA	C05466
circle	641 1193 4	NA	C00037
circle	443 1193 4	NA	C05122
circle	395 1193 4	NA	C00245
circle	517 1259 4	NA	C00695
circle	593 1193 4	NA	C01921
circle	637 669 4	NA	C05468
circle	237 447 4	NA	C02528
circle	575 447 4	NA	C02528
circle	202 999 4	NA	C05448
circle	517 999 4	NA	C05450
circle	177 324 4	NA	C15518
circle	298 324 4	NA	C15520
rect	155 200 201 217	13116	Cyp46a1
rect	516 280 562 297	13123	Cyp7b1
rect	466 280 512 297	13122	Cyp7a1
rect	276 280 322 297	13123	Cyp7b1
rect	179 515 225 532	208665	Akr1d1
rect	493 627 539 644	104086	Cyp27a1
rect	493 847 539 864	17117	Amacr
rect	493 904 539 921	93732	Acox2
rect	274 200 320 217	12642	Ch25h
rect	329 280 375 297	13122	Cyp7a1
rect	495 960 541 977	15488	Hsd17b4
rect	493 1072 539 1089	20280	Scp2
rect	179 1071 225 1088	20280	Scp2
rect	157 1199 203 1216	26459	Slc27a5
rect	257 1150 303 1167	12012	Baat
rect	493 684 539 701	104086	Cyp27a1
rect	493 739 539 756	104086	Cyp27a1
rect	491 200 537 217	104086	Cyp27a1
rect	614 342 660 359	101502	Hsd3b7
rect	491 342 537 359	101502	Hsd3b7
rect	329 342 375 359	101502	Hsd3b7
rect	275 342 321 359	101502	Hsd3b7
rect	98 1150 144 1167	12012	Baat
rect	473 1199 519 1216	26459	Slc27a5
rect	570 1151 616 1168	12012	Baat
rect	421 1151 467 1168	12012	Baat
rect	375 466 421 483	13124	Cyp8b1
rect	152 280 198 297	56050	Cyp39a1
rect	179 791 225 808	26459	Slc27a5
rect	179 625 225 642	104086	Cyp27a1
rect	179 682 225 699	104086	Cyp27a1
rect	179 737 225 754	104086	Cyp27a1
rect	179 848 225 865	17117	Amacr
rect	179 902 225 919	93732	Acox2
rect	179 957 225 974	15488	Hsd17b4
rect	493 791 539 808	26459	Slc27a5
rect	493 514 539 531	208665	Akr1d1
rect	179 1013 225 1030	15488	Hsd17b4
rect	493 1014 539 1031	15488	Hsd17b4
rect	615 280 661 297	13123	Cyp7b1
rect	153 342 199 359	101502	Hsd3b7
rect	515 1166 561 1183	170789	Acot8
rect	199 1166 245 1183	170789	Acot8
rect	300 105 407 130	NA	mmu00100
rect	40 45 301 70	NA	mmu00120
rect	295 1326 418 1358	NA	map00121
