shape	coords	gid	sym.path.compounds.map
poly	627 462 657 462 657 466 627 466	234407	Colgalt1
poly	627 462 657 462 657 466 627 466	26433	Plod3
poly	627 462 657 462 657 466 627 466	269132	Colgalt2
poly	752 287 767 272 771 272 756 287	381694	B3glct
poly	554 462 584 462 584 466 554 466	26433	Plod3
poly	577 241 607 241 607 245 577 245	20440	St6gal1
poly	577 241 607 241 607 245 577 245	20441	St3gal3
poly	577 241 607 241 607 245 577 245	240119	St6gal2
poly	754 243 769 258 773 258 758 243	16848	Lfng
poly	754 243 769 258 773 258 758 243	17305	Mfng
poly	754 243 769 258 773 258 758 243	19719	Rfng
poly	664 241 694 241 694 245 664 245	14595	B4galt1
poly	664 241 694 241 694 245 664 245	53418	B4galt2
poly	664 241 694 241 694 245 664 245	57370	B4galt3
poly	819 264 849 264 849 268 819 268	140484	Pofut1
poly	819 264 849 264 849 268 819 268	80294	Pofut2
poly	700 365 730 365 730 369 700 369	224143	Poglut1
poly	628 365 658 365 658 369 628 369	223827	Gxylt1
poly	628 365 658 365 658 369 628 369	232313	Gxylt2
poly	576 145 606 145 606 149 576 149	101351	Eogt
poly	576 145 606 145 606 149 576 149	108155	Ogt
poly	388 469 418 469 418 473 388 473	217734	Pomt2
poly	388 469 418 469 418 473 388 473	99011	Pomt1
poly	388 493 418 493 418 497 388 497	217734	Pomt2
poly	388 493 418 493 418 497 388 497	99011	Pomt1
poly	388 518 418 518 418 522 388 522	217734	Pomt2
poly	388 518 418 518 418 522 388 522	99011	Pomt1
poly	300 571 330 571 330 575 300 575	217734	Pomt2
poly	300 571 330 571 330 575 300 575	99011	Pomt1
poly	114 148 144 148 144 152 114 152	20441	St3gal3
poly	184 148 214 148 214 152 184 152	14595	B4galt1
poly	184 148 214 148 214 152 184 152	53418	B4galt2
poly	184 148 214 148 214 152 184 152	57370	B4galt3
poly	272 148 302 148 302 152 272 152	68273	Pomgnt1
poly	346 148 376 148 376 152 346 152	217734	Pomt2
poly	346 148 376 148 376 152 346 152	99011	Pomt1
poly	111 215 92 196 96 196 115 215	14595	B4galt1
poly	111 215 92 196 96 196 115 215	53418	B4galt2
poly	111 215 92 196 96 196 115 215	57370	B4galt3
poly	92 249 111 230 115 230 96 249	14345	Fut4
poly	92 249 111 230 115 230 96 249	14347	Fut7
poly	92 249 111 230 115 230 96 249	14348	Fut9
poly	171 222 201 222 201 226 171 226	68273	Pomgnt1
poly	245 222 275 222 275 226 245 226	217734	Pomt2
poly	245 222 275 222 275 226 245 226	99011	Pomt1
poly	113 289 143 289 143 293 113 293	20441	St3gal3
poly	183 288 213 288 213 292 183 292	14595	B4galt1
poly	183 288 213 288 213 292 183 292	53418	B4galt2
poly	183 288 213 288 213 292 183 292	57370	B4galt3
poly	287 310 269 292 273 292 291 310	268510	Mgat5b
poly	270 341 287 324 291 324 274 341	68273	Pomgnt1
poly	335 316 365 316 365 320 335 320	217734	Pomt2
poly	335 316 365 316 365 320 335 320	99011	Pomt1
poly	113 341 143 341 143 345 113 345	20441	St3gal3
poly	183 340 213 340 213 344 183 344	14595	B4galt1
poly	183 340 213 340 213 344 183 344	53418	B4galt2
poly	183 340 213 340 213 344 183 344	57370	B4galt3
poly	69 384 99 384 99 388 69 388	98388	Chst10
poly	144 384 174 384 174 388 144 388	280645	B3gat2
poly	144 384 174 384 174 388 144 388	76898	B3gat1
poly	213 384 243 384 243 388 213 388	54218	B3galt4
poly	372 384 402 384 402 388 372 388	217734	Pomt2
poly	372 384 402 384 402 388 372 388	99011	Pomt1
poly	298 384 328 384 328 388 298 388	68273	Pomgnt1
rect	40 45 373 70	NA	mmu00514
