shape	coords	gid	sym.path.compounds.map
circle	102 352 4	NA	G10505
circle	1122 164 4	NA	C00925
circle	1122 233 4	NA	C00925
circle	1122 401 4	NA	G13064
circle	1122 760 4	NA	G13063
circle	1122 1203 4	NA	C00925
circle	1091 1543 4	NA	C00925
circle	1122 298 4	NA	C00925
circle	105 1159 4	NA	C00426
circle	79 1088 4	NA	C00607
circle	127 1540 4	NA	C00573
circle	1122 1133 4	NA	C00925
circle	1122 981 4	NA	G13063
circle	1122 463 4	NA	C00925
circle	1121 600 4	NA	C00925
rect	175 479 221 496	12505	Cd44
rect	271 383 317 400	21844	Tiam1
rect	175 200 221 217	13866	Erbb2
rect	370 479 416 496	11848	Rhoa
rect	370 479 416 496	67653	4930544G11Rik
rect	468 478 514 495	19877	Rock1
rect	468 478 514 495	19878	Rock2
rect	271 598 317 615	109676	Ank2
rect	271 598 317 615	11733	Ank1
rect	271 598 317 615	11735	Ank3
rect	661 436 707 453	18706	Pik3ca
rect	661 436 707 453	18707	Pik3cd
rect	661 436 707 453	18708	Pik3r1
rect	661 436 707 453	18709	Pik3r2
rect	661 436 707 453	18710	Pik3r3
rect	661 436 707 453	30955	Pik3cg
rect	661 436 707 453	320207	Pik3r5
rect	661 436 707 453	74769	Pik3cb
rect	760 435 806 452	11651	Akt1
rect	760 435 806 452	11652	Akt2
rect	760 435 806 452	23797	Akt3
rect	567 522 613 539	17931	Ppp1r12a
rect	567 522 613 539	19045	Ppp1ca
rect	567 522 613 539	19046	Ppp1cb
rect	567 522 613 539	19047	Ppp1cc
rect	567 522 613 539	232807	Ppp1r12c
rect	567 522 613 539	329251	Ppp1r12b
rect	567 522 613 539	434233	Gm5601
rect	175 598 221 615	12505	Cd44
rect	468 576 514 593	16438	Itpr1
rect	468 576 514 593	16439	Itpr2
rect	468 576 514 593	16440	Itpr3
rect	661 576 707 593	108058	Camk2d
rect	661 576 707 593	12322	Camk2a
rect	661 576 707 593	12323	Camk2b
rect	661 576 707 593	12325	Camk2g
rect	760 576 806 593	192176	Flna
rect	760 576 806 593	286940	Flnb
rect	760 576 806 593	68794	Flnc
rect	468 523 514 540	74055	Plce1
rect	271 523 317 540	69632	Arhgef12
rect	567 478 613 495	20544	Slc9a1
rect	566 436 612 453	14388	Gab1
rect	271 436 317 453	109676	Ank2
rect	271 436 317 453	11733	Ank1
rect	271 436 317 453	11735	Ank3
rect	370 383 416 400	19353	Rac1
rect	271 342 317 359	12540	Cdc42
rect	468 341 514 358	18479	Pak1
rect	468 324 514 341	192176	Flna
rect	468 324 514 341	286940	Flnb
rect	468 324 514 341	68794	Flnc
rect	468 298 514 315	11461	Actb
rect	468 298 514 315	11465	Actg1
rect	271 325 317 342	29875	Iqgap1
rect	370 260 416 277	26413	Mapk1
rect	468 249 514 266	13712	Elk1
rect	468 271 514 288	13982	Esr1
rect	175 217 221 234	12505	Cd44
rect	370 198 416 215	15461	Hras
rect	370 198 416 215	16653	Kras
rect	370 198 416 215	17532	Mras
rect	370 198 416 215	18176	Nras
rect	370 198 416 215	20130	Rras
rect	370 198 416 215	66922	Rras2
rect	468 199 514 216	109880	Braf
rect	468 199 514 216	110157	Raf1
rect	468 199 514 216	11836	Araf
rect	567 198 613 215	26395	Map2k1
rect	567 198 613 215	26396	Map2k2
rect	661 198 707 215	26413	Mapk1
rect	661 198 707 215	26417	Mapk3
rect	175 699 221 716	12505	Cd44
rect	271 668 317 685	71950	Nanog
rect	567 647 613 664	13207	Ddx5
rect	567 667 613 684	14000	Drosha
rect	760 668 806 685	387140	Mir21a
rect	567 691 613 708	20848	Stat3
rect	370 173 416 190	13043	Cttn
rect	370 173 416 190	15163	Hcls1
rect	175 156 221 173	12505	Cd44
rect	198 173 244 190	20779	Src
rect	271 200 317 217	14784	Grb2
rect	271 217 317 234	22325	Vav2
rect	370 219 416 236	19353	Rac1
rect	271 479 317 496	16801	Arhgef1
rect	370 523 416 540	11848	Rhoa
rect	370 523 416 540	67653	4930544G11Rik
rect	175 342 221 359	12505	Cd44
rect	663 260 709 277	12443	Ccnd1
rect	372 1556 418 1573	17126	Smad2
rect	372 1497 418 1514	17246	Mdm2
rect	569 1497 615 1514	22059	Trp53
rect	1334 156 1380 173	26413	Mapk1
rect	1334 156 1380 173	26417	Mapk3
rect	1497 135 1543 152	17395	Mmp9
rect	1497 156 1543 173	18792	Plau
rect	1497 177 1543 194	18793	Plaur
rect	1237 350 1283 367	14388	Gab1
rect	1325 350 1371 367	18706	Pik3ca
rect	1325 350 1371 367	18707	Pik3cd
rect	1325 350 1371 367	18708	Pik3r1
rect	1325 350 1371 367	18709	Pik3r2
rect	1325 350 1371 367	18710	Pik3r3
rect	1325 350 1371 367	30955	Pik3cg
rect	1325 350 1371 367	320207	Pik3r5
rect	1325 350 1371 367	74769	Pik3cb
rect	1595 350 1641 367	11651	Akt1
rect	1595 350 1641 367	11652	Akt2
rect	1595 350 1641 367	23797	Akt3
rect	1237 384 1283 401	14784	Grb2
rect	1325 384 1371 401	15461	Hras
rect	1325 384 1371 401	16653	Kras
rect	1325 384 1371 401	17532	Mras
rect	1325 384 1371 401	18176	Nras
rect	1325 384 1371 401	20130	Rras
rect	1325 384 1371 401	66922	Rras2
rect	1412 384 1458 401	109880	Braf
rect	1412 384 1458 401	110157	Raf1
rect	1412 384 1458 401	11836	Araf
rect	1595 384 1641 401	26413	Mapk1
rect	1595 384 1641 401	26417	Mapk3
rect	1595 430 1641 447	12387	Ctnnb1
rect	1237 772 1283 789	66911	Nudt16l1
rect	1237 791 1283 808	19303	Pxn
rect	1237 810 1283 827	14083	Ptk2
rect	1237 848 1283 865	20779	Src
rect	1237 752 1283 769	18750	Prkca
rect	68 1115 114 1132	13179	Dcn
rect	175 1105 221 1122	24088	Tlr2
rect	175 1125 221 1142	21898	Tlr4
rect	661 1103 707 1120	18569	Pdcd4
rect	103 1065 149 1082	21803	Tgfb1
rect	175 1184 221 1201	13866	Erbb2
rect	175 1184 221 1201	13867	Erbb3
rect	175 1184 221 1201	13869	Erbb4
rect	370 1164 416 1181	17869	Myc
rect	370 1184 416 1201	12387	Ctnnb1
rect	175 1259 221 1276	17295	Met
rect	271 1259 317 1276	12402	Cbl
rect	271 1259 317 1276	208650	Cblb
rect	271 1259 317 1276	80794	Cblc
rect	661 1246 707 1263	21859	Timp3
rect	661 1271 707 1288	21825	Thbs1
rect	661 1338 707 1355	17390	Mmp2
rect	661 1361 707 1378	17395	Mmp9
rect	771 1349 817 1366	22339	Vegfa
rect	370 1204 416 1221	15251	Hif1a
rect	661 1195 707 1212	22339	Vegfa
rect	661 1132 707 1149	21926	Tnf
rect	711 1132 757 1149	16160	Il12b
rect	661 1164 707 1181	83383	Tfap4
rect	806 1163 852 1180	12575	Cdkn1a
rect	103 902 149 919	16000	Igf1
rect	175 902 221 919	16001	Igf1r
rect	271 902 317 919	18706	Pik3ca
rect	271 902 317 919	18707	Pik3cd
rect	271 902 317 919	18708	Pik3r1
rect	271 902 317 919	18709	Pik3r2
rect	271 902 317 919	18710	Pik3r3
rect	271 902 317 919	30955	Pik3cg
rect	271 902 317 919	320207	Pik3r5
rect	271 902 317 919	74769	Pik3cb
rect	370 888 416 905	11651	Akt1
rect	370 888 416 905	11652	Akt2
rect	370 888 416 905	23797	Akt3
rect	370 913 416 930	18607	Pdpk1
rect	468 888 514 905	56717	Mtor
rect	567 902 613 919	58988	Rps6kb2
rect	567 902 613 919	72508	Rps6kb1
rect	661 893 707 910	75705	Eif4b
rect	661 912 707 929	105244208	LOC105244208
rect	661 912 707 929	20104	Rps6
rect	95 1449 141 1466	14103	Fasl
rect	177 1448 223 1465	14102	Fas
rect	93 1496 139 1513	17022	Lum
rect	93 1557 139 1573	21808	Tgfb2
rect	1149 156 1195 173	20969	Sdc1
rect	1067 131 1113 148	15442	Hpse
rect	1067 131 1113 148	545291	Hpse2
rect	1149 225 1195 242	20969	Sdc1
rect	1067 188 1113 205	12842	Col1a1
rect	1067 188 1113 205	12843	Col1a2
rect	1149 188 1195 205	16398	Itga2
rect	1149 188 1195 205	16412	Itgb1
rect	1149 251 1195 268	16410	Itgav
rect	1149 251 1195 268	16416	Itgb3
rect	1149 335 1195 352	16410	Itgav
rect	1149 335 1195 352	16419	Itgb5
rect	1067 362 1113 379	15234	Hgf
rect	1149 362 1195 379	17295	Met
rect	1149 393 1195 410	20969	Sdc1
rect	1149 429 1195 446	14362	Fzd1
rect	1149 429 1195 446	14365	Fzd3
rect	1149 429 1195 446	14366	Fzd4
