shape	coords	gid	sym.path.compounds.map
rect	586 216 632 233	24052	Sgcd
rect	632 216 678 233	24053	Sgcg
rect	723 216 769 233	24051	Sgcb
rect	677 216 723 233	20391	Sgca
rect	767 169 813 186	13138	Dag1
rect	768 216 814 233	13138	Dag1
rect	768 130 814 147	16773	Lama2
rect	751 290 797 307	13405	Dmd
rect	748 491 794 508	13690	Eif4g2
rect	748 491 794 508	208643	Eif4g1
rect	748 491 794 508	230861	Eif4g3
rect	390 216 436 233	13052	Cxadr
rect	480 216 526 233	13136	Cd55
rect	480 216 526 233	13137	Cd55b
rect	565 547 611 564	12443	Ccnd1
rect	151 244 197 261	21939	Cd40
rect	205 244 251 261	100504404	H2-Ea-ps
rect	205 244 251 261	14960	H2-Aa
rect	205 244 251 261	14961	H2-Ab1
rect	205 244 251 261	14969	H2-Eb1
rect	205 244 251 261	14998	H2-DMa
rect	205 244 251 261	14999	H2-DMb1
rect	205 244 251 261	15000	H2-DMb2
rect	205 244 251 261	15001	H2-Oa
rect	205 244 251 261	15002	H2-Ob
rect	152 307 198 324	21947	Cd40lg
rect	330 538 376 555	100529082	Gm11127
rect	330 538 376 555	100862431	LOC100862431
rect	330 538 376 555	101056305	LOC101056305
rect	330 538 376 555	102641613	LOC102641613
rect	330 538 376 555	102641657	LOC102641657
rect	330 538 376 555	102642035	LOC102642035
rect	330 538 376 555	102642086	LOC102642086
rect	330 538 376 555	105242487	LOC105242487
rect	330 538 376 555	110557	H2-Q6
rect	330 538 376 555	110558	H2-Q9
rect	330 538 376 555	110696	H2-M10.3
rect	330 538 376 555	14963	H2-Bl
rect	330 538 376 555	14964	H2-D1
rect	330 538 376 555	14972	H2-K1
rect	330 538 376 555	14980	H2-L
rect	330 538 376 555	14985	H2-M10.1
rect	330 538 376 555	14990	H2-M2
rect	330 538 376 555	14991	H2-M3
rect	330 538 376 555	14997	H2-M9
rect	330 538 376 555	15006	H2-Q1
rect	330 538 376 555	15007	H2-Q10
rect	330 538 376 555	15013	H2-Q2
rect	330 538 376 555	15015	H2-Q4
rect	330 538 376 555	15018	H2-Q7
rect	330 538 376 555	15019	H2-Q8
rect	330 538 376 555	15024	H2-T10
rect	330 538 376 555	15033	H2-T18
rect	330 538 376 555	15039	H2-T22
rect	330 538 376 555	15040	H2-T23
rect	330 538 376 555	15042	H2-T24
rect	330 538 376 555	15043	H2-T3
rect	330 538 376 555	15051	H2-T9
rect	330 538 376 555	224753	H2-M10.4
rect	330 538 376 555	224754	H2-M11
rect	330 538 376 555	224756	H2-M1
rect	330 538 376 555	224761	H2-M10.5
rect	330 538 376 555	240095	H2-M5
rect	330 538 376 555	333715	H2-M10.2
rect	330 538 376 555	399549	H2-M10.6
rect	330 538 376 555	547349	LOC547349
rect	330 538 376 555	630294	Gm7030
rect	330 538 376 555	667803	H2-T-ps
rect	330 538 376 555	667977	Gm8909
rect	330 538 376 555	69717	Gm10499
rect	218 564 264 581	12487	Cd28
rect	331 565 377 582	12519	Cd80
rect	331 565 377 582	12524	Cd86
rect	507 639 553 656	12370	Casp8
rect	582 639 628 656	12122	Bid
rect	791 638 837 655	13063	Cycs
rect	791 638 837 655	13067	Cyct
rect	872 638 918 655	12371	Casp9
rect	953 638 999 655	12367	Casp3
rect	270 598 316 615	18646	Prf1
rect	268 753 314 770	102642252	LOC102642252
rect	268 753 314 770	105243590	LOC105243590
rect	270 813 316 830	102642252	LOC102642252
rect	270 813 316 830	105243590	LOC105243590
rect	216 628 262 645	16408	Itgal
rect	216 628 262 645	16414	Itgb2
rect	216 628 262 645	16415	Itgb2l
rect	330 629 376 646	15894	Icam1
rect	740 336 786 353	11461	Actb
rect	740 336 786 353	11465	Actg1
rect	1148 272 1194 289	140781	Myh7
rect	1148 272 1194 289	17888	Myh6
rect	490 274 536 291	14360	Fyn
rect	547 274 593 291	11350	Abl1
rect	547 274 593 291	11352	Abl2
rect	489 314 535 331	12389	Cav1
rect	568 315 614 332	170758	Rac3
rect	568 315 614 332	19353	Rac1
rect	568 315 614 332	19354	Rac2
rect	993 406 1111 440	NA	mmu04260
rect	628 140 746 174	NA	mmu04512
rect	645 579 763 604	NA	mmu03050
rect	98 126 216 160	NA	mmu04612
rect	120 363 238 397	NA	mmu04660
rect	837 664 955 689	NA	mmu04210
rect	915 578 1033 603	NA	mmu04110
rect	1196 551 1314 585	NA	mmu05414
