shape	coords	gid	sym.path.compounds.map
rect	448 654 494 671	13806	Eno1
rect	448 654 494 671	13807	Eno2
rect	448 654 494 671	13808	Eno3
rect	448 654 494 671	433182	Eno1b
rect	494 654 540 671	71701	Pnpt1
rect	868 696 914 713	109075	Exosc4
rect	914 696 960 713	66446	Exosc7
rect	960 713 1006 730	66583	Exosc1
rect	960 696 1006 713	227715	Exosc2
rect	584 288 630 305	218343	Ttc37
rect	629 288 675 305	66317	Wdr61
rect	461 100 507 117	66583	Exosc1
rect	529 117 575 134	109075	Exosc4
rect	342 219 388 236	72662	Dis3
rect	538 288 584 305	108077	Skiv2l
rect	507 100 553 117	227715	Exosc2
rect	483 117 529 134	66446	Exosc7
rect	507 134 553 151	50911	Exosc9
rect	438 117 484 134	72544	Exosc6
rect	392 117 438 134	102643177	LOC102643177
rect	392 117 438 134	69639	Exosc8
rect	575 117 621 134	27998	Exosc5
rect	575 100 621 117	66362	Exosc3
rect	442 219 488 236	57316	C1d
rect	392 219 438 236	50912	Exosc10
rect	491 219 537 236	68533	Mphosph6
rect	362 288 408 305	210106	Papd7
rect	362 288 408 305	214627	Papd5
rect	408 288 454 305	319885	Zcchc7
rect	454 288 500 305	72198	Skiv2l2
rect	409 350 455 367	234594	Cnot1
rect	455 350 501 367	72068	Cnot2
rect	501 350 547 367	232791	Cnot3
rect	547 350 593 367	53621	Cnot4
rect	363 350 409 367	104625	Cnot6
rect	363 350 409 367	231464	Cnot6l
rect	363 367 409 384	18983	Cnot7
rect	363 367 409 384	69125	Cnot8
rect	409 367 455 384	58184	Rqcd1
rect	455 367 501 384	78893	Cnot10
rect	73 134 119 151	69305	Dcps
rect	750 215 796 232	319618	Dcp1b
rect	750 215 796 232	75901	Dcp1a
rect	750 232 796 249	70640	Dcp2
rect	748 350 794 367	67207	Lsm1
rect	794 350 840 367	27756	Lsm2
rect	840 350 886 367	67678	Lsm3
rect	886 350 932 367	50783	Lsm4
rect	794 367 840 384	102641341	LOC102641341
rect	794 367 840 384	66373	Lsm5
rect	840 367 886 384	78651	Lsm6
rect	886 367 932 384	66094	Lsm7
rect	932 350 978 367	76522	Lsm8
rect	905 214 951 231	24127	Xrn1
rect	960 214 1006 231	24128	Xrn2
rect	796 215 842 232	13209	Ddx6
rect	796 232 842 249	353190	Edc3
rect	796 249 842 266	234699	Edc4
rect	842 215 888 232	225929	Patl1
rect	629 350 675 367	74108	Parn
rect	355 852 401 869	15526	Hspa9
rect	407 852 453 869	15510	Hspd1
rect	541 803 587 820	71701	Pnpt1
rect	629 326 675 343	72162	Dhx36
rect	363 394 409 411	12226	Btg1
rect	363 394 409 411	12227	Btg2
rect	363 394 409 411	12228	Btg3
rect	363 394 409 411	194735	Btg1-ps2
rect	363 394 409 411	22057	Tob1
rect	363 394 409 411	436199	Btg1-ps1
rect	363 394 409 411	56057	Btg4
rect	363 394 409 411	57259	Tob2
rect	435 395 481 412	18458	Pabpc1
rect	435 395 481 412	18459	Pabpc2
rect	435 395 481 412	230721	Pabpc4
rect	435 395 481 412	241989	Pabpc4l
rect	435 395 481 412	381404	Pabpc1l
rect	435 395 481 412	668382	Pabpc1l2b-ps
rect	435 395 481 412	67543	Pabpc6
rect	435 395 481 412	93728	Pabpc5
rect	389 438 435 455	103135	Pan2
rect	435 438 481 455	72587	Pan3
rect	934 238 980 255	73532	1700080E11Rik
rect	934 238 980 255	75686	Nudt16
rect	573 219 619 236	213550	Dis3l
rect	541 820 587 837	18641	Pfkl
rect	541 820 587 837	18642	Pfkm
rect	541 820 587 837	56421	Pfkp
rect	495 803 541 820	13806	Eno1
rect	495 803 541 820	13807	Eno2
rect	495 803 541 820	13808	Eno3
rect	495 803 541 820	433182	Eno1b
rect	40 45 201 70	NA	mmu03018
rect	508 411 608 445	NA	mmu03015
