shape	coords	gid	sym.path.compounds.map
circle	712 370 4	NA	C12621
circle	845 786 4	NA	C00084
circle	901 762 4	NA	C00022
circle	845 719 4	NA	C03589
circle	845 654 4	NA	C00596
circle	765 686 4	NA	C00122
circle	765 578 4	NA	C12624
circle	765 498 4	NA	C12623
circle	765 420 4	NA	C12622
circle	845 420 4	NA	C11588
circle	377 495 4	NA	C05853
circle	574 218 4	NA	C02265
circle	707 218 4	NA	C05620
circle	586 436 4	NA	C02763
circle	418 354 4	NA	C00166
circle	1284 350 4	NA	C00156
circle	1144 278 4	NA	C00811
circle	1007 268 4	NA	C01772
circle	971 185 4	NA	C01586
circle	845 498 4	NA	C04044
circle	1074 185 4	NA	C00512
circle	337 299 4	NA	C03519
circle	1007 334 4	NA	C01198
circle	845 338 4	NA	C05629
circle	846 185 4	NA	C00180
circle	418 216 4	NA	C00079
circle	507 456 4	NA	C05607
circle	418 586 4	NA	C06207
circle	418 536 4	NA	C05852
circle	274 767 4	NA	C04148
circle	845 578 4	NA	C04479
circle	901 627 4	NA	C00042
circle	274 648 4	NA	C00582
circle	196 593 4	NA	C05593
circle	159 533 4	NA	C02505
circle	196 554 4	NA	C00642
circle	200 767 4	NA	C05598
circle	270 336 4	NA	C05332
circle	270 533 4	NA	C07086
circle	270 448 4	NA	C00601
circle	939 343 4	NA	C11457
circle	758 140 4	NA	C00805
circle	495 648 4	NA	C02137
circle	590 648 4	NA	C00512
circle	395 648 4	NA	C15524
circle	847 111 4	NA	C17268
circle	955 110 4	NA	C08301
circle	1226 744 4	NA	C18202
circle	1144 729 4	NA	C16666
circle	1226 626 4	NA	C00630
circle	1144 420 4	NA	C00323
circle	1144 338 4	NA	C00223
circle	1144 662 4	NA	C00755
circle	1063 79 4	NA	C08300
circle	1064 110 4	NA	C16719
circle	1144 796 4	NA	C06866
circle	1144 587 4	NA	C07303
circle	1173 110 4	NA	C01575
circle	1144 503 4	NA	C00406
circle	1172 79 4	NA	C02765
circle	1266 675 4	NA	C00083
circle	1274 110 4	NA	C04351
circle	70 209 4	NA	C00082
circle	765 269 4	NA	C00423
circle	460 705 4	NA	C19975
circle	554 705 4	NA	C19946
circle	648 705 4	NA	C19945
circle	648 783 4	NA	C14144
circle	553 783 4	NA	C14145
circle	459 783 4	NA	C02232
circle	459 860 4	NA	C00091
circle	708 753 4	NA	C00024
circle	366 705 4	NA	C20062
circle	845 860 4	NA	C00024
rect	246 481 292 498	11670	Aldh3a1
rect	246 481 292 498	56847	Aldh1a3
rect	246 481 292 498	621603	Aldh3b2
rect	246 481 292 498	67689	Aldh3b1
rect	246 481 292 498	73458	Aldh3b3
rect	202 718 248 735	107146	Glyat
rect	202 718 248 735	64697	Keg1
rect	222 273 268 290	13195	Ddc
rect	222 392 268 409	11754	Aoc3
rect	222 392 268 409	237940	Aoc2
rect	246 373 292 390	109731	Maob
rect	246 373 292 390	17161	Maoa
rect	395 419 441 436	15445	Hpd
rect	370 276 416 293	234724	Tat
rect	420 257 466 274	102643267	LOC102643267
rect	420 257 466 274	14718	Got1
rect	420 257 466 274	14719	Got2
rect	562 386 608 403	17319	Mif
rect	473 280 519 297	100328588	Gm21948
rect	473 280 519 297	100470	Lao1
rect	473 280 519 297	14204	Il4i1
rect	473 280 519 297	73988	4930438A08Rik
rect	104 201 150 218	18478	Pah
rect	152 718 198 735	240549	Gm4952
rect	164 155 324 189	NA	map00960
rect	966 749 1034 775	NA	mmu00010
rect	966 614 1043 639	NA	mmu00020
rect	40 45 276 70	NA	mmu00360
rect	341 110 495 144	NA	mmu00400
rect	1222 440 1347 465	NA	map00362
rect	728 846 801 871	NA	mmu00020
rect	1158 172 1278 197	NA	map00362
rect	36 284 108 318	NA	mmu00350
rect	637 636 757 661	NA	map00362
rect	505 524 616 549	NA	map00643
rect	1176 533 1321 567	NA	mmu00280
