shape	coords	gid	sym.path.compounds.map
circle	368 482 4	NA	C15973
circle	368 419 4	NA	C15972
circle	406 448 4	NA	C16255
circle	406 387 4	NA	C05125
circle	541 137 4	NA	C03248
circle	403 179 4	NA	C00074
circle	541 196 4	NA	C03981
circle	252 460 4	NA	C00058
circle	161 602 4	NA	C00149
circle	274 702 4	NA	C00332
circle	406 521 4	NA	C00024
circle	646 391 4	NA	C00227
circle	617 585 4	NA	C05993
circle	543 665 4	NA	C02504
circle	274 674 4	NA	C02488
circle	274 739 4	NA	C05994
circle	543 702 4	NA	C01251
circle	543 739 4	NA	C00083
circle	801 642 4	NA	C00084
circle	797 524 4	NA	C00033
circle	800 307 4	NA	C00186
circle	800 234 4	NA	C00256
circle	713 187 4	NA	C03451
circle	803 127 4	NA	C00937
circle	803 71 4	NA	C00424
circle	636 71 4	NA	C00546
circle	406 310 4	NA	C00022
circle	161 455 4	NA	C00036
circle	444 372 4	NA	C00068
circle	261 606 4	NA	C00122
circle	354 606 4	NA	C00042
rect	383 404 429 421	18597	Pdha1
rect	383 404 429 421	18598	Pdha2
rect	383 404 429 421	68263	Pdhb
rect	198 148 244 165	18534	Pck1
rect	198 148 244 165	74551	Pck2
rect	363 233 409 250	18746	Pkm
rect	363 233 409 250	18770	Pklr
rect	648 178 694 195	109801	Glo1
rect	499 240 545 257	52815	Ldhd
rect	730 178 776 195	14651	Hagh
rect	730 178 776 195	68977	Haghl
rect	137 364 183 381	18563	Pcx
rect	168 387 214 404	107029	Me2
rect	194 406 240 423	109264	Me3
rect	194 406 240 423	17436	Me1
rect	113 506 159 523	17448	Mdh2
rect	113 506 159 523	17449	Mdh1
rect	621 288 667 305	106557	Ldhal6b
rect	621 288 667 305	16828	Ldha
rect	621 288 667 305	16832	Ldhb
rect	621 288 667 305	16833	Ldhc
rect	492 577 538 594	60525	Acss2
rect	492 577 538 594	68738	Acss1
rect	693 514 739 531	74156	Acot12
rect	693 577 739 594	60525	Acss2
rect	693 577 739 594	68738	Acss1
rect	753 589 799 606	110695	Aldh7a1
rect	753 589 799 606	11669	Aldh2
rect	753 589 799 606	11671	Aldh3a2
rect	753 589 799 606	56752	Aldh9a1
rect	753 589 799 606	72535	Aldh1b1
rect	325 693 371 710	110446	Acat1
rect	325 693 371 710	110460	Acat2
rect	442 730 488 747	100705	Acacb
rect	442 730 488 747	107476	Acaca
rect	686 129 732 146	76238	Grhpr
rect	382 344 428 361	18597	Pdha1
rect	382 344 428 361	18598	Pdha2
rect	382 344 428 361	68263	Pdhb
rect	383 476 429 493	235339	Dlat
rect	344 442 390 459	13382	Dld
rect	693 446 739 463	66204	Acyp1
rect	693 446 739 463	75572	Acyp2
rect	188 601 234 618	14194	Fh1
rect	40 45 236 70	NA	mmu00620
rect	97 218 248 252	NA	mmu00760
rect	46 645 123 670	NA	mmu00020
rect	506 90 621 124	NA	mmu00260
rect	309 85 377 110	NA	mmu00010
rect	78 551 148 585	NA	mmu00630
rect	220 498 287 532	NA	mmu00630
rect	316 547 392 581	NA	mmu00640
rect	46 689 175 714	NA	mmu00650
rect	46 717 186 751	NA	mmu00072
rect	648 653 767 678	NA	mmu00290
rect	648 690 762 715	NA	mmu00300
rect	648 726 778 751	NA	mmu00061
rect	97 258 229 292	NA	mmu00290
