shape	coords	gid	sym.path.compounds.map
poly	96 147 126 147 126 151 96 151	18010	Neu1
poly	96 147 126 147 126 151 96 151	23956	Neu2
poly	96 147 126 147 126 151 96 151	241159	Neu4
poly	96 147 126 147 126 151 96 151	50877	Neu3
poly	168 147 198 147 198 151 168 151	12091	Glb1
poly	333 152 363 182 367 182 337 152	17159	Man2b1
poly	333 152 363 182 367 182 337 152	17160	Man2b2
poly	333 152 363 182 367 182 337 152	73744	Man2c1
poly	332 238 362 208 366 208 336 238	17159	Man2b1
poly	332 238 362 208 366 208 336 238	73744	Man2c1
poly	498 153 528 183 532 183 502 153	66848	Fuca2
poly	498 153 528 183 532 183 502 153	71665	Fuca1
poly	591 194 621 194 621 198 591 198	11593	Aga
poly	259 147 289 147 289 151 259 151	15211	Hexa
poly	259 147 289 147 289 151 259 151	15212	Hexb
poly	96 238 126 238 126 242 96 242	18010	Neu1
poly	96 238 126 238 126 242 96 242	23956	Neu2
poly	96 238 126 238 126 242 96 242	241159	Neu4
poly	96 238 126 238 126 242 96 242	50877	Neu3
poly	168 238 198 238 198 242 168 242	12091	Glb1
poly	259 238 289 238 289 242 259 242	15211	Hexa
poly	259 238 289 238 289 242 259 242	15212	Hexb
poly	259 238 289 238 289 242 259 242	238023	Hexdc
poly	333 194 363 194 363 198 333 198	15211	Hexa
poly	333 194 363 194 363 198 333 198	15212	Hexb
poly	410 194 440 194 440 198 410 198	110173	Manba
poly	500 194 530 194 530 198 500 198	217364	Engase
poly	260 344 290 374 294 374 264 344	18010	Neu1
poly	260 344 290 374 294 374 264 344	23956	Neu2
poly	260 344 290 374 294 374 264 344	241159	Neu4
poly	260 344 290 374 294 374 264 344	50877	Neu3
poly	97 418 127 418 127 422 97 422	18010	Neu1
poly	97 418 127 418 127 422 97 422	23956	Neu2
poly	97 418 127 418 127 422 97 422	241159	Neu4
poly	97 418 127 418 127 422 97 422	50877	Neu3
poly	192 418 222 418 222 422 192 422	18010	Neu1
poly	192 418 222 418 222 422 192 422	23956	Neu2
poly	192 418 222 418 222 422 192 422	241159	Neu4
poly	192 418 222 418 222 422 192 422	50877	Neu3
poly	259 419 289 389 293 389 263 419	12091	Glb1
poly	349 385 379 415 383 415 353 385	15211	Hexa
poly	349 385 379 415 383 415 353 385	15212	Hexb
poly	347 464 377 434 381 434 351 464	18010	Neu1
poly	347 464 377 434 381 434 351 464	23956	Neu2
poly	347 464 377 434 381 434 351 464	241159	Neu4
poly	347 464 377 434 381 434 351 464	50877	Neu3
poly	254 464 284 464 284 468 254 468	18010	Neu1
poly	254 464 284 464 284 468 254 468	23956	Neu2
poly	254 464 284 464 284 468 254 468	241159	Neu4
poly	254 464 284 464 284 468 254 468	50877	Neu3
poly	160 464 190 464 190 468 160 468	18010	Neu1
poly	160 464 190 464 190 468 160 468	23956	Neu2
poly	160 464 190 464 190 468 160 468	241159	Neu4
poly	160 464 190 464 190 468 160 468	50877	Neu3
poly	167 341 197 341 197 345 167 345	18010	Neu1
poly	167 341 197 341 197 345 167 345	23956	Neu2
poly	167 341 197 341 197 345 167 345	241159	Neu4
poly	167 341 197 341 197 345 167 345	50877	Neu3
poly	422 424 452 424 452 428 422 428	12091	Glb1
poly	492 424 522 424 522 428 492 428	14466	Gba
poly	492 424 522 424 522 428 492 428	230101	Gba2
rect	40 45 276 70	NA	mmu00511
rect	600 118 723 143	NA	mmu00510
rect	600 321 764 355	NA	mmu00604
