shape	coords	gid	sym.path.compounds.map
circle	273 552 4	NA	C04677
circle	273 523 4	NA	C00020
circle	340 218 4	NA	C05981
circle	407 194 4	NA	C15195
circle	407 179 4	NA	C15181
circle	505 302 4	NA	D00753
circle	273 537 4	NA	D00944
rect	318 534 364 551	12283	Cab39
rect	318 534 364 551	69008	Cab39l
rect	318 517 364 534	72149	Strada
rect	318 500 364 517	20869	Stk11
rect	482 508 528 525	109880	Braf
rect	579 422 625 439	22241	Ulk1
rect	579 422 625 439	29869	Ulk2
rect	579 422 625 439	71742	Ulk3
rect	692 386 738 403	13684	Eif4e
rect	692 386 738 403	218268	Eif4e1b
rect	692 386 738 403	26987	Eif4e2
rect	579 386 625 403	13685	Eif4ebp1
rect	692 364 738 381	105244208	LOC105244208
rect	692 364 738 381	20104	Rps6
rect	692 343 738 360	75705	Eif4b
rect	579 354 625 371	58988	Rps6kb2
rect	579 354 625 371	72508	Rps6kb1
rect	692 317 738 334	22339	Vegfa
rect	579 317 625 334	15251	Hif1a
rect	482 388 528 405	74370	Rptor
rect	482 371 528 388	56717	Mtor
rect	482 354 528 371	56716	Mlst8
rect	400 311 446 328	78757	Rictor
rect	400 294 446 311	56717	Mtor
rect	400 277 446 294	56716	Mlst8
rect	400 371 446 388	19744	Rheb
rect	318 437 364 454	105787	Prkaa1
rect	318 437 364 454	108079	Prkaa2
rect	225 426 271 443	74747	Ddit4
rect	318 380 364 397	22084	Tsc2
rect	318 363 364 380	64930	Tsc1
rect	224 330 270 347	110651	Rps6ka3
rect	224 330 270 347	20111	Rps6ka1
rect	224 330 270 347	20112	Rps6ka2
rect	224 330 270 347	67071	Rps6ka6
rect	224 309 270 326	26413	Mapk1
rect	224 309 270 326	26417	Mapk3
rect	317 294 363 311	11651	Akt1
rect	317 294 363 311	11652	Akt2
rect	317 294 363 311	23797	Akt3
rect	317 241 363 258	18607	Pdpk1
rect	317 177 363 194	18706	Pik3ca
rect	317 177 363 194	18707	Pik3cd
rect	317 177 363 194	18708	Pik3r1
rect	317 177 363 194	18709	Pik3r2
rect	317 177 363 194	18710	Pik3r3
rect	317 177 363 194	30955	Pik3cg
rect	317 177 363 194	320207	Pik3r5
rect	317 177 363 194	74769	Pik3cb
rect	56 124 102 141	16000	Igf1
rect	56 124 102 141	16333	Ins1
rect	56 124 102 141	16334	Ins2
rect	378 210 424 227	19211	Pten
rect	352 341 398 358	67605	Akt1s1
rect	483 430 529 447	245670	Rragb
rect	483 430 529 447	68441	Rraga
rect	483 447 529 463	52187	Rragd
rect	483 447 529 463	54170	Rragc
rect	402 233 448 250	18750	Prkca
rect	402 233 448 250	18751	Prkcb
rect	402 233 448 250	18752	Prkcg
rect	319 126 365 143	16367	Irs1
rect	62 488 108 505	21926	Tnf
rect	225 488 271 505	16150	Ikbkb
rect	758 410 867 450	NA	mmu04140
rect	775 304 884 344	NA	mmu04370
rect	191 227 300 267	NA	mmu04010
rect	288 84 397 124	NA	mmu04910
rect	40 45 260 70	NA	mmu04150
