shape	coords	gid	sym.path.compounds.map
rect	1135 1222 1181 1239	16881	Lig1
rect	1058 1222 1104 1239	14156	Fen1
rect	980 1221 1026 1238	327762	Dna2
rect	1044 1165 1090 1182	69724	Rnaseh2a
rect	1090 1165 1136 1182	67153	Rnaseh2b
rect	1090 1107 1136 1124	106344	Rfc4
rect	1090 1107 1136 1124	19718	Rfc2
rect	1136 1165 1182 1182	68209	Rnaseh2c
rect	1136 1107 1182 1124	69263	Rfc3
rect	1136 1107 1182 1124	72151	Rfc5
rect	980 1107 1026 1124	18538	Pcna
rect	1136 1056 1182 1073	68240	Rpa3
rect	1045 1039 1091 1056	17218	Mcm5
rect	1136 909 1182 926	69745	Pold4
rect	1090 909 1136 926	67967	Pold3
rect	1136 967 1182 984	66979	Pole4
rect	1090 967 1136 984	59001	Pole3
rect	1135 300 1181 317	381760	Ssbp1
rect	980 357 1026 374	19819	Rnaseh1
rect	999 1022 1045 1039	17216	Mcm2
rect	1045 1022 1091 1039	17215	Mcm3
rect	999 1039 1045 1056	17217	Mcm4
rect	998 853 1044 870	18968	Pola1
rect	1044 853 1090 870	18969	Pola2
rect	1090 853 1136 870	19075	Prim1
rect	1136 853 1182 870	19076	Prim2
rect	998 909 1044 926	18971	Pold1
rect	1044 909 1090 926	18972	Pold2
rect	998 967 1044 984	18973	Pole
rect	1044 967 1090 984	18974	Pole2
rect	999 1056 1045 1073	17219	Mcm6
rect	1045 1056 1091 1073	17220	Mcm7
rect	1136 1022 1182 1039	68275	Rpa1
rect	1136 1039 1182 1056	19891	Rpa2
rect	1044 1107 1090 1124	19687	Rfc1
rect	1135 600 1181 617	68275	Rpa1
rect	980 670 1026 687	18538	Pcna
rect	1135 670 1181 687	19819	Rnaseh1
rect	1135 744 1181 761	16881	Lig1
rect	1058 744 1104 762	14156	Fen1
rect	980 744 1026 761	327762	Dna2
rect	980 1165 1026 1182	19819	Rnaseh1
rect	40 45 191 70	NA	mmu03030
