shape	coords	gid	sym.path.compounds.map
circle	312 366 4	NA	C00836
circle	350 294 4	NA	C12144
circle	457 294 4	NA	C12145
circle	457 366 4	NA	C12126
circle	313 437 4	NA	C01290
circle	601 146 4	NA	C06124
circle	457 438 4	NA	C01190
circle	312 146 4	NA	C01120
circle	457 146 4	NA	C00346
circle	745 283 4	NA	C06062
circle	745 308 4	NA	C05681
circle	205 366 4	NA	C02934
circle	113 307 4	NA	C00065
circle	95 366 4	NA	C00154
circle	601 221 4	NA	C00319
circle	602 365 4	NA	C00195
circle	602 510 4	NA	C02686
circle	745 149 4	NA	C01747
circle	868 366 4	NA	C03640
circle	745 438 4	NA	C02960
circle	745 365 4	NA	C00550
circle	745 510 4	NA	C06125
circle	457 510 4	NA	C06128
circle	601 617 4	NA	C06126
circle	744 618 4	NA	C06127
rect	376 398 422 415	66190	Acer3
rect	664 440 710 457	433323	Sgpp2
rect	664 440 710 457	81535	Sgpp1
rect	524 178 570 195	433323	Sgpp2
rect	524 178 570 195	81535	Sgpp1
rect	233 222 279 239	433323	Sgpp2
rect	233 222 279 239	81535	Sgpp1
rect	376 377 422 394	11886	Asah1
rect	376 377 422 394	54447	Asah2
rect	376 275 422 292	11886	Asah1
rect	376 275 422 292	54447	Asah2
rect	376 355 422 372	241447	Cers6
rect	376 355 422 372	545975	Cers3
rect	376 355 422 372	67260	Cers4
rect	376 355 422 372	71949	Cers5
rect	376 355 422 372	76893	Cers2
rect	376 355 422 372	93898	Cers1
rect	509 356 555 373	13244	Degs1
rect	509 356 555 373	619326	9130409I23Rik
rect	509 356 555 373	70059	Degs2
rect	664 366 710 383	20597	Smpd1
rect	664 366 710 383	20598	Smpd2
rect	664 366 710 383	238011	Enpp7
rect	664 366 710 383	58994	Smpd3
rect	664 366 710 383	77626	Smpd4
rect	553 279 599 296	241447	Cers6
rect	553 279 599 296	545975	Cers3
rect	553 279 599 296	67260	Cers4
rect	553 279 599 296	71949	Cers5
rect	553 279 599 296	76893	Cers2
rect	553 279 599 296	93898	Cers1
rect	664 397 710 414	223753	Cerk
rect	664 419 710 436	19012	Plpp1
rect	664 419 710 436	50784	Plpp2
rect	664 419 710 436	67916	Plpp3
rect	473 178 519 195	19012	Plpp1
rect	473 178 519 195	50784	Plpp2
rect	473 178 519 195	67916	Plpp3
rect	182 222 228 239	19012	Plpp1
rect	182 222 228 239	50784	Plpp2
rect	182 222 228 239	67916	Plpp3
rect	124 358 170 375	20773	Sptlc2
rect	124 358 170 375	228677	Sptlc3
rect	124 358 170 375	268656	Sptlc1
rect	233 367 279 384	70750	Kdsr
rect	664 609 710 626	53897	Gal3st1
rect	596 552 642 569	11605	Gla
rect	664 502 710 519	53897	Gal3st1
rect	509 501 555 518	18010	Neu1
rect	509 501 555 518	23956	Neu2
rect	509 501 555 518	241159	Neu4
rect	509 501 555 518	50877	Neu3
rect	557 468 603 485	22239	Ugt8a
rect	376 440 422 457	12091	Glb1
rect	510 429 556 446	14466	Gba
rect	510 429 556 446	230101	Gba2
rect	510 400 556 417	22234	Ugcg
rect	599 258 645 275	11886	Asah1
rect	599 258 645 275	171168	Acer1
rect	599 258 645 275	230379	Acer2
rect	599 258 645 275	54447	Asah2
rect	580 178 626 195	20698	Sphk1
rect	580 178 626 195	56632	Sphk2
rect	288 222 334 239	20698	Sphk1
rect	288 222 334 239	56632	Sphk2
rect	509 129 555 146	20397	Sgpl1
rect	376 138 422 155	20397	Sgpl1
rect	602 447 648 464	14420	Galc
rect	664 548 710 565	11883	Arsa
rect	376 420 422 437	56386	B4galt6
rect	664 327 710 344	208449	Sgms1
rect	664 327 710 344	74442	Sgms2
rect	97 589 267 623	NA	mmu00604
rect	97 545 267 579	NA	mmu00603
rect	97 501 267 535	NA	mmu00601
rect	52 167 178 201	NA	mmu00260
rect	40 45 254 70	NA	mmu00600
