shape	coords	gid	sym.path.compounds.map
rect	594 212 640 229	56273	Pex14
rect	363 212 409 229	19302	Pex2
rect	198 184 244 201	71382	Pex1
rect	244 184 290 201	224824	Pex6
rect	244 212 290 229	74043	Pex26
rect	548 212 594 229	72129	Pex13
rect	408 212 454 229	668173	Pex10
rect	453 212 499 229	103737	Pex12
rect	596 141 642 158	19305	Pex5
rect	596 141 642 158	58869	Pex5l
rect	527 141 573 158	18634	Pex7
rect	152 293 198 310	19298	Pex19
rect	603 427 649 444	18631	Pex11a
rect	603 427 649 444	18632	Pex11b
rect	603 427 649 444	69129	Pex11g
rect	128 213 174 230	18633	Pex16
rect	128 230 174 247	56535	Pex3
rect	209 293 255 310	19299	Abcd3
rect	244 161 290 178	19305	Pex5
rect	244 161 290 178	58869	Pex5l
rect	350 600 396 617	14712	Gnpat
rect	349 640 395 657	228061	Agps
rect	110 600 156 617	16922	Phyh
rect	110 760 156 777	113868	Acaa1a
rect	110 760 156 777	235674	Acaa1b
rect	50 665 96 682	11430	Acox1
rect	50 665 96 682	80911	Acox3
rect	50 665 96 682	93732	Acox2
rect	50 685 96 702	15488	Hsd17b4
rect	610 600 656 617	12359	Cat
rect	50 705 96 722	20280	Scp2
rect	400 905 446 922	19193	Pipox
rect	350 885 396 902	11611	Agxt
rect	50 645 96 662	17117	Amacr
rect	350 762 396 779	17855	Mvk
rect	50 840 96 857	51798	Ech1
rect	350 905 396 922	212503	Paox
rect	350 782 396 799	68603	Pmvk
rect	150 905 196 922	74114	Crot
rect	50 725 96 742	12012	Baat
rect	450 905 496 922	15356	Hmgcl
rect	450 905 496 922	208982	Hmgcll1
rect	100 905 146 922	12908	Crat
rect	400 885 446 902	13142	Dao
rect	450 885 496 902	70503	Ddo
rect	610 883 656 900	28200	Dhrs4
rect	200 905 246 922	56690	Mlycd
rect	50 600 96 617	56794	Hacl1
rect	50 760 96 777	74147	Ehhadh
rect	50 885 96 902	111175	Pecr
rect	100 885 146 902	23986	Eci2
rect	200 885 246 902	67993	Nudt12
rect	50 905 96 922	170789	Acot8
rect	250 885 296 902	110959	Nudt19
rect	50 820 96 837	26378	Decr2
rect	110 820 156 837	11666	Abcd1
rect	110 820 156 837	19299	Abcd3
rect	110 820 156 837	19300	Abcd4
rect	110 820 156 837	26874	Abcd2
rect	110 840 156 857	14081	Acsl1
rect	110 840 156 857	216739	Acsl6
rect	110 840 156 857	433256	Acsl5
rect	110 840 156 857	50790	Acsl4
rect	110 840 156 857	74205	Acsl3
rect	160 820 206 837	26458	Slc27a2
rect	500 885 546 902	15926	Idh1
rect	500 885 546 902	269951	Idh2
rect	500 905 546 922	15112	Hao1
rect	500 905 546 922	56185	Hao2
rect	610 813 656 829	22436	Xdh
rect	350 685 396 702	330450	Far2
rect	350 685 396 702	67420	Far1
rect	610 620 656 637	54683	Prdx5
rect	661 600 707 617	20655	Sod1
rect	661 600 707 617	20656	Sod2
rect	610 755 656 772	76263	Gstk1
rect	610 685 656 702	13850	Ephx2
rect	711 600 757 617	18126	Nos2
rect	661 620 707 637	18477	Prdx1
rect	270 426 316 443	19301	Pxmp2
rect	343 426 389 443	17527	Mpv17
rect	343 426 389 443	234384	Mpv17l2
rect	343 426 389 443	93734	Mpv17l
rect	415 426 461 443	59038	Pxmp4
rect	678 303 724 320	20524	Slc25a17
rect	150 885 196 902	67528	Nudt7
rect	40 45 160 70	NA	mmu04146
rect	415 757 520 791	NA	mmu00900
rect	154 668 274 702	NA	mmu00120
rect	415 625 525 659	NA	mmu00565
rect	177 580 272 614	NA	mmu00071
rect	415 580 525 614	NA	mmu00564
rect	179 625 274 659	NA	mmu03320
rect	675 808 785 842	NA	mmu00230
rect	675 882 785 916	NA	mmu00830
