shape	coords	gid	sym.path.compounds.map
circle	558 68 4	NA	C11557
circle	53 397 4	NA	C11555
circle	115 291 4	NA	C01272
circle	167 533 4	NA	C01204
circle	229 257 4	NA	C01245
circle	229 323 4	NA	C01243
circle	229 455 4	NA	C01284
circle	229 533 4	NA	C04520
circle	167 598 4	NA	C04563
circle	229 397 4	NA	C04477
circle	109 598 4	NA	C04579
circle	343 323 4	NA	C04063
circle	716 387 4	NA	C04062
circle	343 257 4	NA	C01220
circle	343 290 4	NA	C00092
circle	443 323 4	NA	C04006
circle	443 257 4	NA	C03546
circle	458 511 4	NA	C00191
circle	716 323 4	NA	C01177
circle	845 175 4	NA	C04549
circle	558 169 4	NA	C04637
circle	558 245 4	NA	C01277
circle	679 115 4	NA	C05981
circle	845 324 4	NA	C01194
circle	342 201 4	NA	C00641
circle	657 403 4	NA	C03659
circle	657 363 4	NA	C03660
circle	666 470 4	NA	C00691
circle	764 470 4	NA	C04287
circle	856 470 4	NA	C16737
circle	952 470 4	NA	C06892
circle	1046 470 4	NA	C06893
circle	985 540 4	NA	C00222
circle	889 540 4	NA	C00024
circle	985 587 4	NA	C00111
circle	889 587 4	NA	C00118
circle	845 68 4	NA	C11556
circle	679 175 4	NA	C11554
circle	666 585 4	NA	C20251
circle	558 323 4	NA	C00137
circle	558 585 4	NA	C19891
circle	558 520 4	NA	C06153
circle	443 397 4	NA	C19794
circle	443 459 4	NA	C19799
rect	535 94 581 111	5305	PIP4K2A
rect	535 94 581 111	79837	PIP4K2C
rect	535 94 581 111	8396	PIP4K2B
rect	485 200 531 217	3633	INPP5B
rect	485 200 531 217	4952	OCRL
rect	30 327 76 344	253430	IPMK
rect	113 444 159 461	253430	IPMK
rect	594 106 640 123	5728	PTEN
rect	151 282 197 299	9562	MINPP1
rect	151 315 197 332	27124	INPP5J
rect	151 315 197 332	3632	INPP5A
rect	151 315 197 332	51763	INPP5K
rect	151 249 197 266	3706	ITPKA
rect	151 249 197 266	3707	ITPKB
rect	151 249 197 266	80271	ITPKC
rect	151 347 197 364	3705	ITPK1
rect	206 358 252 375	3705	ITPK1
rect	206 414 252 431	253430	IPMK
rect	206 483 252 500	3705	ITPK1
rect	261 249 307 266	27124	INPP5J
rect	261 249 307 266	3632	INPP5A
rect	261 249 307 266	51763	INPP5K
rect	261 315 307 332	3628	INPP1
rect	366 249 412 266	3628	INPP1
rect	366 315 412 332	3631	INPP4A
rect	366 315 412 332	8821	INPP4B
rect	693 350 739 367	4534	MTM1
rect	366 282 412 299	51477	ISYNA1
rect	475 249 521 266	3612	IMPA1
rect	475 249 521 266	3613	IMPA2
rect	475 249 521 266	54928	IMPAD1
rect	475 315 521 332	3612	IMPA1
rect	475 315 521 332	3613	IMPA2
rect	475 315 521 332	54928	IMPAD1
rect	487 503 533 520	55586	MIOX
rect	688 241 734 258	5297	PI4KA
rect	688 241 734 258	5298	PI4KB
rect	688 241 734 258	55300	PI4K2B
rect	688 241 734 258	55361	PI4K2A
rect	535 200 581 217	138429	PIP5KL1
rect	535 200 581 217	23396	PIP5K1C
rect	535 200 581 217	8394	PIP5K1A
rect	535 200 581 217	8395	PIP5K1B
rect	822 227 868 244	5289	PIK3C3
rect	872 227 918 244	4534	MTM1
rect	872 227 918 244	55613	MTMR8
rect	872 227 918 244	64419	MTMR14
rect	872 227 918 244	8776	MTMR1
rect	872 227 918 244	8897	MTMR3
rect	872 227 918 244	8898	MTMR2
rect	872 227 918 244	9107	MTMR6
rect	872 227 918 244	9108	MTMR7
rect	872 227 918 244	9110	MTMR4
rect	619 315 665 332	3612	IMPA1
rect	619 315 665 332	3613	IMPA2
rect	619 315 665 332	54928	IMPAD1
rect	374 161 420 178	113026	PLCD3
rect	374 161 420 178	23007	PLCH1
rect	374 161 420 178	23236	PLCB1
rect	374 161 420 178	51196	PLCE1
rect	374 161 420 178	5330	PLCB2
rect	374 161 420 178	5331	PLCB3
rect	374 161 420 178	5332	PLCB4
rect	374 161 420 178	5333	PLCD1
rect	374 161 420 178	5335	PLCG1
rect	374 161 420 178	5336	PLCG2
rect	374 161 420 178	84812	PLCD4
rect	374 161 420 178	89869	PLCZ1
rect	374 161 420 178	9651	PLCH2
rect	145 484 191 501	64768	IPPK
rect	594 161 640 178	5290	PIK3CA
rect	594 161 640 178	5291	PIK3CB
rect	594 161 640 178	5293	PIK3CD
rect	594 161 640 178	5294	PIK3CG
rect	921 532 967 549	4329	ALDH6A1
rect	921 579 967 596	7167	TPI1
rect	823 106 869 123	200576	PIKFYVE
rect	688 274 734 291	10423	CDIPT
rect	742 167 788 184	3631	INPP4A
rect	742 167 788 184	8821	INPP4B
rect	594 227 640 244	5286	PIK3C2A
rect	594 227 640 244	5287	PIK3C2B
rect	594 227 640 244	5288	PIK3C2G
rect	656 134 702 151	3635	INPP5D
rect	656 134 702 151	3636	INPPL1
rect	688 60 734 77	4534	MTM1
rect	688 60 734 77	55613	MTMR8
rect	688 60 734 77	64419	MTMR14
rect	688 60 734 77	8776	MTMR1
rect	688 60 734 77	8897	MTMR3
rect	688 60 734 77	8898	MTMR2
rect	688 60 734 77	9107	MTMR6
rect	688 60 734 77	9108	MTMR7
rect	688 60 734 77	9110	MTMR4
rect	40 45 312 70	NA	hsa00562
rect	390 555 526 589	NA	hsa00040
rect	908 311 1029 345	NA	hsa00564
rect	747 571 844 605	NA	hsa00010
rect	776 528 844 553	NA	hsa00020
