shape	coords	gid	sym.path.compounds.map
circle	566 512 4	NA	C00350
circle	567 373 4	NA	C04549
circle	503 373 4	NA	C01194
circle	581 345 4	NA	C00913
circle	581 330 4	NA	C15181
rect	401 503 447 520	10533	ATG7
rect	480 503 526 520	64422	ATG3
rect	322 503 368 520	115201	ATG4A
rect	322 503 368 520	23192	ATG4B
rect	322 503 368 520	84938	ATG4C
rect	322 503 368 520	84971	ATG4D
rect	243 503 289 520	11337	GABARAP
rect	243 503 289 520	11345	GABARAPL2
rect	243 503 289 520	23710	GABARAPL1
rect	638 443 684 460	55054	ATG16L1
rect	638 443 684 460	89849	ATG16L2
rect	559 443 605 460	9474	ATG5
rect	480 443 526 460	83734	ATG10
rect	401 443 447 460	10533	ATG7
rect	322 443 368 460	9140	ATG12
rect	480 302 526 319	22863	ATG14
rect	425 329 471 346	30849	PIK3R4
rect	515 184 561 201	9776	ATG13
rect	445 184 491 201	25989	ULK3
rect	445 184 491 201	8408	ULK1
rect	445 184 491 201	9706	ULK2
rect	742 238 788 255	3458	IFNG
rect	742 216 788 233	3439	IFNA1
rect	742 216 788 233	3440	IFNA2
rect	742 216 788 233	3441	IFNA4
rect	742 216 788 233	3442	IFNA5
rect	742 216 788 233	3443	IFNA6
rect	742 216 788 233	3444	IFNA7
rect	742 216 788 233	3445	IFNA8
rect	742 216 788 233	3446	IFNA10
rect	742 216 788 233	3447	IFNA13
rect	742 216 788 233	3448	IFNA14
rect	742 216 788 233	3449	IFNA16
rect	742 216 788 233	3451	IFNA17
rect	742 216 788 233	3452	IFNA21
rect	480 275 526 292	8678	BECN1
rect	480 329 526 346	5289	PIK3C3
rect	32 184 78 201	3630	INS
rect	215 240 261 257	5562	PRKAA1
rect	215 240 261 257	5563	PRKAA2
rect	449 578 558 618	NA	hsa04130
rect	40 45 275 70	NA	hsa04140
rect	802 547 895 587	NA	hsa04210
rect	654 578 763 618	NA	hsa04612
rect	276 98 385 138	NA	hsa04010
rect	276 172 385 212	NA	hsa04150
rect	108 172 217 212	NA	hsa04910
