shape	coords	gid	sym.path.compounds.map
circle	144 940 4	NA	C00001
circle	112 651 4	NA	C01330
circle	112 632 4	NA	C00698
circle	732 692 4	NA	C00698
circle	112 612 4	NA	C00238
circle	143 926 4	NA	C01330
circle	309 419 4	NA	C00575
circle	413 531 4	NA	C01245
circle	374 591 4	NA	C00076
circle	231 587 4	NA	C00076
circle	412 469 4	NA	C00165
circle	730 732 4	NA	C00001
circle	108 421 4	NA	C00547
circle	108 511 4	NA	C01996
circle	374 793 4	NA	C00942
circle	243 686 4	NA	C00238
circle	130 815 4	NA	C00076
circle	243 711 4	NA	C00238
circle	481 703 4	NA	C13050
circle	374 719 4	NA	C00533
circle	535 575 4	NA	C00076
circle	536 603 4	NA	C00076
circle	240 554 4	NA	C01330
circle	126 545 4	NA	C00238
circle	130 779 4	NA	C01330
circle	240 787 4	NA	C00080
circle	130 743 4	NA	C00698
circle	240 751 4	NA	C00288
circle	294 770 4	NA	C01353
circle	333 758 4	NA	C00001
circle	334 784 4	NA	C00011
rect	158 361 204 378	153	ADRB1
rect	158 361 204 378	154	ADRB2
rect	158 361 204 378	155	ADRB3
rect	158 465 204 482	146	ADRA1D
rect	158 465 204 482	147	ADRA1B
rect	158 465 204 482	148	ADRA1A
rect	158 504 204 521	1131	CHRM3
rect	654 681 700 698	54831	BEST2
rect	158 629 204 646	6558	SLC12A2
rect	227 384 273 401	2778	GNAS
rect	158 407 204 424	107	ADCY1
rect	158 407 204 424	108	ADCY2
rect	158 407 204 424	109	ADCY3
rect	158 407 204 424	111	ADCY5
rect	158 407 204 424	112	ADCY6
rect	158 407 204 424	113	ADCY7
rect	158 407 204 424	114	ADCY8
rect	158 407 204 424	115	ADCY9
rect	158 407 204 424	196883	ADCY4
rect	459 407 505 424	5566	PRKACA
rect	459 407 505 424	5567	PRKACB
rect	459 407 505 424	5568	PRKACG
rect	563 374 609 391	6844	VAMP2
rect	240 486 286 503	2776	GNAQ
rect	320 486 366 503	23236	PLCB1
rect	320 486 366 503	5330	PLCB2
rect	320 486 366 503	5331	PLCB3
rect	320 486 366 503	5332	PLCB4
rect	466 567 512 584	3708	ITPR1
rect	466 567 512 584	3709	ITPR2
rect	466 567 512 584	3710	ITPR3
rect	158 579 204 596	490	ATP2B1
rect	158 579 204 596	491	ATP2B2
rect	158 579 204 596	492	ATP2B3
rect	158 579 204 596	493	ATP2B4
rect	458 462 504 479	5578	PRKCA
rect	458 462 504 479	5579	PRKCB
rect	458 462 504 479	5582	PRKCG
rect	654 722 700 739	362	AQP5
rect	466 593 512 610	6263	RYR3
rect	351 633 397 650	163688	CALML6
rect	351 633 397 650	51806	CALML5
rect	351 633 397 650	801	CALM1
rect	351 633 397 650	805	CALM2
rect	351 633 397 650	808	CALM3
rect	351 633 397 650	810	CALML3
rect	351 672 397 689	4842	NOS1
rect	351 747 397 764	2977	GUCY1A2
rect	351 747 397 764	2982	GUCY1A3
rect	351 747 397 764	2983	GUCY1B3
rect	406 809 452 826	5592	PRKG1
rect	406 809 452 826	5593	PRKG2
rect	458 747 504 764	683	BST1
rect	458 747 504 764	952	CD38
rect	158 677 204 694	3783	KCNN4
rect	158 807 204 824	55503	TRPV6
rect	713 416 759 433	727897	MUC5B
rect	768 416 814 433	4589	MUC7
rect	158 704 204 721	3778	KCNMA1
rect	713 441 759 458	5554	PRH1
rect	713 441 759 458	5555	PRH2
rect	768 441 814 458	5542	PRB1
rect	768 441 814 458	653247	PRB2
rect	823 416 869 433	276	AMY1A
rect	823 416 869 433	277	AMY1B
rect	823 416 869 433	278	AMY1C
rect	713 466 759 483	1469	CST1
rect	713 466 759 483	1470	CST2
rect	713 466 759 483	1471	CST3
rect	713 466 759 483	1472	CST4
rect	713 466 759 483	1473	CST5
rect	768 466 814 483	3346	HTN1
rect	768 466 814 483	3347	HTN3
rect	823 441 869 458	1755	DMBT1
rect	823 466 869 483	6779	STATH
rect	158 540 204 557	23439	ATP1B4
rect	158 540 204 557	476	ATP1A1
rect	158 540 204 557	477	ATP1A2
rect	158 540 204 557	478	ATP1A3
rect	158 540 204 557	480	ATP1A4
rect	158 540 204 557	481	ATP1B1
rect	158 540 204 557	482	ATP1B2
rect	158 540 204 557	483	ATP1B3
rect	158 540 204 557	486	FXYD2
rect	570 755 616 772	362	AQP5
rect	158 739 204 756	6522	SLC4A2
rect	158 774 204 791	6548	SLC9A1
rect	713 491 759 508	4069	LYZ
rect	768 491 814 508	4025	LPO
rect	823 491 869 508	820	CAMP
rect	40 45 232 70	NA	hsa04970
rect	545 174 660 199	NA	hsa04530
rect	271 530 378 564	NA	hsa04020
rect	771 721 903 755	NA	hsa04973
