shape	coords	gid	sym.path.compounds.map
circle	583 473 4	NA	C00533
circle	398 230 4	NA	C00076
circle	343 230 4	NA	C01245
circle	342 178 4	NA	C00165
circle	341 439 4	NA	C05981
circle	905 251 4	NA	C01312
rect	278 340 324 357	998	CDC42
rect	120 301 166 318	3791	KDR
rect	247 221 293 238	5335	PLCG1
rect	247 221 293 238	5336	PLCG2
rect	483 108 529 125	56848	SPHK2
rect	483 108 529 125	8877	SPHK1
rect	726 222 772 239	5743	PTGS2
rect	794 168 840 185	100137049	PLA2G4B
rect	794 168 840 185	123745	PLA2G4E
rect	794 168 840 185	255189	PLA2G4F
rect	794 168 840 185	283748	PLA2G4D
rect	794 168 840 185	5321	PLA2G4A
rect	794 168 840 185	8605	PLA2G4C
rect	794 168 840 185	8681	JMJD7-PLA2G4B
rect	605 357 651 374	3315	HSPB1
rect	496 357 542 374	7867	MAPKAPK3
rect	496 357 542 374	9261	MAPKAPK2
rect	497 222 543 239	5530	PPP3CA
rect	497 222 543 239	5532	PPP3CB
rect	497 222 543 239	5533	PPP3CC
rect	497 222 543 239	5534	PPP3R1
rect	497 222 543 239	5535	PPP3R2
rect	350 489 396 506	10000	AKT3
rect	350 489 396 506	207	AKT1
rect	350 489 396 506	208	AKT2
rect	247 410 293 427	23533	PIK3R5
rect	247 410 293 427	5290	PIK3CA
rect	247 410 293 427	5291	PIK3CB
rect	247 410 293 427	5293	PIK3CD
rect	247 410 293 427	5294	PIK3CG
rect	247 410 293 427	5295	PIK3R1
rect	247 410 293 427	5296	PIK3R2
rect	247 410 293 427	8503	PIK3R3
rect	580 222 626 239	4773	NFATC2
rect	433 147 479 164	5578	PRKCA
rect	433 147 479 164	5579	PRKCB
rect	433 147 479 164	5582	PRKCG
rect	495 290 541 307	5747	PTK2
rect	375 357 421 374	1432	MAPK14
rect	375 357 421 374	5600	MAPK11
rect	375 357 421 374	5603	MAPK13
rect	375 357 421 374	6300	MAPK12
rect	495 312 541 329	5829	PXN
rect	247 174 293 191	9047	SH2D2A
rect	176 377 222 394	6714	SRC
rect	247 255 293 272	25759	SHC2
rect	49 301 95 318	7422	VEGFA
rect	756 126 802 143	5594	MAPK1
rect	756 126 802 143	5595	MAPK3
rect	680 126 726 143	5604	MAP2K1
rect	680 126 726 143	5605	MAP2K2
rect	630 100 676 117	5894	RAF1
rect	553 89 599 106	3265	HRAS
rect	553 89 599 106	3845	KRAS
rect	553 89 599 106	4893	NRAS
rect	468 463 514 480	4846	NOS3
rect	468 502 514 519	842	CASP9
rect	468 541 514 558	572	BAD
rect	531 411 577 428	5879	RAC1
rect	531 411 577 428	5880	RAC2
rect	531 411 577 428	5881	RAC3
rect	294 111 404 145	NA	hsa04020
rect	558 266 668 291	NA	hsa04510
rect	558 139 668 173	NA	hsa04010
rect	40 45 262 70	NA	hsa04370
rect	853 170 963 204	NA	hsa00590
rect	268 526 378 560	NA	hsa04151
