shape	coords	gid	sym.path.compounds.map
circle	126 637 4	NA	C00082
circle	195 638 4	NA	C00355
circle	265 638 4	NA	C03758
circle	405 593 4	NA	C03758
circle	384 531 4	NA	C01161
circle	428 530 4	NA	C00027
circle	125 275 4	NA	C00082
circle	197 275 4	NA	C00355
circle	266 275 4	NA	C03758
circle	408 234 4	NA	C03758
circle	386 187 4	NA	C01161
circle	428 186 4	NA	C00027
circle	570 625 4	NA	C03758
circle	527 328 4	NA	C03758
circle	569 260 4	NA	C03758
circle	525 696 4	NA	C03758
circle	857 330 4	NA	C00575
circle	593 237 4	NA	C00025
circle	588 551 4	NA	C00025
circle	860 696 4	NA	C00575
circle	586 587 4	NA	D00110
circle	127 993 4	NA	C00082
circle	196 994 4	NA	C00355
circle	261 994 4	NA	C03758
circle	405 949 4	NA	C03758
circle	384 887 4	NA	C01161
circle	427 887 4	NA	C00027
circle	526 1065 4	NA	C03758
circle	568 996 4	NA	C03758
circle	584 958 4	NA	D00110
circle	858 1067 4	NA	C00575
circle	338 703 4	NA	D00110
rect	320 302 366 319	6570	SLC18A1
rect	320 302 366 319	6571	SLC18A2
rect	313 666 359 683	6570	SLC18A1
rect	313 666 359 683	6571	SLC18A2
rect	619 279 665 296	2912	GRM2
rect	619 279 665 296	2913	GRM3
rect	619 362 665 379	1813	DRD2
rect	619 321 665 338	1812	DRD1
rect	504 251 550 268	6531	SLC6A3
rect	619 573 665 590	2912	GRM2
rect	619 573 665 590	2913	GRM3
rect	619 745 665 762	1813	DRD2
rect	619 688 665 705	1812	DRD1
rect	411 556 457 573	4128	MAOA
rect	411 556 457 573	4129	MAOB
rect	506 617 552 634	6531	SLC6A3
rect	134 613 180 630	7054	TH
rect	204 613 250 630	1644	DDC
rect	134 250 180 267	7054	TH
rect	204 250 250 267	1644	DDC
rect	411 211 457 228	4128	MAOA
rect	411 211 457 228	4129	MAOB
rect	700 321 746 338	2778	GNAS
rect	780 321 826 338	111	ADCY5
rect	886 322 932 339	5566	PRKACA
rect	886 322 932 339	5567	PRKACB
rect	886 322 932 339	5568	PRKACG
rect	700 279 746 296	2770	GNAI1
rect	700 279 746 296	2771	GNAI2
rect	700 279 746 296	2773	GNAI3
rect	700 362 746 379	2770	GNAI1
rect	700 362 746 379	2771	GNAI2
rect	700 362 746 379	2773	GNAI3
rect	704 573 750 590	2770	GNAI1
rect	704 573 750 590	2771	GNAI2
rect	704 573 750 590	2773	GNAI3
rect	704 688 750 705	2778	GNAS
rect	704 745 750 762	2770	GNAI1
rect	704 745 750 762	2771	GNAI2
rect	704 745 750 762	2773	GNAI3
rect	777 544 823 561	26086	GPSM1
rect	784 688 830 705	111	ADCY5
rect	890 688 936 705	5566	PRKACA
rect	890 688 936 705	5567	PRKACB
rect	890 688 936 705	5568	PRKACG
rect	777 774 823 791	8787	RGS9
rect	134 970 180 987	7054	TH
rect	203 970 249 987	1644	DDC
rect	320 1021 366 1038	6570	SLC18A1
rect	320 1021 366 1038	6571	SLC18A2
rect	413 917 459 934	4128	MAOA
rect	413 917 459 934	4129	MAOB
rect	503 986 549 1003	6531	SLC6A3
rect	619 1058 665 1075	1812	DRD1
rect	702 1058 748 1075	2778	GNAS
rect	782 1058 828 1075	111	ADCY5
rect	890 1058 936 1075	5566	PRKACA
rect	890 1058 936 1075	5567	PRKACB
rect	890 1058 936 1075	5568	PRKACG
rect	1015 988 1061 1005	3725	JUN
rect	1015 1005 1061 1022	2354	FOSB
rect	867 930 913 947	1020	CDK5
rect	867 907 913 924	4790	NFKB1
rect	867 907 913 924	5970	RELA
rect	978 688 1024 705	10488	CREB3
rect	978 688 1024 705	1385	CREB1
rect	978 688 1024 705	1386	ATF2
rect	978 688 1024 705	1388	ATF6B
rect	978 688 1024 705	148327	CREB3L4
rect	978 688 1024 705	468	ATF4
rect	978 688 1024 705	64764	CREB3L2
rect	978 688 1024 705	84699	CREB3L3
rect	978 688 1024 705	90993	CREB3L1
rect	978 688 1024 705	9586	CREB5
rect	1085 675 1131 692	5173	PDYN
rect	1085 702 1131 719	627	BDNF
rect	619 880 665 897	2891	GRIA2
rect	889 997 935 1014	84152	PPP1R1B
rect	619 912 665 929	116443	GRIN3A
rect	619 912 665 929	116444	GRIN3B
rect	619 912 665 929	2902	GRIN1
rect	619 912 665 929	2903	GRIN2A
rect	619 912 665 929	2904	GRIN2B
rect	619 912 665 929	2905	GRIN2C
rect	619 912 665 929	2906	GRIN2D
rect	659 929 705 946	1742	DLG4
rect	825 960 871 977	8851	CDK5R1
rect	40 45 222 70	NA	hsa05030
rect	528 60 634 94	NA	hsa04728
