shape	coords	gid	sym.path.compounds.map
circle	519 364 4	NA	C00575
circle	105 531 4	NA	C00001
circle	637 514 4	NA	C00001
circle	637 548 4	NA	C00001
circle	655 748 4	NA	C00001
rect	641 299 687 316	551	AVP
rect	557 298 603 315	554	AVPR2
rect	507 324 553 341	2778	GNAS
rect	559 356 605 373	109	ADCY3
rect	559 356 605 373	112	ADCY6
rect	559 356 605 373	115	ADCY9
rect	440 356 486 373	5566	PRKACA
rect	440 356 486 373	5567	PRKACB
rect	440 356 486 373	5568	PRKACG
rect	441 420 487 437	10488	CREB3
rect	441 420 487 437	1385	CREB1
rect	441 420 487 437	148327	CREB3L4
rect	441 420 487 437	64764	CREB3L2
rect	441 420 487 437	84699	CREB3L3
rect	441 420 487 437	90993	CREB3L1
rect	441 420 487 437	9586	CREB5
rect	347 356 393 373	359	AQP2
rect	375 622 421 639	359	AQP2
rect	270 435 316 452	359	AQP2
rect	136 525 182 542	359	AQP2
rect	221 619 267 636	359	AQP2
rect	556 507 602 524	361	AQP4
rect	557 538 603 555	360	AQP3
rect	83 622 129 639	359	AQP2
rect	377 264 423 281	396	ARHGDIA
rect	377 264 423 281	397	ARHGDIB
rect	377 264 423 281	398	ARHGDIG
rect	442 709 488 726	360	AQP3
rect	363 334 409 351	8766	RAB11A
rect	363 334 409 351	9230	RAB11B
rect	386 597 432 614	5868	RAB5A
rect	386 597 432 614	5869	RAB5B
rect	386 597 432 614	5878	RAB5C
rect	136 436 182 453	6810	STX4
rect	204 436 250 453	6844	VAMP2
rect	177 453 223 470	4905	NSF
rect	312 322 358 339	10540	DCTN2
rect	312 322 358 339	10671	DCTN6
rect	312 322 358 339	1639	DCTN1
rect	312 322 358 339	51164	DCTN4
rect	312 322 358 339	84516	DCTN5
rect	312 305 358 322	140735	DYNLL2
rect	312 305 358 322	1778	DYNC1H1
rect	312 305 358 322	1780	DYNC1I1
rect	312 305 358 322	1781	DYNC1I2
rect	312 305 358 322	1783	DYNC1LI2
rect	312 305 358 322	51143	DYNC1LI1
rect	312 305 358 322	51626	DYNC2LI1
rect	312 305 358 322	79659	DYNC2H1
rect	312 305 358 322	8655	DYNLL1
rect	40 45 433 70	NA	hsa04962
rect	194 104 309 129	NA	hsa04530
rect	240 567 332 592	NA	hsa04144
