shape	coords	gid	sym.path.compounds.map
circle	836 605 4	NA	C16519
circle	836 983 4	NA	C03657
circle	907 794 4	NA	C06986
circle	836 536 4	NA	C00885
circle	457 642 4	NA	C00156
circle	457 1305 4	NA	C00399
circle	836 837 4	NA	C03160
circle	836 758 4	NA	C02730
circle	394 830 4	NA	C17554
circle	394 910 4	NA	C17559
circle	457 986 4	NA	C17552
circle	457 1066 4	NA	C17560
circle	457 1146 4	NA	C17561
circle	457 753 4	NA	C05848
circle	520 830 4	NA	C05807
circle	520 910 4	NA	C17551
circle	836 680 4	NA	C05817
circle	836 911 4	NA	C15547
circle	451 188 4	NA	C00544
circle	161 361 4	NA	C00811
circle	317 351 4	NA	C00082
circle	317 188 4	NA	C01179
circle	161 188 4	NA	C03672
circle	161 535 4	NA	C00223
circle	296 535 4	NA	C02949
circle	413 684 4	NA	C05847
circle	487 244 4	NA	C05427
circle	836 1116 4	NA	C05818
circle	1017 1116 4	NA	C13309
circle	1017 1190 4	NA	C02059
circle	980 1058 4	NA	C05427
circle	836 1190 4	NA	C00828
circle	867 1058 4	NA	C04146
circle	487 144 4	NA	C04145
circle	571 120 4	NA	C17570
circle	677 227 4	NA	C14151
circle	897 267 4	NA	C02477
circle	677 120 4	NA	C16695
circle	795 227 4	NA	C14152
circle	571 267 4	NA	C15882
circle	795 267 4	NA	C02483
circle	677 267 4	NA	C15883
circle	457 1226 4	NA	C17562
circle	161 753 4	NA	C18131
circle	161 820 4	NA	C10793
circle	161 885 4	NA	C18132
circle	161 945 4	NA	C18133
circle	161 1009 4	NA	C17412
circle	572 643 4	NA	C03993
circle	76 885 4	NA	C18135
circle	76 945 4	NA	C18134
circle	204 684 4	NA	C00341
circle	1017 1350 4	NA	C05849
circle	836 1270 4	NA	C05819
circle	1017 1270 4	NA	C03313
circle	836 1350 4	NA	C20265
circle	623 536 4	NA	C00251
circle	697 882 4	NA	C16999
circle	697 982 4	NA	C17010
circle	697 1082 4	NA	C17017
circle	697 1182 4	NA	C17018
circle	697 682 4	NA	C20772
circle	697 782 4	NA	C20773
circle	64 361 4	NA	C00423
circle	487 378 4	NA	C00353
circle	677 392 4	NA	C14156
circle	795 392 4	NA	C14154
circle	571 354 4	NA	C20737
circle	795 354 4	NA	C14155
circle	677 354 4	NA	C20738
circle	897 354 4	NA	C14153
rect	409 706 455 723	27235	COQ2
rect	371 855 417 872	51805	COQ3
rect	347 180 393 197	3242	HPD
rect	295 258 341 275	6898	TAT
rect	409 1010 455 1027	51004	COQ6
rect	409 1091 455 1108	84274	COQ5
rect	409 1172 455 1189	10229	COQ7
rect	409 1251 455 1268	51805	COQ3
rect	993 1297 1039 1314	2677	GGCX
rect	763 1260 809 1277	154807	VKORC1L1
rect	763 1260 809 1277	79001	VKORC1
rect	812 1218 858 1235	1728	NQO1
rect	994 1218 1040 1235	1728	NQO1
rect	813 1297 859 1314	2677	GGCX
rect	1042 1260 1088 1277	154807	VKORC1L1
rect	1042 1260 1088 1277	79001	VKORC1
rect	40 45 507 70	NA	hsa00130
rect	14 279 115 313	NA	map00940
rect	387 472 538 506	NA	hsa00400
rect	866 991 985 1025	NA	hsa00900
rect	463 174 582 208	NA	hsa00900
rect	385 1357 534 1382	NA	hsa00190
rect	250 667 369 701	NA	hsa00900
rect	868 1310 987 1344	NA	hsa04610
rect	463 411 582 445	NA	hsa00900
