shape	coords	gid	sym.path.compounds.map
circle	559 146 4	NA	C00076
circle	448 193 4	NA	C00165
circle	448 146 4	NA	C01245
circle	385 649 4	NA	C05981
rect	401 505 447 522	2885	GRB2
rect	846 478 892 495	2002	ELK1
rect	177 684 223 701	2066	ERBB4
rect	177 597 223 614	2066	ERBB4
rect	177 519 223 536	2065	ERBB3
rect	177 435 223 452	2065	ERBB3
rect	354 530 400 547	6776	STAT5A
rect	354 530 400 547	6777	STAT5B
rect	177 667 223 684	2064	ERBB2
rect	177 502 223 519	2064	ERBB2
rect	177 357 223 374	2064	ERBB2
rect	177 340 223 357	2064	ERBB2
rect	177 259 223 276	1956	EGFR
rect	177 208 223 225	1956	EGFR
rect	519 646 565 663	2932	GSK3B
rect	596 585 642 602	1978	EIF4EBP1
rect	596 557 642 574	6198	RPS6KB1
rect	596 557 642 574	6199	RPS6KB2
rect	519 703 565 720	1026	CDKN1A
rect	519 678 565 695	1027	CDKN1B
rect	519 573 565 590	2475	MTOR
rect	526 360 572 377	10298	PAK4
rect	526 360 572 377	5058	PAK1
rect	526 360 572 377	5062	PAK2
rect	526 360 572 377	5063	PAK3
rect	526 360 572 377	56924	PAK6
rect	526 360 572 377	57144	PAK7
rect	431 360 477 377	4690	NCK1
rect	431 360 477 377	8440	NCK2
rect	479 254 525 271	6776	STAT5A
rect	479 254 525 271	6777	STAT5B
rect	177 276 223 293	2064	ERBB2
rect	519 617 565 634	572	BAD
rect	401 582 447 599	2549	GAB1
rect	46 232 92 249	7039	TGFA
rect	630 360 676 377	5609	MAP2K7
rect	630 360 676 377	6416	MAP2K4
rect	485 220 531 237	23624	CBLC
rect	485 220 531 237	867	CBL
rect	485 220 531 237	868	CBLB
rect	177 580 223 597	2066	ERBB4
rect	177 418 223 435	2065	ERBB3
rect	46 623 92 640	10718	NRG3
rect	46 531 92 548	9542	NRG2
rect	846 371 892 388	2002	ELK1
rect	735 360 781 377	5599	MAPK8
rect	735 360 781 377	5601	MAPK9
rect	735 360 781 377	5602	MAPK10
rect	450 326 496 343	1398	CRK
rect	450 326 496 343	1399	CRKL
rect	561 290 607 307	5747	PTK2
rect	446 467 492 484	6654	SOS1
rect	446 467 492 484	6655	SOS2
rect	366 467 412 484	2885	GRB2
rect	294 467 340 484	25759	SHC2
rect	294 467 340 484	399694	SHC4
rect	294 467 340 484	53358	SHC3
rect	294 467 340 484	6464	SHC1
rect	598 185 644 202	5578	PRKCA
rect	598 185 644 202	5579	PRKCB
rect	598 185 644 202	5582	PRKCG
rect	598 138 644 155	815	CAMK2A
rect	598 138 644 155	816	CAMK2B
rect	598 138 644 155	817	CAMK2D
rect	598 138 644 155	818	CAMK2G
rect	368 160 414 177	5335	PLCG1
rect	368 160 414 177	5336	PLCG2
rect	46 364 92 381	1839	HBEGF
rect	46 507 92 524	3084	NRG1
rect	46 388 92 405	2069	EREG
rect	46 340 92 357	685	BTC
rect	846 348 892 365	3725	JUN
rect	545 326 591 343	25	ABL1
rect	545 326 591 343	27	ABL2
rect	299 641 345 658	23533	PIK3R5
rect	299 641 345 658	5290	PIK3CA
rect	299 641 345 658	5291	PIK3CB
rect	299 641 345 658	5293	PIK3CD
rect	299 641 345 658	5294	PIK3CG
rect	299 641 345 658	5295	PIK3R1
rect	299 641 345 658	5296	PIK3R2
rect	299 641 345 658	8503	PIK3R3
rect	430 641 476 658	10000	AKT3
rect	430 641 476 658	207	AKT1
rect	430 641 476 658	208	AKT2
rect	177 191 223 208	1956	EGFR
rect	467 290 513 307	6714	SRC
rect	46 646 92 663	145957	NRG4
rect	846 455 892 472	4609	MYC
rect	46 256 92 273	374	AREG
rect	46 208 92 225	1950	EGF
rect	735 467 781 484	5594	MAPK1
rect	735 467 781 484	5595	MAPK3
rect	662 467 708 484	5604	MAP2K1
rect	662 467 708 484	5605	MAP2K2
rect	590 467 636 484	369	ARAF
rect	590 467 636 484	5894	RAF1
rect	590 467 636 484	673	BRAF
rect	519 467 565 484	3265	HRAS
rect	519 467 565 484	3845	KRAS
rect	519 467 565 484	4893	NRAS
rect	876 126 978 160	NA	hsa05223
rect	876 76 978 110	NA	hsa05212
rect	688 593 790 627	NA	hsa04150
rect	876 681 978 715	NA	hsa05213
rect	876 624 978 658	NA	hsa05214
rect	300 108 412 142	NA	hsa04020
rect	653 402 755 436	NA	hsa04010
rect	40 45 254 70	NA	hsa04012
rect	687 681 790 715	NA	hsa04110
rect	333 682 435 716	NA	hsa04151
