shape	coords	gid	sym.path.compounds.map
circle	138 743 4	NA	C00338
circle	487 136 4	NA	C00165
circle	447 123 4	NA	C00575
circle	410 136 4	NA	C01245
circle	314 175 4	NA	C00076
rect	369 227 415 244	5923	RASGRF1
rect	369 227 415 244	5924	RASGRF2
rect	766 355 812 372	11221	DUSP10
rect	766 355 812 372	1843	DUSP1
rect	766 355 812 372	1844	DUSP2
rect	766 355 812 372	1846	DUSP4
rect	766 355 812 372	1847	DUSP5
rect	766 355 812 372	1848	DUSP6
rect	766 355 812 372	1849	DUSP7
rect	766 355 812 372	1850	DUSP8
rect	766 355 812 372	1852	DUSP9
rect	766 355 812 372	80824	DUSP16
rect	717 355 763 372	1845	DUSP3
rect	717 355 763 372	5778	PTPN7
rect	717 355 763 372	5801	PTPRR
rect	717 355 763 372	84867	PTPN5
rect	573 761 619 778	5495	PPM1B
rect	114 683 160 700	356	FASLG
rect	471 478 517 495	9448	MAP4K4
rect	827 210 873 227	100137049	PLA2G4B
rect	827 210 873 227	123745	PLA2G4E
rect	827 210 873 227	255189	PLA2G4F
rect	827 210 873 227	283748	PLA2G4D
rect	827 210 873 227	5321	PLA2G4A
rect	827 210 873 227	8605	PLA2G4C
rect	827 210 873 227	8681	JMJD7-PLA2G4B
rect	827 186 873 203	3925	STMN1
rect	827 165 873 182	4137	MAPT
rect	891 122 937 139	4790	NFKB1
rect	891 122 937 139	4791	NFKB2
rect	891 122 937 139	5970	RELA
rect	891 122 937 139	5971	RELB
rect	763 133 809 150	1147	CHUK
rect	763 133 809 150	3551	IKBKB
rect	763 133 809 150	8517	IKBKG
rect	763 112 809 129	9020	MAP3K14
rect	740 302 786 319	5594	MAPK1
rect	740 302 786 319	5595	MAPK3
rect	714 277 760 294	8649	LAMTOR3
rect	653 313 699 330	5605	MAP2K2
rect	653 291 699 308	5604	MAP2K1
rect	557 325 603 342	4342	MOS
rect	557 302 603 319	5894	RAF1
rect	557 278 603 295	673	BRAF
rect	439 360 485 377	5921	RASA1
rect	439 339 485 356	4763	NF1
rect	464 248 510 265	5578	PRKCA
rect	464 248 510 265	5579	PRKCB
rect	464 248 510 265	5582	PRKCG
rect	505 210 551 227	5906	RAP1A
rect	505 210 551 227	5908	RAP1B
rect	505 161 551 178	5566	PRKACA
rect	505 161 551 178	5567	PRKACB
rect	505 161 551 178	5568	PRKACG
rect	424 220 470 237	9693	RAPGEF2
rect	334 355 380 372	5922	RASA2
rect	385 302 431 319	22800	RRAS2
rect	385 302 431 319	22808	MRAS
rect	385 302 431 319	3265	HRAS
rect	385 302 431 319	3845	KRAS
rect	385 302 431 319	4893	NRAS
rect	385 302 431 319	6237	RRAS
rect	369 248 415 265	10125	RASGRP1
rect	369 248 415 265	10235	RASGRP2
rect	369 248 415 265	115727	RASGRP4
rect	369 248 415 265	25780	RASGRP3
rect	323 302 369 319	6654	SOS1
rect	323 302 369 319	6655	SOS2
rect	239 355 285 372	2768	GNA12
rect	239 355 285 372	55970	GNG12
rect	260 302 306 319	2885	GRB2
rect	197 323 243 340	5156	PDGFRA
rect	197 323 243 340	5159	PDGFRB
rect	197 302 243 319	2260	FGFR1
rect	197 302 243 319	2261	FGFR3
rect	197 302 243 319	2263	FGFR2
rect	197 302 243 319	2264	FGFR4
rect	197 281 243 298	1956	EGFR
rect	197 235 243 252	4914	NTRK1
rect	197 235 243 252	4915	NTRK2
rect	197 167 243 184	10368	CACNG3
rect	197 167 243 184	10369	CACNG2
rect	197 167 243 184	27091	CACNG5
rect	197 167 243 184	27092	CACNG4
rect	197 167 243 184	55799	CACNA2D3
rect	197 167 243 184	59283	CACNG8
rect	197 167 243 184	59284	CACNG7
rect	197 167 243 184	59285	CACNG6
rect	197 167 243 184	773	CACNA1A
rect	197 167 243 184	774	CACNA1B
rect	197 167 243 184	775	CACNA1C
rect	197 167 243 184	776	CACNA1D
rect	197 167 243 184	777	CACNA1E
rect	197 167 243 184	778	CACNA1F
rect	197 167 243 184	779	CACNA1S
rect	197 167 243 184	781	CACNA2D1
rect	197 167 243 184	782	CACNB1
rect	197 167 243 184	783	CACNB2
rect	197 167 243 184	784	CACNB3
rect	197 167 243 184	785	CACNB4
rect	197 167 243 184	786	CACNG1
rect	197 167 243 184	8911	CACNA1I
rect	197 167 243 184	8912	CACNA1H
rect	197 167 243 184	8913	CACNA1G
rect	197 167 243 184	9254	CACNA2D2
rect	197 167 243 184	93589	CACNA2D4
rect	114 323 160 340	5154	PDGFA
rect	114 323 160 340	5155	PDGFB
rect	114 302 160 319	2246	FGF1
rect	114 302 160 319	2247	FGF2
rect	114 302 160 319	2248	FGF3
rect	114 302 160 319	2249	FGF4
rect	114 302 160 319	2250	FGF5
rect	114 302 160 319	2251	FGF6
rect	114 302 160 319	2252	FGF7
rect	114 302 160 319	2253	FGF8
rect	114 302 160 319	2254	FGF9
rect	114 302 160 319	2255	FGF10
rect	114 302 160 319	2256	FGF11
rect	114 302 160 319	2257	FGF12
rect	114 302 160 319	2258	FGF13
rect	114 302 160 319	2259	FGF14
rect	114 302 160 319	26281	FGF20
rect	114 302 160 319	26291	FGF21
rect	114 302 160 319	27006	FGF22
rect	114 302 160 319	8074	FGF23
rect	114 302 160 319	8817	FGF18
rect	114 302 160 319	8822	FGF17
rect	114 302 160 319	8823	FGF16
rect	114 302 160 319	9965	FGF19
rect	114 281 160 298	1950	EGF
rect	114 254 160 271	4908	NTF3
rect	114 254 160 271	4909	NTF4
rect	114 233 160 250	627	BDNF
rect	114 212 160 229	4803	NGF
rect	891 906 937 923	3164	NR4A1
rect	740 906 786 923	5598	MAPK7
rect	653 906 699 923	5607	MAP2K5
rect	763 843 809 860	51701	NLK
rect	828 813 874 830	994	CDC25B
rect	828 791 874 808	8986	RPS6KA4
rect	828 791 874 808	9252	RPS6KA5
rect	828 770 874 787	7867	MAPKAPK3
rect	828 770 874 787	9261	MAPKAPK2
rect	891 792 937 809	468	ATF4
rect	891 727 937 744	4208	MEF2C
rect	891 705 937 722	4149	MAX
rect	891 683 937 700	1649	DDIT3
rect	891 661 937 678	2005	ELK4
rect	891 605 937 622	7157	TP53
rect	891 584 937 601	2002	ELK1
rect	891 562 937 579	1386	ATF2
rect	740 694 786 711	1432	MAPK14
rect	740 694 786 711	5600	MAPK11
rect	740 694 786 711	5603	MAPK13
rect	740 694 786 711	6300	MAPK12
rect	634 747 680 764	100506012	PPP5D1
rect	634 747 680 764	5536	PPP5C
rect	653 710 699 727	5608	MAP2K6
rect	653 679 699 696	5606	MAP2K3
rect	764 583 810 600	11221	DUSP10
rect	764 583 810 600	1843	DUSP1
rect	764 583 810 600	1844	DUSP2
rect	764 583 810 600	1846	DUSP4
rect	764 583 810 600	1847	DUSP5
rect	764 583 810 600	1848	DUSP6
rect	764 583 810 600	1849	DUSP7
rect	764 583 810 600	1850	DUSP8
rect	764 583 810 600	1852	DUSP9
rect	764 583 810 600	80824	DUSP16
rect	720 605 766 622	1845	DUSP3
rect	720 605 766 622	5778	PTPN7
rect	720 605 766 622	5801	PTPRR
rect	720 605 766 622	84867	PTPN5
rect	663 583 709 600	5494	PPM1A
rect	620 605 666 622	10000	AKT3
rect	620 605 666 622	207	AKT1
rect	620 605 666 622	208	AKT2
rect	557 818 603 835	51347	TAOK3
rect	557 818 603 835	57551	TAOK1
rect	557 818 603 835	9344	TAOK2
rect	557 791 603 808	4216	MAP3K4
rect	891 760 937 777	3315	HSPB1
rect	557 724 603 741	6885	MAP3K7
rect	557 694 603 711	4217	MAP3K5
rect	557 664 603 681	9064	MAP3K6
rect	557 620 603 637	51776	ZAK
rect	557 600 603 617	7786	MAP3K12
rect	557 580 603 597	9175	MAP3K13
rect	471 644 517 661	5871	MAP4K2
rect	471 604 517 621	6788	STK3
rect	471 604 517 621	6789	STK4
rect	404 770 450 787	51295	ECSIT
rect	404 746 450 763	23118	TAB2
rect	404 724 450 741	10454	TAB1
rect	338 791 384 808	10912	GADD45G
rect	338 791 384 808	1647	GADD45A
rect	338 791 384 808	4616	GADD45B
rect	338 759 384 776	7189	TRAF6
rect	385 693 431 710	1616	DAXX
rect	369 644 415 661	7186	TRAF2
rect	369 604 415 621	836	CASP3
rect	197 734 243 751	929	CD14
rect	197 705 243 722	7046	TGFBR1
rect	197 705 243 722	7048	TGFBR2
rect	197 683 243 700	355	FAS
rect	197 654 243 671	3554	IL1R1
rect	197 654 243 671	7850	IL1R2
rect	197 632 243 649	7132	TNFRSF1A
rect	114 705 160 722	7040	TGFB1
rect	114 705 160 722	7042	TGFB2
rect	114 705 160 722	7043	TGFB3
rect	114 654 160 671	3552	IL1A
rect	114 654 160 671	3553	IL1B
rect	114 632 160 649	7124	TNF
rect	828 748 874 765	8550	MAPKAPK5
rect	385 543 431 560	5879	RAC1
rect	385 543 431 560	5880	RAC2
rect	385 543 431 560	5881	RAC3
rect	385 543 431 560	998	CDC42
rect	471 543 517 560	5058	PAK1
rect	471 543 517 560	5062	PAK2
rect	557 543 603 560	10746	MAP3K2
rect	557 543 603 560	4215	MAP3K3
rect	701 522 747 539	23542	MAPK8IP2
rect	701 522 747 539	9479	MAPK8IP1
rect	557 511 603 528	4296	MAP3K11
rect	653 511 699 528	5609	MAP2K7
rect	740 494 786 511	5599	MAPK8
rect	740 494 786 511	5601	MAPK9
rect	740 494 786 511	5602	MAPK10
rect	653 478 699 495	6416	MAP2K4
rect	695 442 741 459	1398	CRK
rect	695 442 741 459	1399	CRKL
rect	642 442 688 459	408	ARRB1
rect	642 442 688 459	409	ARRB2
