shape	coords	gid	sym.path.compounds.map
circle	639 212 4	NA	C00195
circle	308 688 4	NA	C00638
circle	224 758 4	NA	C15493
circle	639 159 4	NA	C00165
circle	474 810 4	NA	C00083
circle	711 212 4	NA	C00040
circle	796 113 4	NA	C00162
rect	368 238 414 255	4790	NFKB1
rect	368 238 414 255	5970	RELA
rect	451 238 497 255	4792	NFKBIA
rect	451 238 497 255	4793	NFKBIB
rect	451 238 497 255	4794	NFKBIE
rect	202 525 248 542	5781	PTPN11
rect	368 342 414 359	9021	SOCS3
rect	688 802 734 819	126129	CPT1C
rect	688 802 734 819	1374	CPT1A
rect	688 802 734 819	1375	CPT1B
rect	393 681 439 698	2538	G6PC
rect	393 681 439 698	57818	G6PC2
rect	393 681 439 698	92579	G6PC3
rect	344 681 390 698	5105	PCK1
rect	344 681 390 698	5106	PCK2
rect	773 204 819 221	2180	ACSL1
rect	773 204 819 221	2181	ACSL3
rect	773 204 819 221	2182	ACSL4
rect	773 204 819 221	23205	ACSBG1
rect	773 204 819 221	23305	ACSL6
rect	773 204 819 221	51703	ACSL5
rect	773 204 819 221	81616	ACSBG2
rect	36 473 82 490	3952	LEP
rect	534 473 580 490	5443	POMC
rect	451 507 497 524	51422	PRKAG2
rect	451 507 497 524	53632	PRKAG3
rect	451 507 497 524	5562	PRKAA1
rect	451 507 497 524	5563	PRKAA2
rect	451 507 497 524	5564	PRKAB1
rect	451 507 497 524	5565	PRKAB2
rect	451 507 497 524	5571	PRKAG1
rect	285 802 331 819	51422	PRKAG2
rect	285 802 331 819	53632	PRKAG3
rect	285 802 331 819	5562	PRKAA1
rect	285 802 331 819	5563	PRKAA2
rect	285 802 331 819	5564	PRKAB1
rect	285 802 331 819	5565	PRKAB2
rect	285 802 331 819	5571	PRKAG1
rect	36 802 82 819	9370	ADIPOQ
rect	368 802 414 819	32	ACACB
rect	285 733 331 750	5465	PPARA
rect	119 802 165 819	51094	ADIPOR1
rect	119 802 165 819	79602	ADIPOR2
rect	534 152 580 169	5588	PRKCQ
rect	119 473 165 490	3953	LEPR
rect	202 802 248 819	10645	CAMKK2
rect	202 802 248 819	6794	STK11
rect	202 802 248 819	84254	CAMKK1
rect	534 541 580 558	4852	NPY
rect	285 750 331 767	6256	RXRA
rect	285 750 331 767	6257	RXRB
rect	285 750 331 767	6258	RXRG
rect	368 836 414 853	6513	SLC2A1
rect	368 836 414 853	6517	SLC2A4
rect	451 186 497 203	1147	CHUK
rect	451 186 497 203	3551	IKBKB
rect	451 186 497 203	8517	IKBKG
rect	119 169 165 186	7133	TNFRSF1B
rect	534 507 580 524	181	AGRP
rect	285 473 331 490	6774	STAT3
rect	451 152 497 169	5599	MAPK8
rect	451 152 497 169	5601	MAPK9
rect	451 152 497 169	5602	MAPK10
rect	534 238 580 255	10000	AKT3
rect	534 238 580 255	207	AKT1
rect	534 238 580 255	208	AKT2
rect	451 118 497 135	2475	MTOR
rect	285 152 331 169	7186	TRAF2
rect	532 213 578 229	3667	IRS1
rect	532 213 578 229	8471	IRS4
rect	532 213 578 229	8660	IRS2
rect	119 135 165 152	7132	TNFRSF1A
rect	773 152 819 169	948	CD36
rect	368 525 414 542	10891	PPARGC1A
rect	202 135 248 152	8717	TRADD
rect	202 473 248 490	3717	JAK2
rect	36 152 82 169	7124	TNF
rect	40 45 330 70	NA	hsa04920
rect	553 309 694 334	NA	hsa04910
rect	176 616 281 650	NA	hsa04010
