shape	coords	gid	sym.path.compounds.map
circle	90 269 4	NA	C00031
circle	395 391 4	NA	C05981
circle	406 144 4	NA	C00008
circle	433 144 4	NA	C00020
circle	90 488 4	NA	C00025
rect	514 338 560 355	1147	CHUK
rect	514 338 560 355	3551	IKBKB
rect	463 249 509 266	5599	MAPK8
rect	463 249 509 266	5601	MAPK9
rect	463 249 509 266	5602	MAPK10
rect	582 622 628 639	5594	MAPK1
rect	582 622 628 639	5595	MAPK3
rect	463 216 509 233	51422	PRKAG2
rect	463 216 509 233	53632	PRKAG3
rect	463 216 509 233	5562	PRKAA1
rect	463 216 509 233	5563	PRKAA2
rect	463 216 509 233	5564	PRKAB1
rect	463 216 509 233	5565	PRKAB2
rect	463 216 509 233	5571	PRKAG1
rect	70 383 116 400	3630	INS
rect	670 371 716 388	100132074	FOXO6
rect	670 371 716 388	2308	FOXO1
rect	670 371 716 388	2309	FOXO3
rect	670 371 716 388	4303	FOXO4
rect	294 622 340 639	6654	SOS1
rect	294 622 340 639	6655	SOS2
rect	366 622 412 639	3265	HRAS
rect	366 622 412 639	3845	KRAS
rect	366 622 412 639	4893	NRAS
rect	510 622 556 639	5604	MAP2K1
rect	510 622 556 639	5605	MAP2K2
rect	141 383 187 400	3643	INSR
rect	438 622 484 639	369	ARAF
rect	438 622 484 639	5894	RAF1
rect	438 622 484 639	673	BRAF
rect	1047 508 1093 525	5105	PCK1
rect	1047 508 1093 525	5106	PCK2
rect	1119 508 1165 525	2538	G6PC
rect	1119 508 1165 525	57818	G6PC2
rect	1119 508 1165 525	92579	G6PC3
rect	514 383 560 400	10000	AKT3
rect	514 383 560 400	207	AKT1
rect	514 383 560 400	208	AKT2
rect	307 383 353 400	23533	PIK3R5
rect	307 383 353 400	5290	PIK3CA
rect	307 383 353 400	5291	PIK3CB
rect	307 383 353 400	5293	PIK3CD
rect	307 383 353 400	5294	PIK3CG
rect	307 383 353 400	5295	PIK3R1
rect	307 383 353 400	5296	PIK3R2
rect	307 383 353 400	8503	PIK3R3
rect	433 383 479 400	5170	PDPK1
rect	227 383 273 400	3667	IRS1
rect	227 383 273 400	8471	IRS4
rect	227 383 273 400	8660	IRS2
rect	141 622 187 639	1956	EGFR
rect	221 622 267 639	2885	GRB2
rect	463 273 509 290	6789	STK4
rect	70 622 116 639	1950	EGF
rect	433 338 479 355	5728	PTEN
rect	638 259 684 276	6502	SKP2
rect	638 282 684 299	4193	MDM2
rect	779 348 825 365	1387	CREBBP
rect	779 348 825 365	2033	EP300
rect	845 348 891 365	23411	SIRT1
rect	70 345 116 362	3479	IGF1
rect	141 345 187 362	3480	IGF1R
rect	814 399 860 416	100132074	FOXO6
rect	814 399 860 416	2308	FOXO1
rect	814 399 860 416	2309	FOXO3
rect	814 399 860 416	4303	FOXO4
rect	670 536 716 553	1017	CDK2
rect	1047 69 1093 86	85417	CCNB3
rect	1047 69 1093 86	891	CCNB1
rect	1047 69 1093 86	9133	CCNB2
rect	1118 69 1164 86	595	CCND1
rect	1118 69 1164 86	894	CCND2
rect	1047 121 1093 138	1030	CDKN2B
rect	1118 121 1164 138	1032	CDKN2D
rect	1047 146 1093 163	1026	CDKN1A
rect	1118 146 1164 163	1027	CDKN1B
rect	1047 182 1093 199	5934	RBL2
rect	1047 208 1093 225	10733	PLK4
rect	1047 208 1093 225	10769	PLK2
rect	1047 208 1093 225	1263	PLK3
rect	1047 208 1093 225	5347	PLK1
rect	1118 208 1164 225	10912	GADD45G
rect	1118 208 1164 225	1647	GADD45A
rect	1118 208 1164 225	4616	GADD45B
rect	1047 261 1093 278	356	FASLG
rect	1118 261 1164 278	10018	BCL2L11
rect	1047 285 1093 302	8743	TNFSF10
rect	1118 285 1164 302	604	BCL6
rect	1047 412 1093 429	847	CAT
rect	1118 412 1164 429	6648	SOD2
rect	1047 439 1093 456	10912	GADD45G
rect	1047 439 1093 456	1647	GADD45A
rect	1047 439 1093 456	4616	GADD45B
rect	1118 439 1164 456	472	ATM
rect	1047 568 1093 585	604	BCL6
rect	1119 568 1165 585	3575	IL7R
rect	1047 594 1093 611	10365	KLF2
rect	1119 594 1165 611	1901	S1PR1
rect	1119 594 1165 611	8698	S1PR4
rect	1047 621 1093 638	5896	RAG1
rect	1047 621 1093 638	5897	RAG2
rect	141 481 187 498	2911	GRM1
rect	202 435 248 452	9454	HOMER3
rect	202 435 248 452	9455	HOMER2
rect	202 435 248 452	9456	HOMER1
rect	202 456 248 473	116986	AGAP2
rect	514 481 560 498	102800317	LOC400927-CSNK1E
rect	514 481 560 498	1454	CSNK1E
rect	1047 318 1093 335	664	BNIP3
rect	1047 342 1093 359	11337	GABARAP
rect	1047 342 1093 359	11345	GABARAPL2
rect	1047 342 1093 359	23710	GABARAPL1
rect	1118 318 1164 335	9140	ATG12
rect	514 418 560 435	100533105	C8orf44-SGK3
rect	514 418 560 435	10110	SGK2
rect	514 418 560 435	23678	SGK3
rect	514 418 560 435	6446	SGK1
rect	141 113 187 130	7046	TGFBR1
rect	141 113 187 130	7048	TGFBR2
rect	641 112 687 129	4087	SMAD2
rect	641 112 687 129	4088	SMAD3
rect	556 69 602 86	4089	SMAD4
rect	803 120 849 137	4087	SMAD2
rect	803 120 849 137	4088	SMAD3
rect	803 103 849 120	4089	SMAD4
rect	835 688 881 705	2290	FOXG1
rect	514 544 560 561	6774	STAT3
rect	70 536 116 553	3569	IL6
rect	70 558 116 575	3586	IL10
rect	577 258 623 275	51701	NLK
rect	628 572 674 589	1432	MAPK14
rect	628 572 674 589	5600	MAPK11
rect	628 572 674 589	5603	MAPK13
rect	628 572 674 589	6300	MAPK12
rect	709 306 755 323	80854	SETD7
rect	712 472 758 489	3276	PRMT1
rect	796 467 842 484	7874	USP7
rect	1047 663 1093 680	114907	FBXO32
rect	1047 663 1093 680	26260	FBXO25
rect	141 262 187 279	6517	SLC2A4
rect	434 173 480 190	6794	STK11
rect	1047 95 1093 112	901	CCNG2
rect	814 306 860 323	100132074	FOXO6
rect	814 306 860 323	2308	FOXO1
rect	814 306 860 323	2309	FOXO3
rect	814 306 860 323	4303	FOXO4
rect	70 113 116 130	7040	TGFB1
rect	70 113 116 130	7042	TGFB2
rect	70 113 116 130	7043	TGFB3
rect	1224 528 1319 562	NA	hsa00010
rect	1220 294 1312 319	NA	hsa04210
rect	375 646 487 680	NA	hsa04010
rect	376 422 488 456	NA	hsa04151
rect	613 180 725 214	NA	hsa04120
rect	1218 171 1310 196	NA	hsa04110
rect	1222 354 1317 388	NA	hsa04140
rect	372 78 484 112	NA	hsa04350
rect	234 338 346 372	NA	hsa04910
rect	376 557 488 591	NA	hsa04630
rect	234 197 346 231	NA	hsa00010
rect	234 235 346 269	NA	hsa00020
rect	234 273 346 307	NA	hsa00190
