shape	coords	gid	sym.path.compounds.map
rect	125 423 171 440	51384	WNT16
rect	125 423 171 440	54361	WNT4
rect	125 423 171 440	7471	WNT1
rect	125 423 171 440	7472	WNT2
rect	125 423 171 440	7473	WNT3
rect	125 423 171 440	7474	WNT5A
rect	125 423 171 440	7475	WNT6
rect	125 423 171 440	7476	WNT7A
rect	125 423 171 440	7477	WNT7B
rect	125 423 171 440	7478	WNT8A
rect	125 423 171 440	7479	WNT8B
rect	125 423 171 440	7480	WNT10B
rect	125 423 171 440	7481	WNT11
rect	125 423 171 440	7482	WNT2B
rect	125 423 171 440	7483	WNT9A
rect	125 423 171 440	7484	WNT9B
rect	125 423 171 440	80326	WNT10A
rect	125 423 171 440	81029	WNT5B
rect	125 423 171 440	89780	WNT3A
rect	495 407 541 424	10297	APC2
rect	495 407 541 424	324	APC
rect	449 407 495 424	8312	AXIN1
rect	449 407 495 424	8313	AXIN2
rect	316 424 362 441	1855	DVL1
rect	316 424 362 441	1856	DVL2
rect	316 424 362 441	1857	DVL3
rect	223 423 269 440	11211	FZD10
rect	223 423 269 440	2535	FZD2
rect	223 423 269 440	7855	FZD5
rect	223 423 269 440	7976	FZD3
rect	223 423 269 440	8321	FZD1
rect	223 423 269 440	8322	FZD4
rect	223 423 269 440	8323	FZD6
rect	223 423 269 440	8324	FZD7
rect	223 423 269 440	8325	FZD8
rect	223 423 269 440	8326	FZD9
rect	489 424 535 441	1499	CTNNB1
rect	406 424 452 441	2932	GSK3B
rect	588 424 634 441	6927	HNF1A
rect	125 172 171 189	3976	LIF
rect	221 172 267 189	3572	IL6ST
rect	221 172 267 189	3977	LIFR
rect	314 142 360 159	3716	JAK1
rect	314 142 360 159	3717	JAK2
rect	314 142 360 159	3718	JAK3
rect	410 142 456 159	6774	STAT3
rect	771 142 817 159	9314	KLF4
rect	314 234 360 251	23533	PIK3R5
rect	314 234 360 251	5290	PIK3CA
rect	314 234 360 251	5291	PIK3CB
rect	314 234 360 251	5293	PIK3CD
rect	314 234 360 251	5294	PIK3CG
rect	314 234 360 251	5295	PIK3R1
rect	314 234 360 251	5296	PIK3R2
rect	314 234 360 251	8503	PIK3R3
rect	410 234 456 251	10000	AKT3
rect	410 234 456 251	207	AKT1
rect	410 234 456 251	208	AKT2
rect	771 233 817 250	6926	TBX3
rect	314 197 360 214	2885	GRB2
rect	125 248 171 265	3624	INHBA
rect	125 248 171 265	3625	INHBB
rect	125 248 171 265	3626	INHBC
rect	125 248 171 265	83729	INHBE
rect	221 261 267 278	130399	ACVR1C
rect	221 261 267 278	91	ACVR1B
rect	221 261 267 278	92	ACVR2A
rect	221 261 267 278	93	ACVR2B
rect	316 261 362 278	4087	SMAD2
rect	316 261 362 278	4088	SMAD3
rect	125 349 171 366	650	BMP2
rect	125 349 171 366	652	BMP4
rect	221 349 267 366	657	BMPR1A
rect	221 349 267 366	658	BMPR1B
rect	221 349 267 366	659	BMPR2
rect	221 349 267 366	90	ACVR1
rect	424 339 470 356	5594	MAPK1
rect	424 339 470 356	5595	MAPK3
rect	989 230 1035 247	79923	NANOG
rect	939 319 985 336	5460	POU5F1
rect	939 319 985 336	5462	POU5F1B
rect	899 142 945 159	6657	SOX2
rect	125 745 171 762	650	BMP2
rect	125 745 171 762	652	BMP4
rect	222 745 268 762	657	BMPR1A
rect	222 745 268 762	658	BMPR1B
rect	222 745 268 762	659	BMPR2
rect	222 745 268 762	90	ACVR1
rect	315 875 361 892	3265	HRAS
rect	315 875 361 892	3845	KRAS
rect	315 875 361 892	4893	NRAS
rect	407 875 453 892	5894	RAF1
rect	501 875 547 892	5604	MAP2K1
rect	501 875 547 892	5605	MAP2K2
rect	588 875 634 892	5594	MAPK1
rect	588 875 634 892	5595	MAPK3
rect	315 921 361 938	23533	PIK3R5
rect	315 921 361 938	5290	PIK3CA
rect	315 921 361 938	5291	PIK3CB
rect	315 921 361 938	5293	PIK3CD
rect	315 921 361 938	5294	PIK3CG
rect	315 921 361 938	5295	PIK3R1
rect	315 921 361 938	5296	PIK3R2
rect	315 921 361 938	8503	PIK3R3
rect	407 921 453 938	10000	AKT3
rect	407 921 453 938	207	AKT1
rect	407 921 453 938	208	AKT2
rect	125 875 171 892	2247	FGF2
rect	221 875 267 892	2260	FGFR1
rect	221 875 267 892	2261	FGFR3
rect	221 875 267 892	2263	FGFR2
rect	221 875 267 892	2264	FGFR4
rect	125 808 171 825	3624	INHBA
rect	125 808 171 825	3625	INHBB
rect	125 808 171 825	3626	INHBC
rect	125 808 171 825	83729	INHBE
rect	125 921 171 938	3479	IGF1
rect	222 921 268 938	3480	IGF1R
rect	125 999 171 1016	51384	WNT16
rect	125 999 171 1016	54361	WNT4
rect	125 999 171 1016	7471	WNT1
rect	125 999 171 1016	7472	WNT2
rect	125 999 171 1016	7473	WNT3
rect	125 999 171 1016	7474	WNT5A
rect	125 999 171 1016	7475	WNT6
rect	125 999 171 1016	7476	WNT7A
rect	125 999 171 1016	7477	WNT7B
rect	125 999 171 1016	7478	WNT8A
rect	125 999 171 1016	7479	WNT8B
rect	125 999 171 1016	7480	WNT10B
rect	125 999 171 1016	7481	WNT11
rect	125 999 171 1016	7482	WNT2B
rect	125 999 171 1016	7483	WNT9A
rect	125 999 171 1016	7484	WNT9B
rect	125 999 171 1016	80326	WNT10A
rect	125 999 171 1016	81029	WNT5B
rect	125 999 171 1016	89780	WNT3A
rect	491 983 537 1000	10297	APC2
rect	491 983 537 1000	324	APC
rect	446 983 492 1000	8312	AXIN1
rect	446 983 492 1000	8313	AXIN2
rect	315 1000 361 1017	1855	DVL1
rect	315 1000 361 1017	1856	DVL2
rect	315 1000 361 1017	1857	DVL3
rect	222 1000 268 1017	11211	FZD10
rect	222 1000 268 1017	2535	FZD2
rect	222 1000 268 1017	7855	FZD5
rect	222 1000 268 1017	7976	FZD3
rect	222 1000 268 1017	8321	FZD1
rect	222 1000 268 1017	8322	FZD4
rect	222 1000 268 1017	8323	FZD6
rect	222 1000 268 1017	8324	FZD7
rect	222 1000 268 1017	8325	FZD8
rect	222 1000 268 1017	8326	FZD9
rect	488 1000 534 1017	1499	CTNNB1
