shape	coords	gid	sym.path.compounds.map
circle	264 577 4	NA	C00704
rect	143 277 189 294	3382	ICA1
rect	545 228 591 245	940	CD28
rect	491 269 537 286	3592	IL12A
rect	491 269 537 286	3593	IL12B
rect	143 237 189 254	1363	CPE
rect	437 228 483 245	941	CD80
rect	437 228 483 245	942	CD86
rect	143 217 189 234	5798	PTPRN
rect	143 217 189 234	5799	PTPRN2
rect	143 196 189 213	2571	GAD1
rect	143 196 189 213	2572	GAD2
rect	143 257 189 274	3329	HSPD1
rect	519 348 565 365	3558	IL2
rect	143 176 189 193	3630	INS
rect	294 416 340 433	356	FASLG
rect	240 468 286 485	3002	GZMB
rect	437 205 483 222	3108	HLA-DMA
rect	437 205 483 222	3109	HLA-DMB
rect	437 205 483 222	3111	HLA-DOA
rect	437 205 483 222	3112	HLA-DOB
rect	437 205 483 222	3113	HLA-DPA1
rect	437 205 483 222	3115	HLA-DPB1
rect	437 205 483 222	3117	HLA-DQA1
rect	437 205 483 222	3118	HLA-DQA2
rect	437 205 483 222	3119	HLA-DQB1
rect	437 205 483 222	3122	HLA-DRA
rect	437 205 483 222	3123	HLA-DRB1
rect	437 205 483 222	3125	HLA-DRB3
rect	437 205 483 222	3126	HLA-DRB4
rect	437 205 483 222	3127	HLA-DRB5
rect	186 393 232 410	3105	HLA-A
rect	186 393 232 410	3106	HLA-B
rect	186 393 232 410	3107	HLA-C
rect	186 393 232 410	3133	HLA-E
rect	186 393 232 410	3134	HLA-F
rect	186 393 232 410	3135	HLA-G
rect	186 416 232 433	355	FAS
rect	240 490 286 507	3458	IFNG
rect	576 348 622 365	3458	IFNG
rect	240 449 286 466	5551	PRF1
rect	240 550 286 567	3552	IL1A
rect	240 550 286 567	3553	IL1B
rect	240 531 286 548	7124	TNF
rect	240 509 286 526	4049	LTA
rect	103 493 174 518	NA	hsa04210
rect	595 208 694 242	NA	hsa04660
rect	40 45 258 70	NA	hsa04940
