shape	coords	gid	sym.path.compounds.map
circle	465 819 4	NA	C00165
circle	442 751 4	NA	C01245
circle	496 751 4	NA	C00076
circle	306 205 4	NA	C00575
circle	552 300 4	NA	C05981
rect	137 325 183 342	10663	CXCR6
rect	137 325 183 342	10803	CCR9
rect	137 325 183 342	1230	CCR1
rect	137 325 183 342	1232	CCR3
rect	137 325 183 342	1233	CCR4
rect	137 325 183 342	1234	CCR5
rect	137 325 183 342	1235	CCR6
rect	137 325 183 342	1236	CCR7
rect	137 325 183 342	1237	CCR8
rect	137 325 183 342	1524	CX3CR1
rect	137 325 183 342	2826	CCR10
rect	137 325 183 342	2829	XCR1
rect	137 325 183 342	2833	CXCR3
rect	137 325 183 342	3577	CXCR1
rect	137 325 183 342	3579	CXCR2
rect	137 325 183 342	643	CXCR5
rect	137 325 183 342	729230	CCR2
rect	137 325 183 342	7852	CXCR4
rect	70 325 116 342	10344	CCL26
rect	70 325 116 342	10563	CXCL13
rect	70 325 116 342	10850	CCL27
rect	70 325 116 342	2919	CXCL1
rect	70 325 116 342	2920	CXCL2
rect	70 325 116 342	2921	CXCL3
rect	70 325 116 342	3576	CXCL8
rect	70 325 116 342	3627	CXCL10
rect	70 325 116 342	388372	CCL4L1
rect	70 325 116 342	414062	CCL3L3
rect	70 325 116 342	4283	CXCL9
rect	70 325 116 342	5196	PF4
rect	70 325 116 342	5197	PF4V1
rect	70 325 116 342	5473	PPBP
rect	70 325 116 342	56477	CCL28
rect	70 325 116 342	58191	CXCL16
rect	70 325 116 342	6346	CCL1
rect	70 325 116 342	6347	CCL2
rect	70 325 116 342	6348	CCL3
rect	70 325 116 342	6349	CCL3L1
rect	70 325 116 342	6351	CCL4
rect	70 325 116 342	6352	CCL5
rect	70 325 116 342	6354	CCL7
rect	70 325 116 342	6355	CCL8
rect	70 325 116 342	6356	CCL11
rect	70 325 116 342	6357	CCL13
rect	70 325 116 342	6358	CCL14
rect	70 325 116 342	6359	CCL15
rect	70 325 116 342	6360	CCL16
rect	70 325 116 342	6361	CCL17
rect	70 325 116 342	6362	CCL18
rect	70 325 116 342	6363	CCL19
rect	70 325 116 342	6364	CCL20
rect	70 325 116 342	6366	CCL21
rect	70 325 116 342	6367	CCL22
rect	70 325 116 342	6368	CCL23
rect	70 325 116 342	6369	CCL24
rect	70 325 116 342	6370	CCL25
rect	70 325 116 342	6372	CXCL6
rect	70 325 116 342	6373	CXCL11
rect	70 325 116 342	6374	CXCL5
rect	70 325 116 342	6375	XCL1
rect	70 325 116 342	6376	CX3CL1
rect	70 325 116 342	6387	CXCL12
rect	70 325 116 342	6846	XCL2
rect	70 325 116 342	9547	CXCL14
rect	70 325 116 342	9560	CCL4L2
rect	282 120 328 137	3717	JAK2
rect	282 120 328 137	3718	JAK3
rect	451 665 497 682	5747	PTK2
rect	332 291 378 308	2268	FGR
rect	332 291 378 308	3055	HCK
rect	332 291 378 308	4067	LYN
rect	332 291 378 308	6714	SRC
rect	623 652 669 669	5829	PXN
rect	734 617 780 634	387	RHOA
rect	421 291 467 308	23533	PIK3R5
rect	421 291 467 308	5290	PIK3CA
rect	421 291 467 308	5291	PIK3CB
rect	421 291 467 308	5293	PIK3CD
rect	421 291 467 308	5294	PIK3CG
rect	421 291 467 308	5295	PIK3R1
rect	421 291 467 308	5296	PIK3R2
rect	421 291 467 308	8503	PIK3R3
rect	340 743 386 760	23236	PLCB1
rect	340 743 386 760	5330	PLCB2
