shape	coords	gid	sym.path.compounds.map
circle	311 265 4	NA	C05981
circle	101 636 4	NA	C00114
circle	256 637 4	NA	C00114
circle	463 638 4	NA	C00588
circle	604 638 4	NA	C00307
circle	778 638 4	NA	C00157
circle	622 731 4	NA	C04230
circle	466 731 4	NA	C00670
circle	299 474 4	NA	C00416
circle	593 549 4	NA	C00165
circle	482 756 4	NA	C00162
circle	278 756 4	NA	C00093
circle	657 757 4	NA	C00162
circle	177 802 4	NA	C00307
rect	757 187 803 204	5599	MAPK8
rect	757 187 803 204	5601	MAPK9
rect	757 187 803 204	5602	MAPK10
rect	758 136 804 153	5594	MAPK1
rect	758 136 804 153	5595	MAPK3
rect	321 136 367 153	6654	SOS1
rect	321 136 367 153	6655	SOS2
rect	414 136 460 153	3265	HRAS
rect	414 136 460 153	3845	KRAS
rect	414 136 460 153	4893	NRAS
rect	662 136 708 153	5604	MAP2K1
rect	662 136 708 153	5605	MAP2K2
rect	559 136 605 153	5894	RAF1
rect	420 255 466 272	10000	AKT3
rect	420 255 466 272	207	AKT1
rect	420 255 466 272	208	AKT2
rect	205 255 251 272	23533	PIK3R5
rect	205 255 251 272	5290	PIK3CA
rect	205 255 251 272	5291	PIK3CB
rect	205 255 251 272	5293	PIK3CD
rect	205 255 251 272	5294	PIK3CG
rect	205 255 251 272	5295	PIK3R1
rect	205 255 251 272	5296	PIK3R2
rect	205 255 251 272	8503	PIK3R3
rect	344 255 390 272	5170	PDPK1
rect	139 136 185 153	1956	EGFR
rect	139 136 185 153	5156	PDGFRA
rect	139 136 185 153	5159	PDGFRB
rect	228 136 274 153	2885	GRB2
rect	63 136 109 153	1950	EGF
rect	63 136 109 153	5154	PDGFA
rect	63 136 109 153	5155	PDGFB
rect	63 136 109 153	56034	PDGFC
rect	63 136 109 153	80310	PDGFD
rect	137 628 183 645	126969	SLC44A3
rect	137 628 183 645	204962	SLC44A5
rect	137 628 183 645	23446	SLC44A1
rect	137 628 183 645	57153	SLC44A2
rect	137 628 183 645	60482	SLC5A7
rect	137 628 183 645	6580	SLC22A1
rect	137 628 183 645	6581	SLC22A3
rect	137 628 183 645	6582	SLC22A2
rect	137 628 183 645	6583	SLC22A4
rect	137 628 183 645	6584	SLC22A5
rect	137 628 183 645	80736	SLC44A4
rect	311 612 357 629	1119	CHKA
rect	311 612 357 629	1120	CHKB
rect	635 556 681 573	5335	PLCG1
rect	668 616 714 633	56994	CHPT1
rect	501 614 547 631	5130	PCYT1A
rect	501 614 547 631	9468	PCYT1B
rect	525 708 571 725	10434	LYPLA1
rect	703 708 749 725	100137049	PLA2G4B
rect	703 708 749 725	123745	PLA2G4E
rect	703 708 749 725	255189	PLA2G4F
rect	703 708 749 725	283748	PLA2G4D
rect	703 708 749 725	5321	PLA2G4A
rect	703 708 749 725	8605	PLA2G4C
rect	703 708 749 725	8681	JMJD7-PLA2G4B
rect	327 735 373 752	56261	GPCPD1
rect	623 188 669 205	5900	RALGDS
rect	343 483 389 500	5337	PLD1
rect	343 483 389 500	5338	PLD2
rect	537 255 583 272	7248	TSC1
rect	537 255 583 272	7249	TSC2
rect	632 255 678 272	6009	RHEB
rect	746 259 792 276	2475	MTOR
rect	851 237 897 254	6198	RPS6KB1
rect	851 237 897 254	6199	RPS6KB2
rect	851 280 897 297	1978	EIF4EBP1
rect	420 557 466 574	139189	DGKK
rect	420 557 466 574	1606	DGKA
rect	420 557 466 574	1607	DGKB
rect	420 557 466 574	1608	DGKG
rect	420 557 466 574	160851	DGKH
rect	420 557 466 574	1609	DGKQ
rect	420 557 466 574	8525	DGKZ
rect	420 557 466 574	8526	DGKE
rect	420 557 466 574	8527	DGKD
rect	420 557 466 574	9162	DGKI
rect	696 348 742 365	23396	PIP5K1C
rect	696 348 742 365	8394	PIP5K1A
rect	696 348 742 365	8395	PIP5K1B
rect	851 348 897 365	7454	WAS
rect	851 348 897 365	8976	WASL
rect	696 387 742 404	5879	RAC1
rect	696 387 742 404	5880	RAC2
rect	696 387 742 404	5881	RAC3
rect	851 389 897 406	10163	WASF2
rect	851 389 897 406	10810	WASF3
rect	851 389 897 406	8936	WASF1
rect	443 520 489 537	8611	PLPP1
rect	443 520 489 537	8612	PLPP2
rect	443 520 489 537	8613	PLPP3
rect	484 461 530 478	6667	SP1
rect	194 578 240 595	6667	SP1
rect	384 588 430 605	2353	FOS
rect	384 588 430 605	3725	JUN
rect	260 572 306 589	3091	HIF1A
rect	570 588 616 605	6667	SP1
rect	1006 210 1052 227	100137049	PLA2G4B
rect	1006 210 1052 227	123745	PLA2G4E
rect	1006 210 1052 227	255189	PLA2G4F
rect	1006 210 1052 227	283748	PLA2G4D
rect	1006 210 1052 227	5321	PLA2G4A
rect	1006 210 1052 227	8605	PLA2G4C
rect	1006 210 1052 227	8681	JMJD7-PLA2G4B
rect	696 458 742 475	5578	PRKCA
rect	696 458 742 475	5579	PRKCB
rect	696 458 742 475	5582	PRKCG
rect	40 45 329 70	NA	hsa05231
rect	646 87 758 121	NA	hsa04010
rect	287 216 399 250	NA	hsa04151
rect	304 649 430 683	NA	hsa00564
rect	713 289 825 323	NA	hsa04150
rect	941 389 1053 423	NA	hsa04810
