shape	coords	gid	sym.path.compounds.map
circle	126 156 4	NA	C00024
circle	72 186 4	NA	C00136
circle	126 495 4	NA	C05270
circle	126 411 4	NA	C05271
circle	126 326 4	NA	C05268
circle	126 241 4	NA	C05269
circle	268 495 4	NA	C01944
circle	268 411 4	NA	C05276
circle	268 326 4	NA	C05266
circle	268 241 4	NA	C05267
circle	410 241 4	NA	C05265
circle	410 326 4	NA	C05264
circle	410 411 4	NA	C05275
circle	410 495 4	NA	C05274
circle	552 495 4	NA	C01832
circle	552 411 4	NA	C03221
circle	552 326 4	NA	C05262
circle	552 241 4	NA	C05263
circle	693 495 4	NA	C02593
circle	693 411 4	NA	C05273
circle	693 326 4	NA	C05260
circle	693 241 4	NA	C05261
circle	835 241 4	NA	C05259
circle	835 326 4	NA	C05258
circle	835 411 4	NA	C05272
circle	835 495 4	NA	C00154
circle	835 582 4	NA	C00249
circle	463 747 4	NA	C20876
circle	551 720 4	NA	C00083
circle	551 1044 4	NA	C02843
circle	551 963 4	NA	C20879
circle	551 883 4	NA	C20878
circle	551 803 4	NA	C20877
circle	214 720 4	NA	C00024
circle	126 749 4	NA	C00040
circle	214 1044 4	NA	C00040
circle	214 963 4	NA	C00658
circle	214 883 4	NA	C00640
circle	214 803 4	NA	C00264
circle	214 1124 4	NA	C00249
circle	551 1125 4	NA	C00638
rect	813 530 859 547	5538	PPT1
rect	813 530 859 547	9374	PPT2
rect	787 442 833 459	51102	MECR
rect	787 361 833 378	1892	ECHS1
rect	787 361 833 378	3030	HADHA
rect	812 276 858 293	3030	HADHA
rect	812 195 858 212	10449	ACAA2
rect	812 195 858 212	3032	HADHB
rect	645 442 691 459	51102	MECR
rect	645 361 691 378	1892	ECHS1
rect	645 361 691 378	3030	HADHA
rect	671 276 717 293	3030	HADHA
rect	671 195 717 212	10449	ACAA2
rect	671 195 717 212	3032	HADHB
rect	504 442 550 459	51102	MECR
rect	504 361 550 378	1892	ECHS1
rect	504 361 550 378	3030	HADHA
rect	529 276 575 293	3030	HADHA
rect	530 195 576 212	10449	ACAA2
rect	530 195 576 212	3032	HADHB
rect	362 442 408 459	51102	MECR
rect	362 361 408 378	1892	ECHS1
rect	362 361 408 378	3030	HADHA
rect	412 276 458 293	3030	HADHA
rect	362 276 408 293	3033	HADH
rect	387 195 433 212	10449	ACAA2
rect	387 195 433 212	3032	HADHB
rect	220 442 266 459	51102	MECR
rect	220 361 266 378	1892	ECHS1
rect	220 361 266 378	3030	HADHA
rect	270 276 316 293	3030	HADHA
rect	220 276 266 293	3033	HADH
rect	245 195 291 212	10449	ACAA2
rect	245 195 291 212	3032	HADHB
rect	78 442 124 459	51102	MECR
rect	78 361 124 378	1892	ECHS1
rect	78 361 124 378	3030	HADHA
rect	128 276 174 293	3030	HADHA
rect	78 276 124 293	3033	HADH
rect	103 195 149 212	10449	ACAA2
rect	103 195 149 212	3032	HADHB
rect	528 834 574 851	51144	HSD17B12
rect	528 992 574 1009	9524	TECR
rect	528 914 574 931	201562	HACD2
rect	528 914 574 931	401494	HACD4
rect	528 914 574 931	51495	HACD3
rect	528 914 574 931	9200	HACD1
rect	166 914 212 931	1892	ECHS1
rect	166 914 212 931	3030	HADHA
rect	166 834 212 851	3033	HADH
rect	191 759 237 776	10449	ACAA2
rect	191 759 237 776	3032	HADHB
rect	166 992 212 1009	51102	MECR
rect	216 834 262 851	3030	HADHA
rect	192 1072 238 1089	5538	PPT1
rect	192 1072 238 1089	9374	PPT2
rect	528 1073 573 1089	10965	ACOT2
rect	528 1073 573 1089	11332	ACOT7
rect	528 1073 573 1089	122970	ACOT4
rect	528 1073 573 1089	641371	ACOT1
rect	529 759 575 776	54898	ELOVL2
rect	529 759 575 776	60481	ELOVL5
rect	529 759 575 776	64834	ELOVL1
rect	529 759 575 776	6785	ELOVL4
rect	529 759 575 776	79071	ELOVL6
rect	529 759 575 776	79993	ELOVL7
rect	529 759 575 776	83401	ELOVL3
rect	626 570 753 595	NA	hsa00071
rect	40 45 249 70	NA	hsa00062
rect	97 1108 174 1142	NA	hsa00071
rect	404 1108 508 1142	NA	map00073
