shape	coords	gid	sym.path.compounds.map
circle	647 61 4	NA	C03046
circle	764 61 4	NA	C01769
circle	764 141 4	NA	C00810
circle	647 141 4	NA	C03044
circle	881 141 4	NA	C06010
circle	994 188 4	NA	C00022
circle	298 224 4	NA	C00042
circle	473 224 4	NA	C00122
circle	648 224 4	NA	C01384
circle	823 224 4	NA	C00497
circle	776 263 4	NA	C02527
circle	665 263 4	NA	C00246
circle	665 328 4	NA	C00136
circle	554 328 4	NA	C01412
circle	665 403 4	NA	C00877
circle	757 403 4	NA	C02411
circle	858 403 4	NA	C03058
circle	858 465 4	NA	C02630
circle	858 521 4	NA	C00026
circle	998 588 4	NA	C00024
circle	830 654 4	NA	C00356
circle	665 585 4	NA	C00332
circle	351 653 4	NA	C00164
circle	351 542 4	NA	C01089
circle	351 479 4	NA	C04546
circle	559 479 4	NA	C03561
circle	665 479 4	NA	C01144
circle	542 380 4	NA	C02331
circle	453 479 4	NA	C06143
circle	390 400 4	NA	C00989
circle	298 400 4	NA	C00232
circle	200 400 4	NA	C00334
circle	103 400 4	NA	C00025
circle	431 328 4	NA	C06142
circle	260 653 4	NA	C06144
circle	188 653 4	NA	C06145
circle	103 653 4	NA	C06146
circle	881 61 4	NA	C00741
circle	482 400 4	NA	C11062
circle	200 348 4	NA	C00091
circle	647 116 4	NA	C20657
rect	327 564 373 581	56898	BDH2
rect	327 564 373 581	622	BDH1
rect	481 650 527 667	5019	OXCT1
rect	481 650 527 667	64064	OXCT2
rect	486 580 532 597	65985	AACS
rect	807 666 853 683	3155	HMGCL
rect	807 666 853 683	54511	HMGCLL1
rect	807 618 853 635	3157	HMGCS1
rect	807 618 853 635	3158	HMGCS2
rect	807 580 853 597	38	ACAT1
rect	807 580 853 597	39	ACAT2
rect	617 523 663 540	1962	EHHADH
rect	617 523 663 540	3033	HADH
rect	643 433 689 450	1892	ECHS1
rect	643 433 689 450	1962	EHHADH
rect	643 433 689 450	3030	HADHA
rect	226 381 272 398	18	ABAT
rect	125 392 171 409	2571	GAD1
rect	125 392 171 409	2572	GAD2
rect	721 357 767 374	35	ACADS
rect	300 291 346 308	7915	ALDH5A1
rect	666 286 712 303	116285	ACSM1
rect	666 286 712 303	123876	ACSM2A
rect	666 286 712 303	142827	ACSM6
rect	666 286 712 303	341392	ACSM4
rect	666 286 712 303	348158	ACSM2B
rect	666 286 712 303	54988	ACSM5
rect	666 286 712 303	6296	ACSM3
rect	836 488 882 505	79944	L2HGDH
rect	800 311 927 345	NA	map01056
rect	41 294 166 328	NA	hsa00250
rect	79 586 223 620	NA	hsa00072
rect	733 511 806 545	NA	hsa00620
rect	963 83 1033 108	NA	hsa00010
rect	40 45 247 70	NA	hsa00650
rect	614 176 697 201	NA	hsa00020
rect	51 453 191 478	NA	hsa00750
rect	860 547 981 581	NA	hsa00250
rect	51 416 171 450	NA	hsa00330
