shape	coords	gid	sym.path.compounds.map
circle	449 632 4	NA	C00007
circle	334 701 4	NA	C00149
circle	334 656 4	NA	C00122
circle	386 211 4	NA	C00007
rect	510 380 556 397	5781	PTPN11
rect	777 567 823 584	7040	TGFB1
rect	777 567 823 584	7042	TGFB2
rect	777 567 823 584	7043	TGFB3
rect	777 541 823 558	7422	VEGFA
rect	777 514 823 531	6513	SLC2A1
rect	653 579 699 596	405	ARNT
rect	653 579 699 596	9915	ARNT2
rect	676 518 722 535	1387	CREBBP
rect	676 518 722 535	2033	EP300
rect	521 655 567 672	8453	CUL2
rect	521 638 567 655	9978	RBX1
rect	475 672 521 689	6923	TCEB2
rect	475 655 521 672	6921	TCEB1
rect	475 638 521 655	7428	VHL
rect	393 647 439 664	112398	EGLN2
rect	393 647 439 664	112399	EGLN3
rect	393 647 439 664	54583	EGLN1
rect	273 571 319 588	2034	EPAS1
rect	273 571 319 588	3091	HIF1A
rect	457 229 503 246	8453	CUL2
rect	457 212 503 229	9978	RBX1
rect	411 246 457 263	6923	TCEB2
rect	411 229 457 246	6921	TCEB1
rect	777 127 823 144	7040	TGFB1
rect	777 127 823 144	7042	TGFB2
rect	777 127 823 144	7043	TGFB3
rect	777 619 823 636	7039	TGFA
rect	777 593 823 610	5155	PDGFB
rect	303 800 349 817	201163	FLCN
rect	276 668 322 685	2271	FH
rect	777 101 823 118	7422	VEGFA
rect	557 446 603 463	5879	RAC1
rect	512 350 558 367	1398	CRK
rect	512 350 558 367	1399	CRKL
rect	597 349 643 366	2889	RAPGEF1
rect	390 415 436 432	6654	SOS1
rect	390 415 436 432	6655	SOS2
rect	307 415 353 432	2885	GRB2
rect	331 223 377 240	112398	EGLN2
rect	331 223 377 240	112399	EGLN3
rect	331 223 377 240	54583	EGLN1
rect	411 212 457 229	7428	VHL
rect	653 151 699 168	405	ARNT
rect	653 151 699 168	9915	ARNT2
rect	674 89 720 106	1387	CREBBP
rect	674 89 720 106	2033	EP300
rect	261 145 307 162	2034	EPAS1
rect	261 145 307 162	3091	HIF1A
rect	210 368 256 385	4233	MET
rect	307 321 353 338	2549	GAB1
rect	634 457 680 474	10298	PAK4
rect	634 457 680 474	5058	PAK1
rect	634 457 680 474	5062	PAK2
rect	634 457 680 474	5063	PAK3
rect	634 457 680 474	56924	PAK6
rect	634 457 680 474	57144	PAK7
rect	777 153 823 170	5155	PDGFB
rect	777 74 823 91	6513	SLC2A1
rect	684 349 730 366	5906	RAP1A
rect	684 349 730 366	5908	RAP1B
rect	557 469 603 486	998	CDC42
rect	865 404 911 421	2113	ETS1
rect	815 321 861 338	10000	AKT3
rect	815 321 861 338	207	AKT1
rect	815 321 861 338	208	AKT2
rect	684 321 730 338	23533	PIK3R5
rect	684 321 730 338	5290	PIK3CA
rect	684 321 730 338	5291	PIK3CB
rect	684 321 730 338	5293	PIK3CD
rect	684 321 730 338	5294	PIK3CG
rect	684 321 730 338	5295	PIK3R1
rect	684 321 730 338	5296	PIK3R2
rect	684 321 730 338	8503	PIK3R3
rect	865 426 911 443	3725	JUN
rect	777 179 823 196	7039	TGFA
rect	128 367 174 384	3082	HGF
rect	720 415 766 432	5594	MAPK1
rect	720 415 766 432	5595	MAPK3
rect	638 415 684 432	5604	MAP2K1
rect	638 415 684 432	5605	MAP2K2
rect	556 415 602 432	369	ARAF
rect	556 415 602 432	5894	RAF1
rect	556 415 602 432	673	BRAF
rect	472 416 518 433	3265	HRAS
rect	472 416 518 433	3845	KRAS
rect	472 416 518 433	4893	NRAS
rect	40 45 237 70	NA	hsa05211
rect	365 445 465 479	NA	hsa04010
rect	517 207 617 241	NA	hsa04120
rect	367 676 467 710	NA	hsa00020
rect	965 570 1065 604	NA	hsa04370
rect	966 613 1066 647	NA	hsa04350
rect	964 129 1064 163	NA	hsa04370
rect	965 174 1065 208	NA	hsa04350
rect	517 80 617 114	NA	hsa04066
rect	517 514 617 548	NA	hsa04066
