shape	coords	gid	sym.path.compounds.map
circle	404 443 4	NA	C00062
circle	504 443 4	NA	C00533
circle	494 615 4	NA	C01245
circle	543 615 4	NA	C00076
circle	494 674 4	NA	C00575
circle	433 721 4	NA	C05981
circle	237 588 4	NA	C00306
rect	268 293 314 310	7097	TLR2
rect	268 188 314 205	7099	TLR4
rect	210 411 256 428	3458	IFNG
rect	125 540 171 557	811	CALR
rect	189 520 235 537	718	C3
rect	189 540 235 557	712	C1QA
rect	189 540 235 557	713	C1QB
rect	189 540 235 557	714	C1QC
rect	350 350 396 367	54106	TLR9
rect	428 293 474 310	4615	MYD88
rect	500 293 546 310	3654	IRAK1
rect	500 293 546 310	51135	IRAK4
rect	572 293 618 310	7189	TRAF6
rect	648 226 694 243	6416	MAP2K4
rect	715 226 761 243	5599	MAPK8
rect	715 226 761 243	5601	MAPK9
rect	715 226 761 243	5602	MAPK10
rect	715 286 761 303	1432	MAPK14
rect	715 286 761 303	5600	MAPK11
rect	715 286 761 303	5603	MAPK13
rect	715 286 761 303	6300	MAPK12
rect	715 256 761 273	5594	MAPK1
rect	715 256 761 273	5595	MAPK3
rect	829 256 875 273	2353	FOS
rect	829 256 875 273	3725	JUN
rect	943 256 989 273	7124	TNF
rect	943 275 989 292	3592	IL12A
rect	943 275 989 292	3593	IL12B
rect	428 188 474 205	148022	TICAM1
rect	943 188 989 205	3456	IFNB1
rect	715 330 761 347	4792	NFKBIA
rect	715 367 761 384	4790	NFKB1
rect	715 367 761 384	5970	RELA
rect	648 330 694 347	1147	CHUK
rect	648 330 694 347	3551	IKBKB
rect	648 330 694 347	8517	IKBKG
rect	210 430 256 447	7124	TNF
rect	943 368 989 385	3553	IL1B
rect	268 411 314 428	3459	IFNGR1
rect	268 411 314 428	3460	IFNGR2
rect	428 419 474 436	4843	NOS2
rect	268 430 314 447	7132	TNFRSF1A
rect	267 787 313 804	7046	TGFBR1
rect	267 771 313 788	7048	TGFBR2
rect	427 787 473 804	4087	SMAD2
rect	427 787 473 804	4088	SMAD3
rect	942 787 988 804	5054	SERPINE1
rect	331 632 377 649	2770	GNAI1
rect	331 632 377 649	2771	GNAI2
rect	331 632 377 649	2773	GNAI3
rect	331 632 377 649	2775	GNAO1
rect	270 581 316 598	624	BDKRB2
rect	331 581 377 598	2767	GNA11
rect	331 581 377 598	2769	GNA15
rect	331 581 377 598	2776	GNAQ
rect	331 581 377 598	9630	GNA14
rect	405 606 451 623	23236	PLCB1
rect	405 606 451 623	5330	PLCB2
rect	405 606 451 623	5331	PLCB3
rect	405 606 451 623	5332	PLCB4
rect	331 666 377 683	2774	GNAL
rect	331 666 377 683	2778	GNAS
rect	405 666 451 683	107	ADCY1
rect	331 713 377 730	23533	PIK3R5
rect	331 713 377 730	5290	PIK3CA
rect	331 713 377 730	5291	PIK3CB
rect	331 713 377 730	5293	PIK3CD
rect	331 713 377 730	5294	PIK3CG
rect	331 713 377 730	5295	PIK3R1
rect	331 713 377 730	5296	PIK3R2
rect	331 713 377 730	8503	PIK3R3
rect	494 713 540 730	10000	AKT3
rect	494 713 540 730	207	AKT1
rect	494 713 540 730	208	AKT2
rect	943 502 989 519	3586	IL10
rect	943 523 989 540	7040	TGFB1
rect	943 523 989 540	7042	TGFB2
rect	943 523 989 540	7043	TGFB3
rect	943 405 989 422	5515	PPP2CA
rect	943 405 989 422	5516	PPP2CB
rect	943 405 989 422	5518	PPP2R1A
rect	943 405 989 422	5519	PPP2R1B
rect	943 405 989 422	5520	PPP2R2A
rect	943 405 989 422	5521	PPP2R2B
rect	943 405 989 422	5522	PPP2R2C
rect	943 405 989 422	55844	PPP2R2D
rect	210 863 256 880	356	FASLG
rect	210 882 256 899	7124	TNF
rect	268 863 314 880	355	FAS
rect	268 882 314 899	7132	TNFRSF1A
rect	362 872 408 889	8772	FADD
rect	455 872 501 889	841	CASP8
rect	455 835 501 852	8837	CFLAR
rect	210 928 256 945	3458	IFNG
rect	268 928 314 945	3459	IFNGR1
rect	268 928 314 945	3460	IFNGR2
rect	943 232 989 249	6347	CCL2
rect	943 313 989 330	3576	CXCL8
rect	943 294 989 311	3569	IL6
rect	943 332 989 349	414062	CCL3L3
rect	943 332 989 349	6348	CCL3
rect	943 332 989 349	6349	CCL3L1
rect	210 1132 256 1149	356	FASLG
rect	268 1132 314 1149	355	FAS
rect	268 1102 314 1119	915	CD3D
rect	268 1102 314 1119	916	CD3E
rect	268 1102 314 1119	917	CD3G
rect	268 1102 314 1119	919	CD247
rect	455 1113 501 1130	841	CASP8
rect	157 608 203 625	1636	ACE
rect	943 207 989 224	6352	CCL5
rect	715 1113 761 1130	4792	NFKBIA
rect	715 1150 761 1167	4790	NFKB1
rect	715 1150 761 1167	5970	RELA
rect	942 1151 988 1168	3558	IL2
rect	268 310 314 327	10333	TLR6
rect	173 483 248 517	NA	hsa04610
rect	384 218 485 252	NA	hsa04620
rect	478 391 584 425	NA	hsa00330
rect	650 758 745 792	NA	hsa04350
rect	406 559 501 593	NA	hsa04020
rect	343 737 535 762	NA	hsa04070
rect	601 945 696 970	NA	hsa04210
rect	1058 337 1176 362	NA	map4670
rect	40 45 191 70	NA	hsa05142
