shape	coords	gid	sym.path.compounds.map
circle	667 1076 4	NA	C06547
circle	667 1004 4	NA	C01234
circle	620 1075 4	NA	C08276
circle	624 1162 4	NA	C15606
circle	735 1162 4	NA	C15651
circle	850 1162 4	NA	C15650
circle	964 1162 4	NA	C04582
circle	964 1090 4	NA	C04188
circle	964 1026 4	NA	C03089
circle	962 938 4	NA	C00170
circle	850 938 4	NA	C01137
circle	294 854 4	NA	C01817
circle	294 941 4	NA	C03145
circle	779 488 4	NA	C00109
circle	392 776 4	NA	C00065
circle	488 799 4	NA	C00155
circle	488 939 4	NA	C00073
circle	488 698 4	NA	C02291
circle	665 858 4	NA	C00021
circle	667 938 4	NA	C00019
circle	294 896 4	NA	C02989
circle	488 1162 4	NA	C01180
circle	804 858 4	NA	C03539
circle	389 1017 4	NA	C00409
circle	487 133 4	NA	C00065
circle	487 212 4	NA	C00979
circle	487 384 4	NA	C00097
circle	449 234 4	NA	C00283
circle	300 212 4	NA	C05824
circle	374 345 4	NA	C05526
circle	267 334 4	NA	C00059
circle	374 299 4	NA	C00051
circle	710 133 4	NA	C02218
circle	715 387 4	NA	C00506
circle	810 387 4	NA	C05528
circle	905 387 4	NA	C11537
circle	1002 387 4	NA	C00022
circle	981 347 4	NA	C11481
circle	209 303 4	NA	C00491
circle	137 239 4	NA	C01962
circle	368 543 4	NA	C00606
circle	274 543 4	NA	C05527
circle	191 543 4	NA	C00022
circle	316 488 4	NA	C00793
circle	87 543 4	NA	C00957
circle	87 643 4	NA	C05823
circle	779 636 4	NA	C00263
circle	779 574 4	NA	C01118
circle	779 698 4	NA	C01077
circle	689 636 4	NA	C00441
circle	604 636 4	NA	C03082
circle	517 636 4	NA	C00049
circle	389 980 4	NA	C05524
circle	463 543 4	NA	C09306
circle	440 583 4	NA	C00041
circle	239 591 4	NA	C00094
circle	166 572 4	NA	C00320
circle	627 202 4	NA	C01005
circle	905 347 4	NA	C11499
circle	757 1004 4	NA	C00109
circle	886 488 4	NA	C02356
circle	990 488 4	NA	C21015
circle	1094 488 4	NA	C21016
circle	1092 936 4	NA	C19787
circle	919 858 4	NA	C18049
rect	440 1038 486 1055	6898	TAT
rect	553 1154 599 1171	55256	ADI1
rect	597 1113 643 1130	55256	ADI1
rect	887 1154 933 1171	51074	APIP
rect	941 1122 987 1139	84245	MRI1
rect	999 1017 1045 1034	4507	MTAP
rect	887 919 933 936	6723	SRM
rect	745 930 791 947	262	AMD1
rect	463 505 509 522	1491	CTH
rect	400 736 446 753	102724560	CBSL
rect	400 736 446 753	875	CBS
rect	440 860 486 877	4548	MTR
rect	440 841 486 858	635	BHMT
rect	564 930 610 947	27430	MAT2B
rect	564 930 610 947	4143	MAT1A
rect	564 930 610 947	4144	MAT2A
rect	642 815 688 832	10768	AHCYL1
rect	642 815 688 832	191	AHCY
rect	642 815 688 832	23382	AHCYL2
rect	617 883 663 900	1786	DNMT1
rect	617 883 663 900	1788	DNMT3A
rect	617 883 663 900	1789	DNMT3B
rect	523 1063 569 1080	259307	IL4I1
rect	490 841 536 858	23743	BHMT2
rect	715 1126 761 1143	58478	ENOPH1
rect	583 125 629 142	10993	SDS
rect	583 125 629 142	113675	SDSL
rect	738 379 784 396	2805	GOT1
rect	738 379 784 396	2806	GOT2
rect	139 268 185 285	1491	CTH
rect	346 436 392 453	1036	CDO1
rect	306 524 352 541	2805	GOT1
rect	306 524 352 541	2806	GOT2
rect	190 436 236 453	1491	CTH
rect	111 535 157 552	4357	MPST
rect	111 535 157 552	7263	TST
rect	39 436 85 453	2805	GOT1
rect	39 436 85 453	2806	GOT2
rect	64 596 110 613	160287	LDHAL6A
rect	64 596 110 613	3939	LDHA
rect	64 596 110 613	3945	LDHB
rect	64 596 110 613	3948	LDHC
rect	64 596 110 613	92483	LDHAL6B
rect	887 940 933 957	6611	SMS
rect	833 368 879 385	4190	MDH1
rect	833 368 879 385	4191	MDH2
rect	811 469 857 486	586	BCAT1
rect	811 469 857 486	587	BCAT2
rect	811 490 857 507	64902	AGXT2
rect	913 480 959 497	2729	GCLC
rect	913 480 959 497	2730	GCLM
rect	1016 480 1062 497	2937	GSS
rect	331 830 406 864	NA	hsa00920
rect	40 45 363 70	NA	hsa00270
rect	757 255 891 289	NA	hsa00430
rect	1045 370 1121 404	NA	hsa00620
rect	254 116 411 150	NA	hsa00260
rect	301 620 435 654	NA	hsa00430
rect	512 299 620 333	NA	hsa00770
rect	536 402 666 427	NA	hsa00480
rect	186 758 343 792	NA	hsa00260
rect	547 591 670 616	NA	hsa00250
rect	151 629 259 654	NA	hsa00920
rect	536 512 664 537	NA	hsa00640
rect	806 988 881 1022	NA	hsa00640
rect	536 435 684 460	NA	hsa00260
rect	990 430 1121 464	NA	hsa00290
