shape	coords	gid	sym.path.compounds.map
circle	174 260 4	NA	C00429
circle	276 260 4	NA	C02642
circle	402 292 4	NA	C00099
circle	95 569 4	NA	C00083
circle	203 569 4	NA	C00024
circle	95 648 4	NA	C00383
circle	569 63 4	NA	C05669
circle	569 84 4	NA	C05670
circle	569 105 4	NA	C01073
circle	519 292 4	NA	C05665
circle	634 292 4	NA	C00986
circle	749 292 4	NA	C00315
circle	749 139 4	NA	C00049
circle	864 292 4	NA	C00750
circle	354 599 4	NA	C00864
circle	314 641 4	NA	C00222
circle	462 641 4	NA	C01013
circle	593 641 4	NA	C05668
circle	724 641 4	NA	C00894
circle	855 641 4	NA	C00100
circle	724 714 4	NA	C02335
circle	634 366 4	NA	C00386
circle	481 340 4	NA	C00135
circle	749 427 4	NA	C05340
circle	634 479 4	NA	C05341
circle	749 532 4	NA	C03722
circle	314 714 4	NA	C00804
circle	659 333 4	NA	C00555
circle	749 333 4	NA	C00334
circle	749 185 4	NA	C01262
circle	71 260 4	NA	C00106
circle	384 582 4	NA	C03492
rect	766 633 812 650	34	ACADM
rect	636 633 682 650	1892	ECHS1
rect	636 633 682 650	1962	EHHADH
rect	636 633 682 650	3030	HADHA
rect	505 633 551 650	26275	HIBCH
rect	122 561 168 578	23417	MLYCD
rect	180 602 226 619	4329	ALDH6A1
rect	193 423 239 440	18	ABAT
rect	498 419 544 436	57571	CARNS1
rect	554 141 600 158	2571	GAD1
rect	554 141 600 158	2572	GAD2
rect	554 120 600 137	339896	GADL1
rect	786 294 832 311	6611	SMS
rect	786 273 832 290	6723	SRM
rect	554 284 600 301	314	AOC2
rect	554 284 600 301	8639	AOC3
rect	444 273 490 290	217	ALDH2
rect	444 273 490 290	219	ALDH1B1
rect	444 273 490 290	223	ALDH9A1
rect	444 273 490 290	224	ALDH3A2
rect	444 273 490 290	501	ALDH7A1
rect	317 252 363 269	51733	UPB1
rect	201 252 247 269	1807	DPYS
rect	100 262 146 279	1806	DPYD
rect	498 393 544 410	57571	CARNS1
rect	498 445 544 462	57571	CARNS1
rect	498 368 544 385	84735	CNDP1
rect	554 210 600 227	57571	CARNS1
rect	554 187 600 204	84735	CNDP1
rect	444 294 490 311	218	ALDH3A1
rect	444 294 490 311	220	ALDH1A3
rect	444 294 490 311	221	ALDH3B1
rect	444 294 490 311	222	ALDH3B2
rect	498 347 544 364	55748	CNDP2
rect	786 216 832 233	54498	SMOX
rect	40 45 246 70	NA	hsa00410
rect	819 689 893 723	NA	hsa00640
rect	55 478 136 512	NA	hsa00061
rect	488 582 591 616	NA	hsa00770
rect	35 310 109 344	NA	hsa00240
rect	913 274 1032 308	NA	hsa00330
rect	700 42 800 76	NA	hsa00460
rect	806 122 927 156	NA	hsa00250
