shape	coords	gid	sym.path.compounds.map
rect	509 115 555 132	1029	CDKN2A
rect	896 527 942 544	51343	FZR1
rect	530 547 576 564	4171	MCM2
rect	530 547 576 564	4172	MCM3
rect	530 547 576 564	4173	MCM4
rect	530 547 576 564	4174	MCM5
rect	530 547 576 564	4175	MCM6
rect	530 547 576 564	4176	MCM7
rect	471 547 517 564	23594	ORC6
rect	471 547 517 564	23595	ORC3
rect	471 547 517 564	4998	ORC1
rect	471 547 517 564	4999	ORC2
rect	471 547 517 564	5000	ORC4
rect	471 547 517 564	5001	ORC5
rect	896 288 942 305	10393	ANAPC10
rect	896 288 942 305	246184	CDC26
rect	896 288 942 305	25847	ANAPC13
rect	896 288 942 305	29882	ANAPC2
rect	896 288 942 305	29945	ANAPC4
rect	896 288 942 305	51433	ANAPC5
rect	896 288 942 305	51434	ANAPC7
rect	896 288 942 305	51529	ANAPC11
rect	896 288 942 305	64682	ANAPC1
rect	896 288 942 305	8697	CDC23
rect	896 288 942 305	8881	CDC16
rect	896 288 942 305	996	CDC27
rect	896 510 942 527	10393	ANAPC10
rect	896 510 942 527	246184	CDC26
rect	896 510 942 527	25847	ANAPC13
rect	896 510 942 527	29882	ANAPC2
rect	896 510 942 527	29945	ANAPC4
rect	896 510 942 527	51433	ANAPC5
rect	896 510 942 527	51434	ANAPC7
rect	896 510 942 527	51529	ANAPC11
rect	896 510 942 527	64682	ANAPC1
rect	896 510 942 527	8697	CDC23
rect	896 510 942 527	8881	CDC16
rect	896 510 942 527	996	CDC27
rect	165 510 211 527	6500	SKP1
rect	165 510 211 527	8454	CUL1
rect	165 510 211 527	9978	RBX1
rect	409 182 455 199	6500	SKP1
rect	409 182 455 199	8454	CUL1
rect	409 182 455 199	9978	RBX1
rect	100 695 146 712	23594	ORC6
rect	54 678 100 695	23595	ORC3
rect	54 695 100 712	5001	ORC5
rect	100 678 146 695	5000	ORC4
rect	100 661 146 678	4999	ORC2
rect	54 661 100 678	4998	ORC1
rect	222 695 268 712	4176	MCM7
rect	177 695 223 712	4175	MCM6
rect	222 678 268 695	4174	MCM5
rect	177 678 223 695	4173	MCM4
rect	222 661 268 678	4172	MCM3
rect	177 661 223 678	4171	MCM2
rect	757 459 803 476	983	CDK1
rect	807 289 853 306	701	BUB1B
rect	536 350 582 367	5111	PCNA
rect	839 459 885 476	5347	PLK1
rect	673 154 719 171	472	ATM
rect	673 154 719 171	545	ATR
rect	509 617 555 634	10926	DBF4
rect	807 272 853 289	10459	MAD2L2
rect	807 272 853 289	4085	MAD2L1
rect	746 306 792 323	699	BUB1
rect	807 306 853 323	9184	BUB3
rect	896 569 942 586	8555	CDC14B
rect	896 569 942 586	8556	CDC14A
rect	827 343 873 360	10971	YWHAQ
rect	827 343 873 360	7529	YWHAB
rect	827 343 873 360	7531	YWHAE
rect	827 343 873 360	7532	YWHAG
rect	827 343 873 360	7533	YWHAH
rect	827 343 873 360	7534	YWHAZ
rect	615 304 661 321	2810	SFN
rect	673 290 719 307	1111	CHEK1
rect	673 290 719 307	11200	CHEK2
rect	436 304 482 321	1026	CDKN1A
rect	617 154 663 171	5591	PRKDC
rect	509 170 555 187	4193	MDM2
rect	567 141 613 158	1387	CREBBP
rect	567 141 613 158	2033	EP300
rect	409 199 455 216	6502	SKP2
rect	740 519 786 536	9088	PKMYT1
rect	681 519 727 536	494551	WEE2
rect	681 519 727 536	7465	WEE1
rect	896 236 942 253	10744	PTTG2
rect	896 236 942 253	9232	PTTG1
rect	896 189 942 206	9700	ESPL1
rect	872 108 918 125	27127	SMC1B
rect	872 108 918 125	8243	SMC1A
rect	165 527 211 544	6502	SKP2
rect	614 519 660 536	5925	RB1
rect	536 304 582 321	10912	GADD45G
rect	536 304 582 321	1647	GADD45A
rect	536 304 582 321	4616	GADD45B
rect	481 234 527 251	5925	RB1
rect	567 234 613 251	7157	TP53
rect	384 304 430 321	1027	CDKN1B
rect	384 304 430 321	1028	CDKN1C
rect	233 304 279 321	1030	CDKN2B
rect	304 95 350 112	7040	TGFB1
rect	304 95 350 112	7042	TGFB2
rect	304 95 350 112	7043	TGFB3
rect	304 155 350 172	4089	SMAD4
rect	304 138 350 155	4087	SMAD2
rect	304 138 350 155	4088	SMAD3
rect	509 600 555 617	8317	CDC7
rect	896 305 942 322	991	CDC20
rect	807 393 853 410	994	CDC25B
rect	807 393 853 410	995	CDC25C
rect	530 519 576 536	8318	CDC45
rect	471 519 517 536	990	CDC6
rect	591 393 637 410	993	CDC25A
rect	147 158 193 175	2932	GSK3B
rect	666 459 712 476	983	CDK1
rect	757 442 803 459	85417	CCNB3
rect	757 442 803 459	891	CCNB1
rect	757 442 803 459	9133	CCNB2
rect	666 442 712 459	890	CCNA2
rect	666 442 712 459	8900	CCNA1
rect	529 459 575 476	1022	CDK7
rect	434 459 480 476	1017	CDK2
rect	312 459 358 476	1017	CDK2
rect	204 459 250 476	1019	CDK4
rect	204 459 250 476	1021	CDK6
rect	529 442 575 459	902	CCNH
rect	434 442 480 459	890	CCNA2
rect	434 442 480 459	8900	CCNA1
rect	312 442 358 459	898	CCNE1
rect	312 442 358 459	9134	CCNE2
rect	204 442 250 459	595	CCND1
rect	204 442 250 459	894	CCND2
rect	204 442 250 459	896	CCND3
rect	807 222 853 239	8379	MAD1L1
rect	807 172 853 189	7272	TTK
rect	281 304 327 321	1031	CDKN2C
rect	329 304 375 321	1032	CDKN2D
rect	185 304 231 321	1029	CDKN2A
rect	918 108 964 125	9126	SMC3
rect	895 125 941 142	10274	STAG1
rect	895 125 941 142	10735	STAG2
rect	895 142 941 159	5885	RAD21
rect	220 121 266 138	5933	RBL1
rect	220 138 266 155	1874	E2F4
rect	220 138 266 155	1875	E2F5
rect	220 210 266 227	4609	MYC
rect	220 242 266 259	7709	ZBTB17
rect	390 517 436 534	25	ABL1
rect	330 585 376 602	7027	TFDP1
rect	330 585 376 602	7029	TFDP2
rect	330 568 376 585	1869	E2F1
rect	330 568 376 585	1870	E2F2
rect	330 568 376 585	1871	E2F3
rect	390 541 436 558	3065	HDAC1
rect	390 541 436 558	3066	HDAC2
rect	330 527 376 544	5925	RB1
rect	275 527 321 544	5933	RBL1
rect	275 527 321 544	5934	RBL2
rect	275 585 321 602	7027	TFDP1
rect	275 585 321 602	7029	TFDP2
rect	275 568 321 585	1874	E2F4
rect	275 568 321 585	1875	E2F5
rect	220 155 266 172	7027	TFDP1
rect	220 155 266 172	7029	TFDP2
rect	718 230 787 256	NA	hsa04210
rect	939 363 1015 434	NA	hsa04120
rect	67 201 123 326	NA	hsa04010
rect	40 45 155 70	NA	hsa04110
